Filed,Document,Total Pages,case_number
6/1/2021,Writ - Return,3.0,20CHLC15007
3/15/2021,Acknowledgment of Satisfaction of Judgment,2.0,20CHLC15007
10/9/2020,Writ of Execution: (LOS ANGELES),3.0,20CHLC15007
10/9/2020,Abstract of Judgment - Civil and Small Claims,2.0,20CHLC15007
9/25/2020,Default Judgment,2.0,20CHLC15007
9/21/2020,Declaration Pursuant to 585 CCP in Support of Default Judgment,3.0,20CHLC15007
9/21/2020,Request for Entry of Default / Judgment,2.0,20CHLC15007
9/21/2020,Request for Dismissal,2.0,20CHLC15007
9/21/2020,"Declaration of Interest, Costs and Attorney Fees",3.0,20CHLC15007
8/4/2020,Proof of Service by Substituted Service,3.0,20CHLC15007
7/2/2020,Summons: on Complaint,1.0,20CHLC15007
7/2/2020,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,20CHLC15007
7/2/2020,Complaint,5.0,20CHLC15007
7/2/2020,Civil Case Cover Sheet,6.0,20CHLC15007
7/2/2020,Notice of Case Assignment - Limited Civil Case,1.0,20CHLC15007
10/8/2020,Default Judgment,2.0,20CHLC15008
10/6/2020,Request for Entry of Default / Judgment,3.0,20CHLC15008
10/6/2020,Declaration : Re: 1033,4.0,20CHLC15008
10/6/2020,Request for Dismissal,2.0,20CHLC15008
10/6/2020,Declaration re: Attorney's Fees,1.0,20CHLC15008
10/6/2020,Declaration : Re: 1788,31.0,20CHLC15008
10/6/2020,Declaration : Re: Copies,1.0,20CHLC15008
7/9/2020,Proof of Personal Service,2.0,20CHLC15008
7/2/2020,Complaint,11.0,20CHLC15008
7/2/2020,Declaration in Support of Bus. & Prof. Code 6322.1(c)(1),2.0,20CHLC15008
7/2/2020,Civil Case Cover Sheet,6.0,20CHLC15008
7/2/2020,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,20CHLC15008
7/2/2020,Declaration : of Venue,1.0,20CHLC15008
7/2/2020,Notice of Case Assignment - Limited Civil Case,1.0,20CHLC15008
7/2/2020,Summons: on Complaint,1.0,20CHLC15008
6/13/2022,Writ - Return,2.0,20CHLC15009
2/11/2021,Certificate of Mailing for: (Hearing on Claim of Exemption/Third-Party Claim) of 02/11/2021,1.0,20CHLC15009
2/11/2021,Order Determining Claim of Exemption: (Hearing on Claim of Exemption/Third-Party Claim) of 02/11/2021,1.0,20CHLC15009
2/11/2021,Order Determining Claim of Exemption,1.0,20CHLC15009
2/11/2021,Minute Order: (Hearing on Claim of Exemption/Third-Party Claim),1.0,20CHLC15009
1/25/2021,Claim of Exemption,12.0,20CHLC15009
1/14/2021,Notice of Opposition to Claim of Exemption,4.0,20CHLC15009
1/14/2021,Notice : of Hearing on Claim of Exemption,2.0,20CHLC15009
11/9/2020,"Memorandum of Costs After Judgment, Acknowledgment of Credit, and Declaration of Accrued Interest",2.0,20CHLC15009
11/9/2020,Writ of Execution: (RIVERSIDE),3.0,20CHLC15009
11/9/2020,Declaration : Waiver of Post Judgment Costs,1.0,20CHLC15009
8/31/2020,Notice : notice of entry of judgment,3.0,20CHLC15009
8/31/2020,Proof of Service by Mail,1.0,20CHLC15009
8/21/2020,Default Judgment,2.0,20CHLC15009
8/21/2020,Statement of the Case,1.0,20CHLC15009
8/21/2020,Request for Entry of Default / Judgment,2.0,20CHLC15009
8/21/2020,Declaration : Re Non-Active Military Status,5.0,20CHLC15009
7/24/2020,Proof of Personal Service,2.0,20CHLC15009
7/2/2020,Complaint,3.0,20CHLC15009
7/2/2020,Civil Case Cover Sheet,6.0,20CHLC15009
7/2/2020,Notice of Case Assignment - Limited Civil Case,1.0,20CHLC15009
7/2/2020,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,20CHLC15009
7/2/2020,Summons: on Complaint,1.0,20CHLC15009
,Order : determining claim of exemption,1.0,20CHLC15009
9/20/2021,Default Judgment,2.0,20CHLC15010
9/13/2021,Request for Entry of Default / Judgment,3.0,20CHLC15010
9/13/2021,Declaration : Re: Copies,1.0,20CHLC15010
9/13/2021,Declaration : Re: 1033,4.0,20CHLC15010
9/13/2021,Request for Dismissal,2.0,20CHLC15010
9/13/2021,Declaration re: Attorney's Fees,1.0,20CHLC15010
9/13/2021,Declaration : Re: 1788,19.0,20CHLC15010
7/8/2021,Minute Order: (Order to Show Cause Re: Failure to File Proof of Service and ...),1.0,20CHLC15010
7/13/2020,Proof of Personal Service,2.0,20CHLC15010
7/2/2020,Complaint,14.0,20CHLC15010
7/2/2020,Civil Case Cover Sheet,6.0,20CHLC15010
7/2/2020,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,20CHLC15010
7/2/2020,Declaration : of Venue,1.0,20CHLC15010
7/2/2020,Notice of Case Assignment - Limited Civil Case,1.0,20CHLC15010
7/2/2020,Summons: on Complaint,1.0,20CHLC15010
7/2/2020,Declaration in Support of Bus. & Prof. Code 6322.1(c)(1),2.0,20CHLC15010
3/1/2024,Writ - Return,2.0,20CHLC15011
8/29/2023,"Memorandum of Costs After Judgment, Acknowledgment of Credit, and Declaration of Accrued Interest",2.0,20CHLC15011
8/29/2023,Writ of Execution: (LOS ANGELES),3.0,20CHLC15011
8/29/2023,Writ of Execution: (RIVERSIDE),3.0,20CHLC15011
5/25/2022,"Memorandum of Costs After Judgment, Acknowledgment of Credit, and Declaration of Accrued Interest",2.0,20CHLC15011
5/12/2022,Certificate of Mailing for: (Hearing on Claim of Exemption/Third-Party Claim) of 05/12/2022,1.0,20CHLC15011
5/12/2022,Order Determining Claim of Exemption,1.0,20CHLC15011
5/12/2022,Minute Order: (Hearing on Claim of Exemption/Third-Party Claim),1.0,20CHLC15011
4/18/2022,Claim of Exemption,17.0,20CHLC15011
4/6/2022,Certificate of Mailing for: (Hearing on Claim of Exemption/Third-Party Claim) of 04/06/2022,1.0,20CHLC15011
4/6/2022,Minute Order: (Hearing on Claim of Exemption/Third-Party Claim),1.0,20CHLC15011
3/14/2022,Claim of Exemption,26.0,20CHLC15011
3/8/2022,Notice of Opposition to Claim of Exemption,11.0,20CHLC15011
3/8/2022,Notice of Hearing on Claim of Exemption or in lieu of Third-Party Claim,3.0,20CHLC15011
12/28/2021,"Memorandum of Costs After Judgment, Acknowledgment of Credit, and Declaration of Accrued Interest",2.0,20CHLC15011
12/28/2021,Writ of Execution: (LOS ANGELES),3.0,20CHLC15011
12/28/2021,Writ of Execution: (RIVERSIDE),3.0,20CHLC15011
12/22/2021,Abstract of Judgment - Civil and Small Claims,2.0,20CHLC15011
11/16/2021,Notice : ENTRY OF JUDGMENT,4.0,20CHLC15011
11/1/2021,Default Judgment,2.0,20CHLC15011
10/29/2021,Notice of Rejection Default/Clerk's Judgment,2.0,20CHLC15011
10/28/2021,Request for Entry of Default / Judgment,3.0,20CHLC15011
10/28/2021,Declaration Pursuant to 585 CCP in Support of Default Judgment,27.0,20CHLC15011
10/28/2021,Request for Dismissal,2.0,20CHLC15011
10/28/2021,Declaration : In Support of Default Judgment,12.0,20CHLC15011
7/8/2021,Minute Order: (Order to Show Cause Re: Failure to File Proof of Service and ...),1.0,20CHLC15011
6/25/2021,Request for Entry of Default / Judgment,3.0,20CHLC15011
6/25/2021,Declaration : in Support of Default Judgment,3.0,20CHLC15011
10/8/2020,Proof of Service by Substituted Service,3.0,20CHLC15011
7/2/2020,Summons: on Complaint,1.0,20CHLC15011
7/2/2020,Complaint,18.0,20CHLC15011
7/2/2020,Notice of Case Assignment - Limited Civil Case,1.0,20CHLC15011
7/2/2020,Civil Case Cover Sheet,2.0,20CHLC15011
7/2/2020,Civil Case Cover Sheet,4.0,20CHLC15011
7/2/2020,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,20CHLC15011
12/8/2020,Request for Dismissal,2.0,20CHLC15012
7/2/2020,Summons: on Complaint,1.0,20CHLC15012
7/2/2020,Notice of Case Assignment - Limited Civil Case,1.0,20CHLC15012
7/2/2020,Declaration : of Venue,1.0,20CHLC15012
7/2/2020,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,20CHLC15012
7/2/2020,Civil Case Cover Sheet,6.0,20CHLC15012
7/2/2020,Declaration in Support of Bus. & Prof. Code 6322.1(c)(1),2.0,20CHLC15012
7/2/2020,Complaint,13.0,20CHLC15012
7/27/2021,Request for Dismissal,3.0,20CHLC15013
7/8/2021,Minute Order: (Order to Show Cause Re: Failure to File Proof of Service and ...),1.0,20CHLC15013
6/23/2021,Declaration : Order To Show Cause,3.0,20CHLC15013
7/13/2020,Proof of Personal Service,2.0,20CHLC15013
7/2/2020,Summons: on Complaint,1.0,20CHLC15013
7/2/2020,Notice of Case Assignment - Limited Civil Case,1.0,20CHLC15013
7/2/2020,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,20CHLC15013
7/2/2020,Civil Case Cover Sheet,6.0,20CHLC15013
7/2/2020,Complaint,3.0,20CHLC15013
10/8/2020,Default Judgment,2.0,20CHLC15014
10/7/2020,Declaration : Pursuant to Code of Civil Procedure 1033,3.0,20CHLC15014
10/7/2020,Declaration : in Support of Calculation of Accrued Interest,1.0,20CHLC15014
10/7/2020,Declaration : of Non-Military Service,3.0,20CHLC15014
10/7/2020,Request for Entry of Default / Judgment,2.0,20CHLC15014
7/30/2020,Proof of Service by Substituted Service,4.0,20CHLC15014
7/2/2020,Summons: on Complaint,1.0,20CHLC15014
7/2/2020,Notice of Case Assignment - Limited Civil Case,1.0,20CHLC15014
7/2/2020,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,20CHLC15014
7/2/2020,Civil Case Cover Sheet,6.0,20CHLC15014
7/2/2020,Complaint,3.0,20CHLC15014
2/4/2021,Request for Dismissal,3.0,20CHLC15015
12/24/2020,Proof of Service - No Service,1.0,20CHLC15015
11/17/2020,Proof of Service - No Service,1.0,20CHLC15015
9/21/2020,Proof of Service - No Service,1.0,20CHLC15015
8/18/2020,Proof of Service - No Service,1.0,20CHLC15015
7/2/2020,Notice of Case Assignment - Limited Civil Case,1.0,20CHLC15015
7/2/2020,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,20CHLC15015
7/2/2020,Civil Case Cover Sheet,6.0,20CHLC15015
7/2/2020,Complaint,3.0,20CHLC15015
7/2/2020,Summons: on Complaint,1.0,20CHLC15015
5/25/2021,Proof of Service by Mail,1.0,20CHLC15016
5/25/2021,Notice : Notice of Entry of Judgment,3.0,20CHLC15016
4/28/2021,Declaration : Re Non Active Military Status,5.0,20CHLC15016
4/28/2021,Statement of the Case,1.0,20CHLC15016
4/28/2021,Request for Entry of Default / Judgment,2.0,20CHLC15016
4/28/2021,Default Judgment,2.0,20CHLC15016
1/20/2021,Proof of Service by Substituted Service,3.0,20CHLC15016
7/2/2020,Summons: on Complaint,1.0,20CHLC15016
7/2/2020,Notice of Case Assignment - Limited Civil Case,1.0,20CHLC15016
7/2/2020,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,20CHLC15016
7/2/2020,Civil Case Cover Sheet,6.0,20CHLC15016
7/2/2020,Complaint,3.0,20CHLC15016
10/22/2020,Request for Dismissal,2.0,20CHLC15017
7/2/2020,Complaint,3.0,20CHLC15017
7/2/2020,Civil Case Cover Sheet,6.0,20CHLC15017
7/2/2020,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,20CHLC15017
7/2/2020,Notice of Case Assignment - Limited Civil Case,1.0,20CHLC15017
7/2/2020,Summons: on Complaint,1.0,20CHLC15017
8/26/2020,Declaration : in Support of Calculation of Accrued Interest,1.0,20CHLC15018
8/26/2020,Declaration : Declaration of Non-Military Service,3.0,20CHLC15018
8/26/2020,Declaration : Pursuant to Code of Civil Procedure 1033,3.0,20CHLC15018
8/26/2020,Request for Entry of Default / Judgment,2.0,20CHLC15018
8/26/2020,Default Judgment,2.0,20CHLC15018
7/14/2020,Proof of Personal Service,2.0,20CHLC15018
7/2/2020,Summons: on Complaint,1.0,20CHLC15018
7/2/2020,Notice of Case Assignment - Limited Civil Case,1.0,20CHLC15018
7/2/2020,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,20CHLC15018
7/2/2020,Civil Case Cover Sheet,6.0,20CHLC15018
7/2/2020,Complaint,3.0,20CHLC15018
12/2/2021,Notice : OF JUDGMENT,4.0,20CHLC15019
11/4/2021,Default Judgment,2.0,20CHLC15019
11/3/2021,Declaration Pursuant to 585 CCP in Support of Default Judgment,24.0,20CHLC15019
11/3/2021,Declaration : In Support of Default Judgment,12.0,20CHLC15019
11/3/2021,Request for Entry of Default / Judgment,3.0,20CHLC15019
11/3/2021,Request for Dismissal,2.0,20CHLC15019
9/27/2021,Proof of Personal Service,2.0,20CHLC15019
7/8/2021,Minute Order: (Order to Show Cause Re: Failure to File Proof of Service and ...),1.0,20CHLC15019
6/25/2021,Declaration : in Response to OSC Re: Proof of Service,4.0,20CHLC15019
10/9/2020,Proof of Service - No Service,1.0,20CHLC15019
7/2/2020,Summons: on Complaint,1.0,20CHLC15019
7/2/2020,Civil Case Cover Sheet,2.0,20CHLC15019
7/2/2020,Civil Case Cover Sheet,4.0,20CHLC15019
7/2/2020,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,20CHLC15019
7/2/2020,Notice of Case Assignment - Limited Civil Case,1.0,20CHLC15019
7/2/2020,Complaint,17.0,20CHLC15019
2/21/2023,Request for Dismissal,3.0,20CHLC15020
10/1/2021,Declaration Pursuant to 585 CCP in Support of Default Judgment,45.0,20CHLC15020
10/1/2021,Declaration : Re: E-Filing Fees,2.0,20CHLC15020
10/1/2021,Request for Entry of Default / Judgment,2.0,20CHLC15020
10/1/2021,Request for Dismissal,2.0,20CHLC15020
10/1/2021,Declaration : Re: 1033,3.0,20CHLC15020
7/13/2021,Notice : of Continued Order to Show Cause Hearing,2.0,20CHLC15020
7/8/2021,Minute Order: (Order to Show Cause Re: Failure to File Proof of Service and ...),1.0,20CHLC15020
12/1/2020,Request for Entry of Default / Judgment,2.0,20CHLC15020
8/4/2020,Proof of Service by Substituted Service,4.0,20CHLC15020
8/3/2020,Proof of Service - No Service,1.0,20CHLC15020
7/2/2020,Summons: on Complaint,1.0,20CHLC15020
7/2/2020,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,20CHLC15020
7/2/2020,Civil Case Cover Sheet,6.0,20CHLC15020
7/2/2020,Notice of Case Assignment - Limited Civil Case,1.0,20CHLC15020
7/2/2020,Complaint,16.0,20CHLC15020
,Default Judgment,2.0,20CHLC15020
8/26/2020,Declaration : of Non-Military Service,3.0,20CHLC15021
8/26/2020,Declaration : in Support of Calculation of Accrued Interest,1.0,20CHLC15021
8/26/2020,Declaration : Pursuant to Code of Civil Procedure 1033,3.0,20CHLC15021
8/26/2020,Request for Entry of Default / Judgment,2.0,20CHLC15021
8/26/2020,Default Judgment,2.0,20CHLC15021
7/15/2020,Proof of Personal Service,2.0,20CHLC15021
7/2/2020,Summons: on Complaint,1.0,20CHLC15021
7/2/2020,Notice of Case Assignment - Limited Civil Case,1.0,20CHLC15021
7/2/2020,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,20CHLC15021
7/2/2020,Civil Case Cover Sheet,6.0,20CHLC15021
7/2/2020,Complaint,3.0,20CHLC15021
11/6/2023,Writ of Execution: (LOS ANGELES ),3.0,20CHLC15022
11/3/2023,"Memorandum of Costs After Judgment, Acknowledgment of Credit, and Declaration of Accrued Interest",2.0,20CHLC15022
11/3/2023,Declaration : Waiver of Post Judgment Costs,1.0,20CHLC15022
5/2/2023,Writ of Execution: (LOS ANGELES ),3.0,20CHLC15022
5/1/2023,"Memorandum of Costs After Judgment, Acknowledgment of Credit, and Declaration of Accrued Interest",2.0,20CHLC15022
2/6/2023,Proof of Service by Mail,1.0,20CHLC15022
2/6/2023,Notice of Ruling,2.0,20CHLC15022
1/24/2023,Notice of Entry of Judgment / Dismissal / Other Order,2.0,20CHLC15022
1/24/2023,Judgment: Pursuant to Stipulation,1.0,20CHLC15022
1/24/2023,Judgment,1.0,20CHLC15022
1/24/2023,Minute Order: (Hearing on Motion - Other Motion to (1) Set Aside Notice of S...),1.0,20CHLC15022
4/12/2022,Motion re: : .,17.0,20CHLC15022
4/12/2022,Proof of Service by Mail,1.0,20CHLC15022
4/12/2022,Stipulation and Order : .,6.0,20CHLC15022
3/29/2022,Certificate of Mailing for: [Notice of Rejection of Electronic Filing],1.0,20CHLC15022
3/29/2022,Proof of Service by Mail,1.0,20CHLC15022
3/29/2022,Proof of Service by Mail,1.0,20CHLC15022
3/29/2022,Stipulation and Order : amended stipulation agreement,6.0,20CHLC15022
3/29/2022,Declaration : Re Non Active Military Status,5.0,20CHLC15022
3/29/2022,Declaration : in support of entry of judgment pursuant to stipulation,10.0,20CHLC15022
1/24/2022,Substitution of Attorney,2.0,20CHLC15022
3/11/2021,Order to Show Cause re: Dismissal (Settlement),2.0,20CHLC15022
3/10/2021,Notice of Settlement,2.0,20CHLC15022
8/13/2020,Answer,2.0,20CHLC15022
8/13/2020,Proof of Service by Mail,1.0,20CHLC15022
8/13/2020,Notice of Trial,2.0,20CHLC15022
7/30/2020,Proof of Personal Service,2.0,20CHLC15022
7/2/2020,Summons: on Complaint,1.0,20CHLC15022
7/2/2020,Complaint,3.0,20CHLC15022
7/2/2020,Civil Case Cover Sheet,6.0,20CHLC15022
7/2/2020,Notice of Case Assignment - Limited Civil Case,1.0,20CHLC15022
7/2/2020,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,20CHLC15022
,Notice of Rejection of Electronic Filing,1.0,20CHLC15022
,Judgment,1.0,20CHLC15022
,Order : on Motion to (1) set aside notice of settlement and (2) enter judgment pursuant to stipulation,1.0,20CHLC15022
8/28/2020,Notice of Stay of Proceedings (Bankruptcy),4.0,20CHLC15023
8/24/2020,Declaration : in Support of Calculation of Accrued Interest,1.0,20CHLC15023
8/24/2020,Declaration : of Non-Military Service,3.0,20CHLC15023
8/24/2020,Declaration : Pursuant to Code of Civil Procedure 1033,3.0,20CHLC15023
8/24/2020,Request for Entry of Default / Judgment,2.0,20CHLC15023
8/24/2020,Default Judgment,2.0,20CHLC15023
7/13/2020,Proof of Personal Service,2.0,20CHLC15023
7/2/2020,Summons: on Complaint,1.0,20CHLC15023
7/2/2020,Notice of Case Assignment - Limited Civil Case,1.0,20CHLC15023
7/2/2020,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,20CHLC15023
7/2/2020,Civil Case Cover Sheet,6.0,20CHLC15023
7/2/2020,Complaint,3.0,20CHLC15023
6/29/2021,Request for Dismissal,2.0,20CHLC15024
9/10/2020,Declaration : of Non Service,1.0,20CHLC15024
7/2/2020,Summons: on Complaint,1.0,20CHLC15024
7/2/2020,Notice of Case Assignment - Limited Civil Case,1.0,20CHLC15024
7/2/2020,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,20CHLC15024
7/2/2020,Civil Case Cover Sheet,6.0,20CHLC15024
7/2/2020,Declaration in Support of Bus. & Prof. Code 6322.1(c)(1),2.0,20CHLC15024
7/2/2020,Complaint,30.0,20CHLC15024
4/30/2021,Request for Dismissal,3.0,20CHLC15025
3/3/2021,Proof of Service - No Service,1.0,20CHLC15025
7/22/2020,Proof of Service - No Service,2.0,20CHLC15025
7/2/2020,Notice of Case Assignment - Limited Civil Case,1.0,20CHLC15025
7/2/2020,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,20CHLC15025
7/2/2020,Civil Case Cover Sheet,6.0,20CHLC15025
7/2/2020,Complaint,3.0,20CHLC15025
7/2/2020,Summons: on Complaint,1.0,20CHLC15025
9/10/2020,Request for Dismissal,3.0,20CHLC15026
7/21/2020,Proof of Service - No Service,1.0,20CHLC15026
7/2/2020,Summons: on Complaint,1.0,20CHLC15026
7/2/2020,Complaint,3.0,20CHLC15026
7/2/2020,Civil Case Cover Sheet,6.0,20CHLC15026
7/2/2020,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,20CHLC15026
7/2/2020,Notice of Case Assignment - Limited Civil Case,1.0,20CHLC15026
8/31/2020,Declaration : of Accrued Interest,1.0,20CHLC15027
8/31/2020,Declaration : of Non-Military Service,3.0,20CHLC15027
8/31/2020,Declaration : Re: CCP 1033,3.0,20CHLC15027
8/31/2020,Judgment: Judgment - Entire Action,2.0,20CHLC15027
8/31/2020,Request for Entry of Default / Judgment,2.0,20CHLC15027
7/17/2020,Proof of Personal Service,2.0,20CHLC15027
7/2/2020,Summons: on Complaint,1.0,20CHLC15027
7/2/2020,Notice of Case Assignment - Limited Civil Case,1.0,20CHLC15027
7/2/2020,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,20CHLC15027
7/2/2020,Civil Case Cover Sheet,6.0,20CHLC15027
7/2/2020,Complaint,3.0,20CHLC15027
7/5/2023,Request for Dismissal,2.0,20CHLC15028
7/8/2021,Minute Order: (Order to Show Cause Re: Failure to File Proof of Service and ...),1.0,20CHLC15028
7/8/2020,Proof of Personal Service,2.0,20CHLC15028
7/2/2020,Summons: on Complaint,1.0,20CHLC15028
7/2/2020,Notice of Case Assignment - Limited Civil Case,1.0,20CHLC15028
7/2/2020,Declaration : Declaration of Venue,1.0,20CHLC15028
7/2/2020,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,20CHLC15028
7/2/2020,Civil Case Cover Sheet,6.0,20CHLC15028
7/2/2020,Declaration in Support of Bus. & Prof. Code 6322.1(c)(1),2.0,20CHLC15028
7/2/2020,Complaint,23.0,20CHLC15028
12/10/2021,Request for Dismissal,3.0,20CHLC15029
6/30/2021,Notice of Settlement,2.0,20CHLC15029
6/30/2021,Order to Show Cause re: Dismissal (Settlement),2.0,20CHLC15029
8/14/2020,Notice of Trial,2.0,20CHLC15029
8/14/2020,Answer,4.0,20CHLC15029
7/20/2020,Proof of Personal Service,2.0,20CHLC15029
7/2/2020,Notice of Case Assignment - Limited Civil Case,1.0,20CHLC15029
7/2/2020,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,20CHLC15029
7/2/2020,Civil Case Cover Sheet,6.0,20CHLC15029
7/2/2020,Complaint,3.0,20CHLC15029
7/2/2020,Summons: on Complaint,1.0,20CHLC15029
8/6/2021,Request for Dismissal,2,20CHLC15030
8/6/2021,Proof of Service by Mail,1,20CHLC15030
7/8/2021,Minute Order: (Non-Jury Trial),1,20CHLC15030
6/15/2021,Witness List,1,20CHLC15030
6/15/2021,Trial Brief,4,20CHLC15030
6/15/2021,Exhibit List,123,20CHLC15030
6/15/2021,Proof of Service by Mail,1,20CHLC15030
8/25/2020,Proof of Personal Service,2,20CHLC15030
8/5/2020,Certificate of Mailing for: [Order on Court Fee Waiver (Superior Court)],1,20CHLC15030
8/5/2020,Order on Court Fee Waiver (Superior Court),3,20CHLC15030
8/5/2020,Notice of Trial,2,20CHLC15030
8/4/2020,General Denial,2,20CHLC15030
7/2/2020,Complaint,3,20CHLC15030
7/2/2020,Summons: on Complaint,1,20CHLC15030
7/2/2020,Civil Case Cover Sheet,6,20CHLC15030
7/2/2020,Notice of Case Assignment - Limited Civil Case,1,20CHLC15030
