Filed,Document,Total Pages,case_number
8/10/2021,Civil Case Cover Sheet,6.0,21CHLC29020
8/10/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC29020
7/12/2022,Request for Dismissal,2.0,21CHLC29021
8/10/2021,Complaint,3.0,21CHLC29021
8/10/2021,Civil Case Cover Sheet,6.0,21CHLC29021
8/10/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC29021
8/10/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC29021
8/10/2021,Summons: on Complaint,1.0,21CHLC29021
10/27/2021,Default Judgment,2.0,21CHLC29022
10/26/2021,Declaration : pursuant to code 1033,3.0,21CHLC29022
10/26/2021,Declaration : in support of calculation of accrued interest,1.0,21CHLC29022
10/26/2021,Declaration : of non-military service,3.0,21CHLC29022
10/26/2021,Request for Entry of Default / Judgment,2.0,21CHLC29022
8/30/2021,Proof of Service by Substituted Service,4.0,21CHLC29022
8/10/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC29022
8/10/2021,Summons: on Complaint,1.0,21CHLC29022
8/10/2021,Complaint,3.0,21CHLC29022
8/10/2021,Civil Case Cover Sheet,6.0,21CHLC29022
8/10/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC29022
1/19/2022,Request for Dismissal,2.0,21CHLC29023
12/29/2021,Order to Show Cause re: Dismissal (Settlement),2.0,21CHLC29023
12/28/2021,Notice of Settlement,2.0,21CHLC29023
8/20/2021,Minute Order: (Court Order),1.0,21CHLC29023
8/20/2021,Challenge To Judicial Officer - Peremptory (170.6),1.0,21CHLC29023
8/20/2021,Certificate of Mailing for: (Court Order) of 08/20/2021,1.0,21CHLC29023
8/18/2021,Proof of Personal Service,2.0,21CHLC29023
8/10/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC29023
8/10/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC29023
8/10/2021,Civil Case Cover Sheet,6.0,21CHLC29023
8/10/2021,Complaint,27.0,21CHLC29023
8/10/2021,Summons: on Complaint,1.0,21CHLC29023
10/15/2021,Declaration : Pursuant to Code of Civil Procedure 1033,3.0,21CHLC29024
10/15/2021,Declaration : in Support of Calculation of Accrued Interest,1.0,21CHLC29024
10/15/2021,Declaration : of Non-Military Service,3.0,21CHLC29024
10/15/2021,Default Judgment,2.0,21CHLC29024
10/15/2021,Request for Entry of Default / Judgment,2.0,21CHLC29024
8/24/2021,Proof of Personal Service,2.0,21CHLC29024
8/10/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC29024
8/10/2021,Summons: on Complaint,1.0,21CHLC29024
8/10/2021,Complaint,3.0,21CHLC29024
8/10/2021,Civil Case Cover Sheet,6.0,21CHLC29024
8/10/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC29024
4/13/2022,Request for Dismissal,2.0,21CHLC29025
3/3/2022,Notice of Ruling,8.0,21CHLC29025
3/2/2022,Minute Order: (Hearing on Motion to be Relieved as Counsel),1.0,21CHLC29025
3/2/2022,Order Granting Attorney's Motion to Be Relieved as Counsel-Civil,2.0,21CHLC29025
2/18/2022,Ex Parte Proposed Order,2.0,21CHLC29025
2/14/2022,Minute Order: (Hearing on Ex Parte Application FOR AN ORDER SHORTENING TIME ...),1.0,21CHLC29025
2/14/2022,Notice of Ruling,2.0,21CHLC29025
2/10/2022,Declaration in Support of Attorney's Motion to Be Relieved as Counsel-Civil,2.0,21CHLC29025
2/10/2022,Ex Parte Application : FOR AN ORDER SHORTENING TIME FOR HEARING ON AREG A. SARKISSIANS MOTION TO BE RELIEVED AS COUNSEL,18.0,21CHLC29025
2/10/2022,Motion to Be Relieved as Counsel,5.0,21CHLC29025
2/10/2022,Declaration in Support of Ex Parte Application,2.0,21CHLC29025
12/28/2021,Request for Entry of Default / Judgment,2.0,21CHLC29025
12/28/2021,Request for Dismissal,2.0,21CHLC29025
12/28/2021,Notice of Rejection Default/Clerk's Judgment,2.0,21CHLC29025
12/28/2021,Declaration : OF JON O BLANDA,7.0,21CHLC29025
12/28/2021,Declaration : OF RODNEY ADAMS PURSUANT TO C.C.P SECTION 585(d),32.0,21CHLC29025
12/22/2021,Notice of Trial,2.0,21CHLC29025
12/22/2021,Answer,13.0,21CHLC29025
9/28/2021,Proof of Personal Service,2.0,21CHLC29025
9/28/2021,Proof of Personal Service,2.0,21CHLC29025
9/28/2021,Proof of Personal Service,2.0,21CHLC29025
8/10/2021,Summons: on Complaint,2.0,21CHLC29025
8/10/2021,Complaint,24.0,21CHLC29025
8/10/2021,Civil Case Cover Sheet,6.0,21CHLC29025
8/10/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC29025
8/10/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC29025
,Ex Parte Proposed Order,2.0,21CHLC29025
9/18/2023,"Memorandum of Costs After Judgment, Acknowledgment of Credit, and Declaration of Accrued Interest",2.0,21CHLC29026
4/21/2023,Writ of Execution: (LOS ANGELES),3.0,21CHLC29026
4/19/2023,"Memorandum of Costs After Judgment, Acknowledgment of Credit, and Declaration of Accrued Interest",2.0,21CHLC29026
7/6/2022,Notice : OF ENTRY OF JUDGMENT OR ORDER,4.0,21CHLC29026
6/17/2022,Abstract of Judgment - Civil and Small Claims,2.0,21CHLC29026
4/26/2022,Default Judgment,2.0,21CHLC29026
4/22/2022,Declaration : RE: WAIVER OF INTEREST,1.0,21CHLC29026
4/22/2022,Declaration : IN SUPPORT OF JUDGMENT,15.0,21CHLC29026
3/25/2022,Certificate of Mailing for: [Notice of Rejection of Electronic Filing],1.0,21CHLC29026
3/14/2022,Request for Entry of Default / Judgment,5.0,21CHLC29026
3/14/2022,Request for Dismissal,2.0,21CHLC29026
3/14/2022,Declaration of Costs - CCP 1033,4.0,21CHLC29026
3/14/2022,Declaration : in support of judgment,15.0,21CHLC29026
3/14/2022,Declaration : in support of non military status,2.0,21CHLC29026
3/14/2022,Declaration : IN SUPPORT OF ENTRY OF DEFAULT JUDGMENT CIVIL CODE § 1788.58,12.0,21CHLC29026
3/14/2022,Declaration : in support of interest Calculation,2.0,21CHLC29026
9/27/2021,Proof of Service by Substituted Service,5.0,21CHLC29026
8/10/2021,Civil Case Cover Sheet,6.0,21CHLC29026
8/10/2021,Complaint,14.0,21CHLC29026
8/10/2021,Declaration in Support of Bus. & Prof. Code 6322.1(c)(1),2.0,21CHLC29026
8/10/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC29026
8/10/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC29026
8/10/2021,Summons: on Complaint,1.0,21CHLC29026
,Default Judgment,2.0,21CHLC29026
,Notice of Rejection of Electronic Filing,1.0,21CHLC29026
,Request for Entry of Default / Judgment,3.0,21CHLC29026
5/2/2022,Writ of Execution: (Los Angeles),3.0,21CHLC29027
5/2/2022,"Memorandum of Costs After Judgment, Acknowledgment of Credit, and Declaration of Accrued Interest",2.0,21CHLC29027
1/6/2022,Notice : Entry of Judgment,4.0,21CHLC29027
11/24/2021,Default Judgment,2.0,21CHLC29027
11/19/2021,Request for Dismissal,2.0,21CHLC29027
11/19/2021,Declaration : In Support of Default Judgment,12.0,21CHLC29027
11/19/2021,Declaration Pursuant to 585 CCP in Support of Default Judgment,29.0,21CHLC29027
11/19/2021,Request for Entry of Default / Judgment,3.0,21CHLC29027
10/8/2021,Proof of Service by Substituted Service,5.0,21CHLC29027
9/27/2021,Proof of Service by Substituted Service,5.0,21CHLC29027
8/10/2021,Civil Case Cover Sheet,6.0,21CHLC29027
8/10/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC29027
8/10/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC29027
8/10/2021,Summons: on Complaint,1.0,21CHLC29027
8/10/2021,Complaint,21.0,21CHLC29027
7/13/2022,Request for Dismissal,2.0,21CHLC29028
8/10/2021,Complaint,3.0,21CHLC29028
8/10/2021,Civil Case Cover Sheet,6.0,21CHLC29028
8/10/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC29028
8/10/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC29028
8/10/2021,Summons: on Complaint,1.0,21CHLC29028
11/16/2021,Default Judgment,2.0,21CHLC29029
11/15/2021,Declaration : in Support of Calculation of Accrued Interest,1.0,21CHLC29029
11/15/2021,Declaration : Pursuant to Code of Civil Procedure 1033,3.0,21CHLC29029
11/15/2021,Declaration : of Non-Military Service,3.0,21CHLC29029
11/15/2021,Request for Entry of Default / Judgment,2.0,21CHLC29029
9/27/2021,Proof of Personal Service,2.0,21CHLC29029
8/10/2021,Summons: on Complaint,1.0,21CHLC29029
8/10/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC29029
8/10/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC29029
8/10/2021,Civil Case Cover Sheet,6.0,21CHLC29029
8/10/2021,Complaint,3.0,21CHLC29029
2/14/2023,Request for Dismissal,2.0,21CHLC29030
8/16/2022,Minute Order: (Order to Show Cause Re: Failure to File Proof of Service and ...),1.0,21CHLC29030
8/2/2022,Declaration : in Response to the Court's Order to Show Cause,2.0,21CHLC29030
9/13/2021,Proof of Service - No Service,1.0,21CHLC29030
9/13/2021,Proof of Service - No Service,1.0,21CHLC29030
9/13/2021,Proof of Service - No Service,1.0,21CHLC29030
8/10/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC29030
8/10/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC29030
8/10/2021,Summons: on Complaint,1.0,21CHLC29030
8/10/2021,Complaint,3.0,21CHLC29030
8/10/2021,Civil Case Cover Sheet,6.0,21CHLC29030
11/14/2023,Request for Dismissal,3.0,21CHLC29031
8/10/2023,Minute Order: (Order to Show Cause Re: Failure to File Proof of Service and ...),1.0,21CHLC29031
8/19/2022,Declaration : of Non-Service,1.0,21CHLC29031
8/16/2022,Minute Order: (Order to Show Cause Re: Failure to File Proof of Service and ...),1.0,21CHLC29031
8/9/2022,Declaration : Plaintiff's Declaration in support of order to show cause hearing,3.0,21CHLC29031
8/10/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC29031
8/10/2021,Summons: on Complaint,1.0,21CHLC29031
8/10/2021,Complaint,3.0,21CHLC29031
8/10/2021,Civil Case Cover Sheet,6.0,21CHLC29031
8/10/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC29031
4/24/2023,Writ of Execution: (SACRAMENTO),3.0,21CHLC29032
4/19/2023,"Memorandum of Costs After Judgment, Acknowledgment of Credit, and Declaration of Accrued Interest",2.0,21CHLC29032
1/19/2022,Notice : OF ENTRY OF JUDGMENT OR ORDER,4.0,21CHLC29032
1/11/2022,Abstract of Judgment - Civil and Small Claims,2.0,21CHLC29032
12/20/2021,Default Judgment,2.0,21CHLC29032
12/16/2021,Declaration : IN SUPPORT OF NON MILITARY STATUS,2.0,21CHLC29032
12/16/2021,Request for Entry of Default / Judgment,6.0,21CHLC29032
12/16/2021,Request for Dismissal,2.0,21CHLC29032
12/16/2021,Declaration of Costs - CCP 1033,4.0,21CHLC29032
12/16/2021,Declaration : IN SUPPORT OF INTEREST CALCULATION,2.0,21CHLC29032
12/16/2021,Declaration : ORIGINAL CREDITOR'S DECLARATION IN SUPPORT OF ENTRY OF DEFAULT JUDGMENT,12.0,21CHLC29032
12/16/2021,Declaration : IN SUPPORT OF JUDGMENT,14.0,21CHLC29032
9/27/2021,Proof of Service by Substituted Service,5.0,21CHLC29032
8/10/2021,Complaint,14.0,21CHLC29032
8/10/2021,Summons: on Complaint,1.0,21CHLC29032
8/10/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC29032
8/10/2021,Declaration in Support of Bus. & Prof. Code 6322.1(c)(1),2.0,21CHLC29032
8/10/2021,Civil Case Cover Sheet,6.0,21CHLC29032
8/10/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC29032
6/29/2022,Request for Dismissal,2.0,21CHLC29033
6/29/2022,Proof of Service (not Summons and Complaint),1.0,21CHLC29033
10/21/2021,Notice of Related Case,3.0,21CHLC29033
9/28/2021,Answer,7.0,21CHLC29033
9/28/2021,Notice of Trial,2.0,21CHLC29033
9/2/2021,Proof of Service by Substituted Service,2.0,21CHLC29033
8/10/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC29033
8/10/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC29033
8/10/2021,Summons: on Complaint,1.0,21CHLC29033
8/10/2021,Complaint,45.0,21CHLC29033
8/10/2021,Civil Case Cover Sheet,6.0,21CHLC29033
10/29/2021,Default Judgment,2.0,21CHLC29034
10/27/2021,Declaration : of Non-Military Service,3.0,21CHLC29034
10/27/2021,Declaration : in Support of Calculation of Accrued Interest,1.0,21CHLC29034
10/27/2021,Declaration : Pursuant to Code of Civil Procedure 1033,3.0,21CHLC29034
10/27/2021,Request for Entry of Default / Judgment,2.0,21CHLC29034
9/1/2021,Proof of Personal Service,3.0,21CHLC29034
8/10/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC29034
8/10/2021,Summons: on Complaint,1.0,21CHLC29034
8/10/2021,Complaint,3.0,21CHLC29034
8/10/2021,Civil Case Cover Sheet,6.0,21CHLC29034
8/10/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC29034
6/5/2024,Acknowledgment of Satisfaction of Judgment: Acknowledgment of Satisfaction of Judgment,3.0,21CHLC29035
11/9/2021,Default Judgment: Default Judgment,2.0,21CHLC29035
11/5/2021,Declaration : pursuant to code 1033,3.0,21CHLC29035
11/5/2021,Declaration : Declaration of non-military service,3.0,21CHLC29035
11/5/2021,Declaration : Declaration in support of calculation of accrued interest,1.0,21CHLC29035
11/5/2021,Request for Entry of Default / Judgment,2.0,21CHLC29035
8/24/2021,Proof of Personal Service,2.0,21CHLC29035
8/10/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC29035
8/10/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC29035
8/10/2021,Summons: on Complaint,1.0,21CHLC29035
8/10/2021,Complaint,3.0,21CHLC29035
8/10/2021,Civil Case Cover Sheet,6.0,21CHLC29035
4/19/2024,Declaration Pursuant to 585 CCP in Support of Default Judgment,15.0,21CHLC29036
8/16/2022,Minute Order: (Order to Show Cause Re: Failure to File Proof of Service and ...),1.0,21CHLC29036
6/1/2022,Certificate of Mailing for: [Notice of Rejection of Electronic Filing],1.0,21CHLC29036
5/11/2022,Declaration Pursuant to 585 CCP in Support of Default Judgment,15.0,21CHLC29036
5/11/2022,Request for Entry of Default / Judgment,2.0,21CHLC29036
5/11/2022,Request for Dismissal,2.0,21CHLC29036
5/11/2022,Declaration of Costs - CCP 1033,4.0,21CHLC29036
9/20/2021,Declaration re: Due Diligence,1.0,21CHLC29036
9/20/2021,Proof of Service by Substituted Service,1.0,21CHLC29036
9/20/2021,Proof of Service by Mail,1.0,21CHLC29036
8/10/2021,Summons: on Complaint,1.0,21CHLC29036
8/10/2021,Affidavit : Affidavit of Samy S. Henein re Verification of Venue,2.0,21CHLC29036
8/10/2021,Complaint,13.0,21CHLC29036
8/10/2021,Civil Case Cover Sheet,6.0,21CHLC29036
8/10/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC29036
8/10/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC29036
,Default Judgment,2.0,21CHLC29036
,Notice of Rejection of Electronic Filing,1.0,21CHLC29036
,Request for Entry of Default / Judgment,3.0,21CHLC29036
7/19/2022,Request for Dismissal,3.0,21CHLC29037
9/21/2021,Declaration : of Non-Service,1.0,21CHLC29037
9/20/2021,Declaration : of Non-Service,1.0,21CHLC29037
9/3/2021,Declaration : Declaration of Non-Service,1.0,21CHLC29037
8/19/2021,Proof of Service - No Service,1.0,21CHLC29037
8/10/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC29037
8/10/2021,Summons: on Complaint,1.0,21CHLC29037
8/10/2021,Complaint,3.0,21CHLC29037
8/10/2021,Civil Case Cover Sheet,6.0,21CHLC29037
8/10/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC29037
7/19/2022,Request for Dismissal,3.0,21CHLC29038
10/13/2021,Declaration : of Non-Service,2.0,21CHLC29038
8/10/2021,Summons: on Complaint,1.0,21CHLC29038
8/10/2021,Complaint,3.0,21CHLC29038
8/10/2021,Civil Case Cover Sheet,6.0,21CHLC29038
8/10/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC29038
8/10/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC29038
4/25/2022,Request for Dismissal,3.0,21CHLC29039
8/20/2021,Proof of Personal Service,3.0,21CHLC29039
8/10/2021,Summons: on Complaint,1.0,21CHLC29039
