Filed,Document,Total Pages,case_number
11/24/2021,Complaint,13.0,21CHLC40758
11/24/2021,Civil Case Cover Sheet,6.0,21CHLC40758
11/24/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC40758
11/24/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC40758
2/8/2024,"Memorandum of Costs After Judgment, Acknowledgment of Credit, and Declaration of Accrued Interest",2.0,21CHLC40759
2/8/2024,Writ of Execution: (SACRAMENTO),3.0,21CHLC40759
7/14/2023,Writ - Return,2.0,21CHLC40759
10/3/2022,Writ of Execution: (LOS ANGELES),3.0,21CHLC40759
9/19/2022,"Memorandum of Costs After Judgment, Acknowledgment of Credit, and Declaration of Accrued Interest",2.0,21CHLC40759
2/16/2022,Abstract of Judgment - Civil and Small Claims,2.0,21CHLC40759
2/10/2022,Request for Entry of Default / Judgment,2.0,21CHLC40759
2/10/2022,Request for Dismissal,2.0,21CHLC40759
2/10/2022,Judgment,2.0,21CHLC40759
12/15/2021,Proof of Service by Substituted Service,3.0,21CHLC40759
11/24/2021,Complaint,3.0,21CHLC40759
11/24/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC40759
11/24/2021,Summons: on Complaint,1.0,21CHLC40759
11/24/2021,Civil Case Cover Sheet,6.0,21CHLC40759
11/24/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC40759
4/11/2022,Request for Dismissal,2.0,21CHLC40760
12/29/2021,Declaration re: Due Diligence,1.0,21CHLC40760
11/24/2021,Summons: on Complaint,1.0,21CHLC40760
11/24/2021,Complaint,3.0,21CHLC40760
11/24/2021,Civil Case Cover Sheet,6.0,21CHLC40760
11/24/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC40760
11/24/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC40760
11/2/2022,Judgment: Default Judgment,2.0,21CHLC40761
10/26/2022,Declaration Pursuant to 585 CCP in Support of Default Judgment,30.0,21CHLC40761
10/26/2022,Declaration : Re Attorney Fees,2.0,21CHLC40761
10/26/2022,Request for Entry of Default / Judgment,3.0,21CHLC40761
10/26/2022,Request for Dismissal,2.0,21CHLC40761
9/8/2022,Request for Entry of Default / Judgment,3.0,21CHLC40761
6/30/2022,Proof of Service by Substituted Service,2.0,21CHLC40761
6/30/2022,Request for Entry of Default / Judgment,3.0,21CHLC40761
6/30/2022,Notice of Rejection Default/Clerk's Judgment,2.0,21CHLC40761
6/7/2022,Notice of Rejection Default/Clerk's Judgment,2.0,21CHLC40761
6/7/2022,Request for Entry of Default / Judgment,2.0,21CHLC40761
6/7/2022,Notice of Change of Address or Other Contact Information,3.0,21CHLC40761
4/20/2022,Proof of Service by Substituted Service,2.0,21CHLC40761
12/16/2021,Minute Order: (Court Order),1.0,21CHLC40761
12/16/2021,Certificate of Mailing for: (Court Order) of 12/16/2021,1.0,21CHLC40761
12/14/2021,Challenge To Judicial Officer - Peremptory (170.6),1.0,21CHLC40761
11/24/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC40761
11/24/2021,Summons: on Complaint,1.0,21CHLC40761
11/24/2021,Complaint,14.0,21CHLC40761
11/24/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC40761
11/24/2021,Civil Case Cover Sheet,7.0,21CHLC40761
2/28/2022,Default Judgment,2.0,21CHLC40762
2/25/2022,Request for Dismissal,2.0,21CHLC40762
2/25/2022,Request for Entry of Default / Judgment,3.0,21CHLC40762
2/25/2022,Declaration Pursuant to 585 CCP in Support of Default Judgment,6.0,21CHLC40762
12/1/2021,Proof of Service by Substituted Service,2.0,21CHLC40762
12/1/2021,Proof of Service by Substituted Service,2.0,21CHLC40762
11/24/2021,Summons: on Complaint,1.0,21CHLC40762
11/24/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC40762
11/24/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC40762
11/24/2021,Civil Case Cover Sheet,6.0,21CHLC40762
11/24/2021,Complaint,17.0,21CHLC40762
12/27/2021,Request for Dismissal,2.0,21CHLC40763
12/13/2021,Declaration : of Non-Service,1.0,21CHLC40763
11/24/2021,Summons: on Complaint,1.0,21CHLC40763
11/24/2021,Complaint,10.0,21CHLC40763
11/24/2021,Civil Case Cover Sheet,6.0,21CHLC40763
11/24/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC40763
11/24/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC40763
4/18/2022,Default Judgment,2.0,21CHLC40764
4/15/2022,Declaration : Re: 1) Compliance with CCP 1033(b)(2) 2) Waiver of Attorney Fees,7.0,21CHLC40764
4/15/2022,Declaration : of Custodian of Records in Support of Application for Entry of Judgment Pursuant to Civil Code 1788.60(a),18.0,21CHLC40764
4/15/2022,Request for Dismissal,2.0,21CHLC40764
4/15/2022,Request for Entry of Default / Judgment,3.0,21CHLC40764
12/9/2021,Proof of Personal Service,3.0,21CHLC40764
11/24/2021,Summons: on Complaint,1.0,21CHLC40764
11/24/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC40764
11/24/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC40764
11/24/2021,Civil Case Cover Sheet,6.0,21CHLC40764
11/24/2021,Declaration in Support of Bus. & Prof. Code 6322.1(c)(1),2.0,21CHLC40764
11/24/2021,Complaint,10.0,21CHLC40764
1/29/2024,Writ of Execution: (Los Angeles),3.0,21CHLC40765
8/10/2022,Default Judgment,2.0,21CHLC40765
8/3/2022,Declaration : OF CUSTODIAN OF RECORDS IN SUPPORT OF APPLICATION FOR ENTRY OF JUDGMENT PURSUANT TO CIVIL CODE § 1788.60( a),24.0,21CHLC40765
8/3/2022,Declaration : RE: 1) COMPLIANCE WITH CCP SECTION 1033(b)(2) 2) WAIVER OF ATTORNEY FEES,6.0,21CHLC40765
8/3/2022,Request for Dismissal,2.0,21CHLC40765
8/3/2022,Request for Entry of Default / Judgment,3.0,21CHLC40765
12/3/2021,Proof of Personal Service,3.0,21CHLC40765
11/24/2021,Summons: on Complaint,1.0,21CHLC40765
11/24/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC40765
11/24/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC40765
11/24/2021,Civil Case Cover Sheet,6.0,21CHLC40765
11/24/2021,Declaration in Support of Bus. & Prof. Code 6322.1(c)(1),2.0,21CHLC40765
11/24/2021,Complaint,16.0,21CHLC40765
12/28/2021,Request for Dismissal,2.0,21CHLC40766
12/14/2021,Declaration : of Non-Service,2.0,21CHLC40766
11/24/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC40766
11/24/2021,Summons: on Complaint,1.0,21CHLC40766
11/24/2021,Complaint,16.0,21CHLC40766
11/24/2021,Declaration in Support of Bus. & Prof. Code 6322.1(c)(1),2.0,21CHLC40766
11/24/2021,Civil Case Cover Sheet,6.0,21CHLC40766
11/24/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC40766
4/19/2022,Proof of Service by Mail,1.0,21CHLC40767
4/19/2022,Notice : of entry of judgment,3.0,21CHLC40767
4/7/2022,Default Judgment,2.0,21CHLC40767
4/6/2022,Declaration : Re Non Active Military Status,5.0,21CHLC40767
4/6/2022,Statement of the Case,1.0,21CHLC40767
4/6/2022,Request for Entry of Default / Judgment,2.0,21CHLC40767
1/31/2022,Proof of Personal Service,2.0,21CHLC40767
11/24/2021,Summons: on Complaint,1.0,21CHLC40767
11/24/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC40767
11/24/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC40767
11/24/2021,Civil Case Cover Sheet,6.0,21CHLC40767
11/24/2021,Complaint,3.0,21CHLC40767
4/2/2024,Proof of Service by Mail,1.0,21CHLC40768
4/2/2024,Request for Dismissal,2.0,21CHLC40768
12/12/2022,Order to Show Cause re: Dismissal (Settlement),2.0,21CHLC40768
12/12/2022,Notice of Settlement,2.0,21CHLC40768
11/30/2022,Minute Order: (Non-Jury Trial),1.0,21CHLC40768
10/13/2022,Proof of Service by Mail,1.0,21CHLC40768
10/13/2022,Declaration : of Plaintiff in Lieu of Personal Testimony at Trial 98,55.0,21CHLC40768
1/7/2022,General Denial,1.0,21CHLC40768
1/7/2022,Notice of Trial,2.0,21CHLC40768
12/8/2021,Proof of Personal Service,3.0,21CHLC40768
11/24/2021,Summons: on Complaint,1.0,21CHLC40768
11/24/2021,Complaint,3.0,21CHLC40768
11/24/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC40768
11/24/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC40768
11/24/2021,Civil Case Cover Sheet,6.0,21CHLC40768
,Judgment,1.0,21CHLC40768
2/2/2024,Minute Order: (Non-Jury Trial),1.0,21CHLC40769
1/31/2024,Trial Brief,10.0,21CHLC40769
6/21/2023,Notice : of Hearing,2.0,21CHLC40769
6/20/2023,Notice : of Hearing,1.0,21CHLC40769
5/16/2023,Minute Order: (Order to Show Cause Re: Defendant's filing of an answer),1.0,21CHLC40769
5/15/2023,Notice : of Order to Show Cause re Defendant's Filing of an Answer,2.0,21CHLC40769
4/17/2023,Order : Proposed Order Vacating Default Judgment,2.0,21CHLC40769
4/12/2023,Proof of Service by Mail,1.0,21CHLC40769
4/12/2023,Answer,3.0,21CHLC40769
4/12/2023,Minute Order: (Hearing on Motion to Set Aside/Vacate Default and Default Jud...),1.0,21CHLC40769
1/17/2023,Proof of Service by Mail,1.0,21CHLC40769
1/17/2023,Motion to Set Aside/Vacate Default,3.0,21CHLC40769
1/17/2023,Declaration : of Defendant Laura Hoffman,7.0,21CHLC40769
1/17/2023,Memorandum of Points & Authorities,3.0,21CHLC40769
4/18/2022,Default Judgment,2.0,21CHLC40769
4/18/2022,Request for Entry of Default / Judgment,3.0,21CHLC40769
4/18/2022,Request for Dismissal,2.0,21CHLC40769
4/18/2022,Declaration re: Attorney's Fees,1.0,21CHLC40769
4/18/2022,Declaration : Re: Copies,1.0,21CHLC40769
4/18/2022,Declaration : Re: 1788,79.0,21CHLC40769
12/1/2021,Proof of Personal Service,2.0,21CHLC40769
11/24/2021,Complaint,19.0,21CHLC40769
11/24/2021,Summons: on Complaint,1.0,21CHLC40769
11/24/2021,Civil Case Cover Sheet,6.0,21CHLC40769
11/24/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC40769
11/24/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC40769
11/21/2022,Request for Dismissal,2.0,21CHLC40770
1/11/2022,Proof of Personal Service,2.0,21CHLC40770
11/24/2021,Summons: on Complaint,1.0,21CHLC40770
11/24/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC40770
11/24/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC40770
11/24/2021,Civil Case Cover Sheet,6.0,21CHLC40770
11/24/2021,Complaint,20.0,21CHLC40770
8/25/2023,Notice of Change of Firm Name,1.0,21CHLC40771
4/22/2022,Default Judgment,2.0,21CHLC40771
4/19/2022,Declaration Pursuant to 585 CCP in Support of Default Judgment,24.0,21CHLC40771
4/19/2022,Request for Entry of Default / Judgment,3.0,21CHLC40771
4/19/2022,Request for Dismissal,2.0,21CHLC40771
4/19/2022,Declaration re: Attorney's Fees,1.0,21CHLC40771
4/19/2022,Declaration : RE: CCP 1033,3.0,21CHLC40771
4/19/2022,Declaration : Re: Non Military Status,4.0,21CHLC40771
1/18/2022,Proof of Personal Service,2.0,21CHLC40771
11/24/2021,Summons: on Complaint,1.0,21CHLC40771
11/24/2021,Complaint,13.0,21CHLC40771
11/24/2021,Civil Case Cover Sheet,6.0,21CHLC40771
11/24/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC40771
11/24/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC40771
6/20/2022,Request for Dismissal,2.0,21CHLC40772
12/22/2021,Declaration : of Non-Service,1.0,21CHLC40772
12/7/2021,Declaration : of Non-Service,1.0,21CHLC40772
11/24/2021,Summons: on Complaint,1.0,21CHLC40772
11/24/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC40772
11/24/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC40772
11/24/2021,Civil Case Cover Sheet,6.0,21CHLC40772
11/24/2021,Complaint,11.0,21CHLC40772
10/23/2023,Request for Dismissal,3.0,21CHLC40773
4/11/2023,Proof of Service - No Service,3.0,21CHLC40773
11/30/2022,Certificate of Mailing for: (Order to Show Cause Re: Failure to File Proof of Service and ...) of 11/30/2022,1.0,21CHLC40773
11/30/2022,Minute Order: (Order to Show Cause Re: Failure to File Proof of Service and ...),1.0,21CHLC40773
11/22/2022,Declaration : in Opposition to Order to Show Cause,14.0,21CHLC40773
9/22/2022,Proof of Service - No Service,3.0,21CHLC40773
2/22/2022,Declaration : of Non-Service,1.0,21CHLC40773
2/16/2022,Declaration : of Non-Service,1.0,21CHLC40773
1/6/2022,Declaration : Declaration of Non-Service,1.0,21CHLC40773
11/24/2021,Summons: on Complaint,1.0,21CHLC40773
11/24/2021,Complaint,13.0,21CHLC40773
11/24/2021,Civil Case Cover Sheet,6.0,21CHLC40773
11/24/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC40773
11/24/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC40773
11/28/2022,Request for Dismissal,3.0,21CHLC40774
12/6/2021,Proof of Personal Service,2.0,21CHLC40774
11/24/2021,Summons: on Complaint,1.0,21CHLC40774
11/24/2021,Complaint,13.0,21CHLC40774
11/24/2021,Civil Case Cover Sheet,6.0,21CHLC40774
11/24/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC40774
11/24/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC40774
9/12/2023,Request for Dismissal,3.0,21CHLC40775
11/30/2022,Minute Order: (Order to Show Cause Re: Failure to File Proof of Service and ...),1.0,21CHLC40775
11/30/2022,Certificate of Mailing for: (Order to Show Cause Re: Failure to File Proof of Service and ...) of 11/30/2022,1.0,21CHLC40775
11/23/2022,Proof of Service - No Service,3.0,21CHLC40775
12/27/2021,Declaration : Declaration of Non-Service,2.0,21CHLC40775
11/24/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC40775
11/24/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC40775
11/24/2021,Civil Case Cover Sheet,6.0,21CHLC40775
11/24/2021,Complaint,13.0,21CHLC40775
11/24/2021,Summons: on Complaint,1.0,21CHLC40775
12/19/2022,Abstract of Judgment - Civil and Small Claims,2.0,21CHLC40776
10/19/2022,Writ of Execution: (LOS ANGELES),3.0,21CHLC40776
10/10/2022,"Memorandum of Costs After Judgment, Acknowledgment of Credit, and Declaration of Accrued Interest",2.0,21CHLC40776
1/21/2022,Default Judgment,2.0,21CHLC40776
1/18/2022,Request for Entry of Default / Judgment,3.0,21CHLC40776
1/18/2022,Request for Dismissal,2.0,21CHLC40776
1/18/2022,Declaration : CCP 1033,4.0,21CHLC40776
1/18/2022,Declaration : Declaration 1788,21.0,21CHLC40776
12/2/2021,Proof of Personal Service,2.0,21CHLC40776
11/24/2021,Summons: on Complaint,1.0,21CHLC40776
11/24/2021,Complaint,17.0,21CHLC40776
11/24/2021,Civil Case Cover Sheet,6.0,21CHLC40776
11/24/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC40776
11/24/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC40776
12/27/2021,Request for Dismissal,3.0,21CHLC40777
12/2/2021,Declaration : Declaration of Non-Service,1.0,21CHLC40777
11/24/2021,Summons: on Complaint,1.0,21CHLC40777
11/24/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC40777
11/24/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC40777
11/24/2021,Civil Case Cover Sheet,6.0,21CHLC40777
11/24/2021,Complaint,4.0,21CHLC40777
12/27/2021,Request for Dismissal,3.0,21CHLC40778
12/2/2021,Declaration : of Non-Service,1.0,21CHLC40778
11/24/2021,Summons: on Complaint,1.0,21CHLC40778
11/24/2021,Complaint,4.0,21CHLC40778
11/24/2021,Civil Case Cover Sheet,6.0,21CHLC40778
11/24/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC40778
11/24/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC40778
3/6/2023,Abstract of Judgment - Civil and Small Claims,2.0,21CHLC40779
2/21/2023,Default Judgment,2.0,21CHLC40779
2/15/2023,Declaration : 1788,17.0,21CHLC40779
2/15/2023,Declaration : 1033,4.0,21CHLC40779
2/15/2023,Request for Dismissal,2.0,21CHLC40779
2/15/2023,Request for Entry of Default / Judgment,3.0,21CHLC40779
11/30/2022,Minute Order: (Order to Show Cause Re: Failure to File Proof of Service and ...),1.0,21CHLC40779
12/7/2021,Proof of Personal Service,2.0,21CHLC40779
11/24/2021,Summons: on Complaint,1.0,21CHLC40779
11/24/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC40779
11/24/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC40779
11/24/2021,Civil Case Cover Sheet,6.0,21CHLC40779
11/24/2021,Complaint,13.0,21CHLC40779
11/14/2022,Request for Dismissal,3.0,21CHLC40780
6/10/2022,Proof of Service - No Service,3.0,21CHLC40780
2/17/2022,Declaration : of Non-Service,1.0,21CHLC40780
12/27/2021,Declaration : of Non-Service,1.0,21CHLC40780
11/24/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC40780
11/24/2021,Summons: on Complaint,1.0,21CHLC40780
11/24/2021,Complaint,13.0,21CHLC40780
11/24/2021,Civil Case Cover Sheet,6.0,21CHLC40780
11/24/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC40780
11/2/2022,Acknowledgment of Satisfaction of Judgment,3.0,21CHLC40781
1/12/2022,Declaration : in support of calculation of accrued interest,1.0,21CHLC40781
1/12/2022,Declaration : of non-military service,3.0,21CHLC40781
1/12/2022,Declaration : pursuant to code 1033,3.0,21CHLC40781
1/12/2022,Request for Entry of Default / Judgment,2.0,21CHLC40781
1/12/2022,Default Judgment,2.0,21CHLC40781
12/6/2021,Proof of Personal Service,2.0,21CHLC40781
11/24/2021,Summons: on Complaint,1.0,21CHLC40781
11/24/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC40781
11/24/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC40781
11/24/2021,Civil Case Cover Sheet,6.0,21CHLC40781
11/24/2021,Complaint,3.0,21CHLC40781
6/30/2022,Request for Dismissal,3.0,21CHLC40782
12/3/2021,Declaration : of Non-Service,1.0,21CHLC40782
12/3/2021,Declaration : of Non-Service,1.0,21CHLC40782
12/3/2021,Declaration : of Non-Service,1.0,21CHLC40782
11/24/2021,Summons: on Complaint,1.0,21CHLC40782
11/24/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC40782
11/24/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC40782
11/24/2021,Civil Case Cover Sheet,6.0,21CHLC40782
11/24/2021,Complaint,4.0,21CHLC40782
3/21/2022,Request for Dismissal,2.0,21CHLC40783
11/24/2021,Complaint,22.0,21CHLC40783
11/24/2021,Civil Case Cover Sheet,7.0,21CHLC40783
11/24/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC40783
11/24/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC40783
11/24/2021,Summons: on Complaint,1.0,21CHLC40783
3/22/2022,Default Judgment,2.0,21CHLC40784
3/16/2022,Declaration : in support of calculation of accrued interest,1.0,21CHLC40784
3/16/2022,Declaration : of non-military service,3.0,21CHLC40784
3/16/2022,Declaration : pursuant to code 1033,3.0,21CHLC40784
3/16/2022,Request for Entry of Default / Judgment,2.0,21CHLC40784
1/18/2022,Proof of Personal Service,2.0,21CHLC40784
11/24/2021,Summons: on Complaint,1.0,21CHLC40784
11/24/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC40784
11/24/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC40784
11/24/2021,Civil Case Cover Sheet,6.0,21CHLC40784
11/24/2021,Complaint,3.0,21CHLC40784
2/14/2022,Request for Dismissal,3.0,21CHLC40785
12/21/2021,Proof of Personal Service,2.0,21CHLC40785
11/24/2021,Summons: on Complaint,1.0,21CHLC40785
11/24/2021,Complaint,4.0,21CHLC40785
11/24/2021,Civil Case Cover Sheet,6.0,21CHLC40785
11/24/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC40785
11/24/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC40785
7/31/2023,"Memorandum of Costs After Judgment, Acknowledgment of Credit, and Declaration of Accrued Interest",2.0,21CHLC40786
7/31/2023,Writ of Execution: (LOS ANGELES),3.0,21CHLC40786
11/29/2022,Abstract of Judgment - Civil and Small Claims,2.0,21CHLC40786
9/2/2022,Default Judgment,2.0,21CHLC40786
9/1/2022,Declaration : re: ccp 1033,7.0,21CHLC40786
9/1/2022,Statement of the Case,5.0,21CHLC40786
9/1/2022,Request for Dismissal,2.0,21CHLC40786
9/1/2022,Request for Entry of Default / Judgment,2.0,21CHLC40786
12/6/2021,Proof of Service by Substituted Service,4.0,21CHLC40786
11/24/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC40786
11/24/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC40786
11/24/2021,Civil Case Cover Sheet,6.0,21CHLC40786
11/24/2021,Complaint,4.0,21CHLC40786
11/24/2021,Summons: on Complaint,1.0,21CHLC40786
11/2/2022,Acknowledgment of Satisfaction of Judgment,3.0,21CHLC40787
1/25/2022,Default Judgment,2.0,21CHLC40787
1/21/2022,Declaration : pursuant to code 1033,3.0,21CHLC40787
1/21/2022,Declaration : of non-military service,3.0,21CHLC40787
1/21/2022,Declaration : in support of calculation of accrued interest,1.0,21CHLC40787
1/21/2022,Request for Entry of Default / Judgment,2.0,21CHLC40787
12/6/2021,Proof of Personal Service,2.0,21CHLC40787
11/24/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC40787
11/24/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC40787
11/24/2021,Summons: on Complaint,1.0,21CHLC40787
11/24/2021,Complaint,3.0,21CHLC40787
11/24/2021,Civil Case Cover Sheet,6.0,21CHLC40787
8/26/2022,Abstract of Judgment - Civil and Small Claims,2.0,21CHLC40788
3/2/2022,Default Judgment: Default Judgment,2.0,21CHLC40788
3/1/2022,Request for Entry of Default / Judgment,2.0,21CHLC40788
3/1/2022,Request for Dismissal,2.0,21CHLC40788
3/1/2022,Statement of the Case,5.0,21CHLC40788
3/1/2022,Declaration : Declaration 1033,7.0,21CHLC40788
1/18/2022,Proof of Personal Service,2.0,21CHLC40788
11/24/2021,Summons: on Complaint,1.0,21CHLC40788
11/24/2021,Complaint,4.0,21CHLC40788
11/24/2021,Civil Case Cover Sheet,6.0,21CHLC40788
11/24/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC40788
11/24/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC40788
12/6/2023,Separate Statement,7.0,21CHLC40789
12/6/2023,Declaration : Pursuant to CCP § 1033(b)(2),7.0,21CHLC40789
12/6/2023,Request for Dismissal,2.0,21CHLC40789
12/6/2023,Request for Entry of Default / Judgment,3.0,21CHLC40789
12/6/2023,Default Judgment,2.0,21CHLC40789
