Filed,Document,Total Pages,case_number
4/25/2022,Declaration Pursuant to 585 CCP in Support of Default Judgment,1.0,21CHLC29691
4/25/2022,Request for Entry of Default / Judgment,2.0,21CHLC29691
4/25/2022,Request for Entry of Default / Judgment,2.0,21CHLC29691
4/25/2022,Request for Dismissal,2.0,21CHLC29691
4/25/2022,Request for Dismissal,2.0,21CHLC29691
4/25/2022,Exhibit List,2.0,21CHLC29691
4/25/2022,Exhibit List,2.0,21CHLC29691
12/13/2021,Request for Entry of Default / Judgment,2.0,21CHLC29691
12/13/2021,Proof of Service by Substituted Service,4.0,21CHLC29691
12/13/2021,Notice of Rejection Default/Clerk's Judgment,2.0,21CHLC29691
12/10/2021,Request for Entry of Default / Judgment,2.0,21CHLC29691
12/10/2021,Proof of Service by Substituted Service,3.0,21CHLC29691
8/16/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC29691
8/16/2021,Summons: on Complaint,1.0,21CHLC29691
8/16/2021,Complaint,5.0,21CHLC29691
8/16/2021,Civil Case Cover Sheet,6.0,21CHLC29691
8/16/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC29691
3/4/2022,Request for Dismissal,2.0,21CHLC29692
12/20/2021,Proof of Service - No Service,1.0,21CHLC29692
10/21/2021,Proof of Service - No Service,1.0,21CHLC29692
9/15/2021,Proof of Service - No Service,1.0,21CHLC29692
8/16/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC29692
8/16/2021,Summons: on Complaint,1.0,21CHLC29692
8/16/2021,Complaint,10.0,21CHLC29692
8/16/2021,Civil Case Cover Sheet,6.0,21CHLC29692
8/16/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC29692
11/16/2021,Request for Dismissal,3.0,21CHLC29693
10/5/2021,Declaration : of Non-Service,1.0,21CHLC29693
10/1/2021,Declaration : of Non-Service,1.0,21CHLC29693
8/17/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC29693
8/17/2021,Summons: on Complaint,1.0,21CHLC29693
8/17/2021,Complaint,28.0,21CHLC29693
8/17/2021,Declaration in Support of Bus. & Prof. Code 6322.1(c)(1),1.0,21CHLC29693
8/17/2021,Civil Case Cover Sheet,6.0,21CHLC29693
8/17/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC29693
11/9/2021,Request for Dismissal,3.0,21CHLC29694
9/7/2021,Proof of Personal Service,2.0,21CHLC29694
8/17/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC29694
8/17/2021,Summons: on Complaint,1.0,21CHLC29694
8/17/2021,Complaint,22.0,21CHLC29694
8/17/2021,Declaration in Support of Bus. & Prof. Code 6322.1(c)(1),1.0,21CHLC29694
8/17/2021,Civil Case Cover Sheet,6.0,21CHLC29694
8/17/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC29694
7/28/2022,Request for Dismissal,2.0,21CHLC29695
7/28/2022,Proof of Service by Mail,2.0,21CHLC29695
10/1/2021,Answer,2.0,21CHLC29695
10/1/2021,Order on Court Fee Waiver (Superior Court),3.0,21CHLC29695
10/1/2021,Notice of Trial,2.0,21CHLC29695
8/31/2021,Proof of Service by Substituted Service,4.0,21CHLC29695
8/16/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC29695
8/16/2021,Summons: on Complaint,1.0,21CHLC29695
8/16/2021,Complaint,14.0,21CHLC29695
8/16/2021,Civil Case Cover Sheet,6.0,21CHLC29695
8/16/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC29695
9/30/2022,Order to Show Cause re: Dismissal (Settlement),2.0,21CHLC29696
9/29/2022,Notice of Settlement,2.0,21CHLC29696
2/3/2022,Order to Show Cause re: Dismissal (Settlement),2.0,21CHLC29696
2/2/2022,Notice of Settlement,2.0,21CHLC29696
9/1/2021,Proof of Personal Service,3.0,21CHLC29696
8/30/2021,Declaration : Declaration of Non-Service,1.0,21CHLC29696
8/17/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC29696
8/17/2021,Summons: on Complaint,1.0,21CHLC29696
8/17/2021,Complaint,22.0,21CHLC29696
8/17/2021,Declaration in Support of Bus. & Prof. Code 6322.1(c)(1),1.0,21CHLC29696
8/17/2021,Civil Case Cover Sheet,6.0,21CHLC29696
8/17/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC29696
1/24/2022,Acknowledgment of Satisfaction of Judgment,2.0,21CHLC29697
12/6/2021,Default Judgment,2.0,21CHLC29697
12/3/2021,Declaration of Costs - CCP 1033,4.0,21CHLC29697
12/3/2021,Declaration Pursuant to 585 CCP in Support of Default Judgment,31.0,21CHLC29697
12/3/2021,Request for Entry of Default / Judgment,3.0,21CHLC29697
12/3/2021,Request for Dismissal,2.0,21CHLC29697
9/13/2021,Proof of Personal Service,3.0,21CHLC29697
8/17/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC29697
8/17/2021,Summons: on Complaint,1.0,21CHLC29697
8/17/2021,Complaint,32.0,21CHLC29697
8/17/2021,Declaration in Support of Bus. & Prof. Code 6322.1(c)(1),1.0,21CHLC29697
8/17/2021,Civil Case Cover Sheet,6.0,21CHLC29697
8/17/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC29697
,Request for Dismissal,3.0,21CHLC29697
8/17/2022,Proof of Service by Mail,2.0,21CHLC29698
8/31/2021,Proof of Service by Substituted Service,4.0,21CHLC29698
8/17/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC29698
8/17/2021,Summons: on Complaint,1.0,21CHLC29698
8/17/2021,Complaint,16.0,21CHLC29698
8/17/2021,Civil Case Cover Sheet,6.0,21CHLC29698
8/17/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC29698
8/16/2023,Certificate of Mailing for: (Order to Show Cause Re: Failure to File Proof of Service and ...) of 08/16/2023,1.0,21CHLC29699
8/16/2023,Minute Order: (Order to Show Cause Re: Failure to File Proof of Service and ...),1.0,21CHLC29699
8/22/2022,Certificate of Mailing for: (Order to Show Cause Re: Failure to File Proof of Service and ...) of 08/22/2022,1.0,21CHLC29699
8/22/2022,Minute Order: (Order to Show Cause Re: Failure to File Proof of Service and ...),1.0,21CHLC29699
8/16/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC29699
8/16/2021,Summons: on Complaint,1.0,21CHLC29699
8/16/2021,Complaint,16.0,21CHLC29699
8/16/2021,Declaration in Support of Bus. & Prof. Code 6322.1(c)(1),2.0,21CHLC29699
8/16/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC29699
12/14/2021,Default Judgment: Default Judgment,2.0,21CHLC29700
12/10/2021,Declaration of Costs - CCP 1033,4.0,21CHLC29700
12/10/2021,Declaration Pursuant to 585 CCP in Support of Default Judgment,18.0,21CHLC29700
12/10/2021,Request for Entry of Default / Judgment,3.0,21CHLC29700
12/10/2021,Request for Dismissal,2.0,21CHLC29700
8/31/2021,Proof of Service by Substituted Service,4.0,21CHLC29700
8/17/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC29700
8/17/2021,Summons: on Complaint,1.0,21CHLC29700
8/17/2021,Complaint,19.0,21CHLC29700
8/17/2021,Declaration in Support of Bus. & Prof. Code 6322.1(c)(1),1.0,21CHLC29700
8/17/2021,Civil Case Cover Sheet,6.0,21CHLC29700
8/17/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC29700
5/3/2024,Minute Order: (Order to Show Cause Re: Failure to File Proof of Service and ...),1.0,21CHLC29701
4/22/2024,Declaration of Costs - CCP 1033,4.0,21CHLC29701
4/22/2024,Declaration Pursuant to 585 CCP in Support of Default Judgment,16.0,21CHLC29701
4/22/2024,Request for Entry of Default / Judgment,5.0,21CHLC29701
4/22/2024,Request for Dismissal,2.0,21CHLC29701
4/22/2024,Declaration : Declaration of Non Military Status,3.0,21CHLC29701
3/6/2024,Answer,14.0,21CHLC29701
3/6/2024,Order on Court Fee Waiver (Superior Court),3.0,21CHLC29701
2/7/2024,Minute Order: (Order to Show Cause Re: Failure to File Proof of Service and ...),1.0,21CHLC29701
2/1/2024,Declaration of Costs - CCP 1033,4.0,21CHLC29701
2/1/2024,Declaration Pursuant to 585 CCP in Support of Default Judgment,16.0,21CHLC29701
2/1/2024,Request for Entry of Default / Judgment,5.0,21CHLC29701
2/1/2024,Notice of Rejection Default/Clerk's Judgment,2.0,21CHLC29701
2/1/2024,Declaration : of Non Military,3.0,21CHLC29701
11/3/2023,Minute Order: (Order to Show Cause Re: Failure to File Proof of Service and ...),1.0,21CHLC29701
9/19/2023,Minute Order: (Order to Show Cause Re: Failure to File Proof of Service and ...),1.0,21CHLC29701
9/15/2023,Declaration : of Non-Service,1.0,21CHLC29701
9/7/2023,Notice of Change of Firm Name,1.0,21CHLC29701
9/7/2023,Notice of Change of Handling Attorney,1.0,21CHLC29701
8/17/2023,Minute Order: (Order to Show Cause Re: Failure to File Proof of Service and ...),1.0,21CHLC29701
8/23/2022,Certificate of Mailing for: (Order to Show Cause Re: Failure to File Proof of Service and ...) of 08/23/2022,1.0,21CHLC29701
8/23/2022,Minute Order: (Order to Show Cause Re: Failure to File Proof of Service and ...),1.0,21CHLC29701
6/7/2022,Proof of Personal Service,3.0,21CHLC29701
5/16/2022,Declaration : of Non-Service,1.0,21CHLC29701
8/17/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC29701
8/17/2021,Summons: on Complaint,1.0,21CHLC29701
8/17/2021,Complaint,4.0,21CHLC29701
8/17/2021,Civil Case Cover Sheet,6.0,21CHLC29701
8/17/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC29701
,Notice of Rejection Default/Clerk's Judgment,2.0,21CHLC29701
10/14/2021,Request for Dismissal,3.0,21CHLC29702
9/10/2021,Declaration : of Non-Service,1.0,21CHLC29702
8/17/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC29702
8/17/2021,Summons: on Complaint,1.0,21CHLC29702
8/17/2021,Complaint,18.0,21CHLC29702
8/17/2021,Declaration in Support of Bus. & Prof. Code 6322.1(c)(1),1.0,21CHLC29702
8/17/2021,Civil Case Cover Sheet,6.0,21CHLC29702
8/17/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC29702
10/24/2023,Default Judgment,2.0,21CHLC29703
10/17/2023,Request for Entry of Default / Judgment,3.0,21CHLC29703
10/17/2023,Declaration : in Support,32.0,21CHLC29703
10/17/2023,Declaration : in Pursuant,32.0,21CHLC29703
1/25/2023,Proof of Service by Substituted Service,5.0,21CHLC29703
1/11/2023,Amended Complaint: (1st),32.0,21CHLC29703
1/11/2023,Declaration : Re: Venue,2.0,21CHLC29703
8/22/2022,Minute Order: (Order to Show Cause Re: Failure to File Proof of Service and ...),1.0,21CHLC29703
9/22/2021,Proof of Personal Service,3.0,21CHLC29703
8/16/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC29703
8/16/2021,Summons: on Complaint,1.0,21CHLC29703
8/16/2021,Complaint,32.0,21CHLC29703
8/16/2021,Civil Case Cover Sheet,6.0,21CHLC29703
8/16/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC29703
11/16/2021,Request for Dismissal,3.0,21CHLC29704
10/8/2021,Declaration : of Non-Service,1.0,21CHLC29704
9/15/2021,Declaration : of Non-Service,2.0,21CHLC29704
8/17/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC29704
8/17/2021,Summons: on Complaint,1.0,21CHLC29704
8/17/2021,Complaint,24.0,21CHLC29704
8/17/2021,Declaration in Support of Bus. & Prof. Code 6322.1(c)(1),1.0,21CHLC29704
8/17/2021,Civil Case Cover Sheet,6.0,21CHLC29704
8/17/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC29704
5/20/2022,Request for Dismissal,2.0,21CHLC29705
4/18/2022,Notice of Settlement,2.0,21CHLC29705
4/18/2022,Order to Show Cause re: Dismissal (Settlement),2.0,21CHLC29705
12/7/2021,Proof of Personal Service,3.0,21CHLC29705
8/17/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC29705
8/17/2021,Summons: on Complaint,1.0,21CHLC29705
8/17/2021,Complaint,9.0,21CHLC29705
8/17/2021,Declaration in Support of Bus. & Prof. Code 6322.1(c)(1),2.0,21CHLC29705
8/17/2021,Civil Case Cover Sheet,6.0,21CHLC29705
8/17/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC29705
8/17/2021,Declaration : Declaration of Venue,1.0,21CHLC29705
1/17/2023,Request for Dismissal,4.0,21CHLC29706
7/29/2022,Order to Show Cause re: Dismissal (Settlement),2.0,21CHLC29706
7/27/2022,Notice of Settlement,2.0,21CHLC29706
9/28/2021,Proof of Personal Service,3.0,21CHLC29706
8/16/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC29706
8/16/2021,Summons: on Complaint,1.0,21CHLC29706
8/16/2021,Complaint,55.0,21CHLC29706
8/16/2021,Declaration in Support of Bus. & Prof. Code 6322.1(c)(1),2.0,21CHLC29706
8/16/2021,Civil Case Cover Sheet,6.0,21CHLC29706
8/16/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC29706
8/17/2023,Certificate of Mailing for: (Order to Show Cause Re: Failure to File Proof of Service and ...) of 08/17/2023,1.0,21CHLC29707
8/17/2023,Minute Order: (Order to Show Cause Re: Failure to File Proof of Service and ...),1.0,21CHLC29707
6/8/2023,Declaration : of Non-Service,1.0,21CHLC29707
8/23/2022,Minute Order: (Order to Show Cause Re: Failure to File Proof of Service and ...),1.0,21CHLC29707
8/17/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC29707
8/17/2021,Summons: on Complaint,1.0,21CHLC29707
8/17/2021,Complaint,8.0,21CHLC29707
8/17/2021,Civil Case Cover Sheet,6.0,21CHLC29707
8/17/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC29707
11/16/2021,Request for Dismissal,3.0,21CHLC29708
9/13/2021,Declaration : of Non-Service,1.0,21CHLC29708
9/10/2021,Declaration : of Non-Service,1.0,21CHLC29708
8/17/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC29708
8/17/2021,Summons: on Complaint,1.0,21CHLC29708
8/17/2021,Complaint,33.0,21CHLC29708
8/17/2021,Civil Case Cover Sheet,6.0,21CHLC29708
8/17/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC29708
1/23/2023,Minute Order: (Non-Jury Trial),1.0,21CHLC29709
11/21/2022,Minute Order: (Non-Jury Trial),1.0,21CHLC29709
8/23/2022,Minute Order: (Non-Jury Trial),1.0,21CHLC29709
10/4/2021,Proof of Service (not Summons and Complaint),1.0,21CHLC29709
10/4/2021,Answer,5.0,21CHLC29709
10/4/2021,Notice of Trial,2.0,21CHLC29709
9/14/2021,Proof of Personal Service,2.0,21CHLC29709
8/17/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC29709
8/17/2021,Summons: on Complaint,1.0,21CHLC29709
8/17/2021,Complaint,20.0,21CHLC29709
8/17/2021,Declaration in Support of Bus. & Prof. Code 6322.1(c)(1),1.0,21CHLC29709
8/17/2021,Civil Case Cover Sheet,6.0,21CHLC29709
8/17/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC29709
11/16/2021,Request for Dismissal,3.0,21CHLC29710
9/20/2021,Declaration : of Non-Service,1.0,21CHLC29710
8/17/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC29710
8/17/2021,Summons: on Complaint,1.0,21CHLC29710
8/17/2021,Complaint,42.0,21CHLC29710
8/17/2021,Civil Case Cover Sheet,6.0,21CHLC29710
8/17/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC29710
8/16/2023,Certificate of Mailing for: (Order to Show Cause Re: Failure to File Proof of Service and ...) of 08/16/2023,1.0,21CHLC29711
8/16/2023,Minute Order: (Order to Show Cause Re: Failure to File Proof of Service and ...),1.0,21CHLC29711
8/22/2022,Certificate of Mailing for: (Order to Show Cause Re: Failure to File Proof of Service and ...) of 08/22/2022,1.0,21CHLC29711
8/22/2022,Minute Order: (Order to Show Cause Re: Failure to File Proof of Service and ...),1.0,21CHLC29711
8/16/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC29711
8/16/2021,Summons: on Complaint,1.0,21CHLC29711
8/16/2021,Complaint,15.0,21CHLC29711
8/16/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC29711
5/31/2022,Default Judgment,2.0,21CHLC29712
5/18/2022,Request for Entry of Default / Judgment,3.0,21CHLC29712
5/18/2022,Request for Dismissal,2.0,21CHLC29712
5/18/2022,Declaration : of Custodian of Records in Support of Application for Entry of Judgment Pursuant to Civil Code 1788.60(a),18.0,21CHLC29712
5/18/2022,Declaration : Re: 1) Compliance with CCP 1033(b)(2) 2) Waiver of Attorney Fees,6.0,21CHLC29712
9/21/2021,Proof of Service by Substituted Service,6.0,21CHLC29712
9/7/2021,Declaration : of Non-Service,2.0,21CHLC29712
8/16/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC29712
8/16/2021,Summons: on Complaint,1.0,21CHLC29712
8/16/2021,Complaint,13.0,21CHLC29712
8/16/2021,Declaration in Support of Bus. & Prof. Code 6322.1(c)(1),2.0,21CHLC29712
8/16/2021,Civil Case Cover Sheet,6.0,21CHLC29712
8/16/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC29712
4/27/2022,Request for Dismissal,2.0,21CHLC29713
1/10/2022,Declaration of Costs - CCP 1033,9.0,21CHLC29713
1/10/2022,Declaration Pursuant to 585 CCP in Support of Default Judgment,18.0,21CHLC29713
1/10/2022,Request for Entry of Default / Judgment,3.0,21CHLC29713
1/10/2022,Request for Dismissal,2.0,21CHLC29713
9/1/2021,Proof of Personal Service,2.0,21CHLC29713
8/17/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC29713
8/17/2021,Summons: on Complaint,1.0,21CHLC29713
8/17/2021,Complaint,31.0,21CHLC29713
8/17/2021,Civil Case Cover Sheet,6.0,21CHLC29713
8/17/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC29713
11/17/2021,Request for Dismissal,2.0,21CHLC29714
11/5/2021,Declaration : of Non-Service,1.0,21CHLC29714
9/21/2021,Civil Case Cover Sheet,6.0,21CHLC29714
8/16/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC29714
8/16/2021,Summons: on Complaint,1.0,21CHLC29714
8/16/2021,Complaint,16.0,21CHLC29714
8/16/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC29714
8/2/2022,Request for Dismissal,3.0,21CHLC29715
10/18/2021,Declaration : of Non-Service,1.0,21CHLC29715
10/18/2021,Declaration : of Non-Service,1.0,21CHLC29715
