Filed,Document,Total Pages,case_number
9/27/2021,Summons: on Complaint,1.0,21CHLC34718
9/27/2021,Declaration in Support of Bus. & Prof. Code 6322.1(c)(1),1.0,21CHLC34718
9/27/2021,Civil Case Cover Sheet,6.0,21CHLC34718
9/27/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC34718
9/27/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC34718
9/27/2021,Complaint,20.0,21CHLC34718
4/29/2024,"Memorandum of Costs After Judgment, Acknowledgment of Credit, and Declaration of Accrued Interest",2.0,21CHLC34719
1/12/2023,Writ of Execution: (LOS ANGELES),3.0,21CHLC34719
1/11/2023,"Memorandum of Costs After Judgment, Acknowledgment of Credit, and Declaration of Accrued Interest",2.0,21CHLC34719
12/16/2022,Abstract of Judgment - Civil and Small Claims,2.0,21CHLC34719
12/15/2022,Notice : of Entry of Judgment,6.0,21CHLC34719
8/2/2022,Judgment: Judgment,2.0,21CHLC34719
7/29/2022,Declaration : in support of default judgment,8.0,21CHLC34719
7/29/2022,Request for Entry of Default / Judgment,2.0,21CHLC34719
4/12/2022,Proof of Service by Substituted Service,5.0,21CHLC34719
12/6/2021,Declaration : of Non-Service,1.0,21CHLC34719
9/28/2021,Summons: on Complaint,1.0,21CHLC34719
9/28/2021,Civil Case Cover Sheet,6.0,21CHLC34719
9/28/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC34719
9/28/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC34719
9/28/2021,Complaint,3.0,21CHLC34719
4/28/2022,Judgment: Default Judgment,2.0,21CHLC34720
4/26/2022,Declaration of Costs - CCP 1033,11.0,21CHLC34720
4/26/2022,Declaration Pursuant to 585 CCP in Support of Default Judgment,22.0,21CHLC34720
4/26/2022,Request for Entry of Default / Judgment,3.0,21CHLC34720
4/26/2022,Request for Dismissal,2.0,21CHLC34720
10/12/2021,Proof of Personal Service,3.0,21CHLC34720
9/27/2021,Civil Case Cover Sheet,6.0,21CHLC34720
9/27/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC34720
9/27/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC34720
9/27/2021,Summons: on Complaint,1.0,21CHLC34720
9/27/2021,Complaint,23.0,21CHLC34720
9/27/2021,Declaration in Support of Bus. & Prof. Code 6322.1(c)(1),1.0,21CHLC34720
5/10/2022,Request for Dismissal,2.0,21CHLC34721
5/10/2022,Proof of Service by Mail,2.0,21CHLC34721
3/23/2022,Order to Show Cause re: Dismissal (Settlement),2.0,21CHLC34721
3/22/2022,Notice of Settlement,2.0,21CHLC34721
3/22/2022,Proof of Service (not Summons and Complaint),2.0,21CHLC34721
3/2/2022,Declaration : PLAINTIFF'S EVIDENCE SUBMITTED IN SUPPORT OF PLAINTIFF'S MOTION FOR SUMMARY JUDGMENT OR IN THE ALTERNATIVE SUMMARY ADJUDICATION,257.0,21CHLC34721
3/2/2022,Declaration : EVIDENCE SUBMITTED IN SUPPORT OF REQUEST FOR JUDICIAL NOTICE IN SUPPORT OF PLAINTIFF'S MOTION FOR SUMMARY JUDGMENT OR IN THE ALTERNATIVE SUMMARY ADJUDICATION,55.0,21CHLC34721
3/2/2022,Request for Judicial Notice,1.0,21CHLC34721
2/18/2022,Memorandum of Points & Authorities,6.0,21CHLC34721
2/18/2022,Declaration : of Service CCP 1013(a),3.0,21CHLC34721
2/18/2022,Declaration : in Support of MSJ,317.0,21CHLC34721
2/18/2022,Motion re: : Motion for Summary Judgment,2.0,21CHLC34721
2/18/2022,Separate Statement,7.0,21CHLC34721
10/13/2021,Notice of Trial,2.0,21CHLC34721
10/13/2021,Proof of Service by Mail,2.0,21CHLC34721
10/13/2021,Answer,4.0,21CHLC34721
10/5/2021,Proof of Personal Service,2.0,21CHLC34721
9/27/2021,Complaint,26.0,21CHLC34721
9/27/2021,Declaration : OF VENUE,1.0,21CHLC34721
9/27/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC34721
9/27/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC34721
9/27/2021,Civil Case Cover Sheet,6.0,21CHLC34721
9/27/2021,Summons: on Complaint,1.0,21CHLC34721
,Order : Granting MSJ,1.0,21CHLC34721
7/21/2022,Request for Dismissal,2.0,21CHLC34722
7/21/2022,Proof of Service by Mail,2.0,21CHLC34722
3/11/2022,Proof of Service by Substituted Service,3.0,21CHLC34722
10/19/2021,Proof of Service - No Service,1.0,21CHLC34722
9/28/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC34722
9/28/2021,Declaration : DECLARATION OF VENUE,1.0,21CHLC34722
9/28/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC34722
9/28/2021,Summons: on Complaint,1.0,21CHLC34722
9/28/2021,Complaint,14.0,21CHLC34722
9/28/2021,Civil Case Cover Sheet,6.0,21CHLC34722
1/27/2022,Default Judgment,2.0,21CHLC34723
1/21/2022,Declaration of Costs - CCP 1033,9.0,21CHLC34723
1/21/2022,Declaration Pursuant to 585 CCP in Support of Default Judgment,29.0,21CHLC34723
1/21/2022,Request for Entry of Default / Judgment,3.0,21CHLC34723
1/21/2022,Request for Dismissal,2.0,21CHLC34723
10/12/2021,Proof of Service by Substituted Service,6.0,21CHLC34723
9/27/2021,Summons: on Complaint,1.0,21CHLC34723
9/27/2021,Complaint,30.0,21CHLC34723
9/27/2021,Declaration in Support of Bus. & Prof. Code 6322.1(c)(1),1.0,21CHLC34723
9/27/2021,Civil Case Cover Sheet,6.0,21CHLC34723
9/27/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC34723
9/27/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC34723
7/18/2024,Writ - Return: Writ - Return,2.0,21CHLC34724
7/15/2024,Acknowledgment of Satisfaction of Judgment: Acknowledgment of Satisfaction of Judgment,1.0,21CHLC34724
3/5/2024,Writ of Execution: (LOS ANGELES),3.0,21CHLC34724
3/4/2024,"Memorandum of Costs After Judgment, Acknowledgment of Credit, and Declaration of Accrued Interest",2.0,21CHLC34724
6/28/2022,Writ of Execution: (SACRAMENTO),3.0,21CHLC34724
6/27/2022,"Memorandum of Costs After Judgment, Acknowledgment of Credit, and Declaration of Accrued Interest",2.0,21CHLC34724
2/16/2022,Writ of Execution: Writ of Execution (LOS ANGELES ),3.0,21CHLC34724
2/15/2022,"Memorandum of Costs After Judgment, Acknowledgment of Credit, and Declaration of Accrued Interest",2.0,21CHLC34724
1/24/2022,Judgment: Default Judgment,2.0,21CHLC34724
1/20/2022,Request for Entry of Default / Judgment,2.0,21CHLC34724
1/20/2022,Request for Dismissal,2.0,21CHLC34724
1/20/2022,Declaration of Costs - CCP 1033,4.0,21CHLC34724
10/6/2021,Proof of Personal Service,2.0,21CHLC34724
9/27/2021,Summons: on Complaint,1.0,21CHLC34724
9/27/2021,Complaint,3.0,21CHLC34724
9/27/2021,Civil Case Cover Sheet,6.0,21CHLC34724
9/27/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC34724
9/27/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC34724
9/28/2022,Abstract of Judgment - Civil and Small Claims,2.0,21CHLC34725
7/6/2022,Default Judgment,2.0,21CHLC34725
7/6/2022,Order : ACCEPTING IMAGED DOCUMENTS,1.0,21CHLC34725
7/5/2022,Declaration Pursuant to 585 CCP in Support of Default Judgment,1.0,21CHLC34725
7/5/2022,Declaration : RE: AFFIDAVIT OF MILITARY STATUS,7.0,21CHLC34725
7/5/2022,Request for Entry of Default / Judgment,2.0,21CHLC34725
7/5/2022,Summary of the Case,1.0,21CHLC34725
7/5/2022,Declaration : IN SUPPORT OF PLAINTIFF'S MOTION FOR DEFAULT JUDGMENT,34.0,21CHLC34725
7/5/2022,Declaration of Costs - CCP 1033,4.0,21CHLC34725
11/3/2021,Proof of Personal Service,2.0,21CHLC34725
9/28/2021,Summons: on Complaint,1.0,21CHLC34725
9/28/2021,Declaration : OF VENUE,1.0,21CHLC34725
9/28/2021,Civil Case Cover Sheet,6.0,21CHLC34725
9/28/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC34725
9/28/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC34725
9/28/2021,Complaint,26.0,21CHLC34725
6/14/2023,Abstract of Judgment - Civil and Small Claims,2.0,21CHLC34726
4/18/2023,Affidavit of Identity and Order,8.0,21CHLC34726
4/12/2023,Proof of Service by Mail,2.0,21CHLC34726
7/1/2022,Judgment,1.0,21CHLC34726
5/19/2022,Declaration re: Attorney's Fees,1.0,21CHLC34726
5/19/2022,Proof of Service by Mail,2.0,21CHLC34726
5/19/2022,Proof of Service by Mail,2.0,21CHLC34726
5/19/2022,Memorandum of Costs (Summary),2.0,21CHLC34726
5/19/2022,Notice of Ruling,3.0,21CHLC34726
5/10/2022,Order : Granting MSJ,1.0,21CHLC34726
5/10/2022,Minute Order: (Hearing on Motion for Summary Judgment),1.0,21CHLC34726
2/25/2022,Separate Statement,7.0,21CHLC34726
2/25/2022,Motion for Summary Judgment,3.0,21CHLC34726
2/25/2022,Request for Judicial Notice,1.0,21CHLC34726
2/25/2022,Declaration : of service by mail,2.0,21CHLC34726
2/25/2022,Declaration : Plaintiff's Evidence in Support of MSJ,589.0,21CHLC34726
2/25/2022,Declaration : in Support of MSJ,4.0,21CHLC34726
2/25/2022,Declaration : Evidence in Support of Request for Judicial Notice,43.0,21CHLC34726
2/25/2022,Memorandum of Points & Authorities,6.0,21CHLC34726
10/15/2021,Answer,7.0,21CHLC34726
10/15/2021,Notice of Trial,2.0,21CHLC34726
10/7/2021,Proof of Personal Service,2.0,21CHLC34726
9/28/2021,Complaint,14.0,21CHLC34726
9/28/2021,Summons: on Complaint,1.0,21CHLC34726
9/28/2021,Civil Case Cover Sheet,6.0,21CHLC34726
9/28/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC34726
9/28/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC34726
9/28/2021,Declaration : OF VENUE,1.0,21CHLC34726
3/18/2022,Request for Dismissal,2.0,21CHLC34727
10/27/2021,Declaration : of Non-Service,1.0,21CHLC34727
9/28/2021,Summons: on Complaint,1.0,21CHLC34727
9/28/2021,Complaint,3.0,21CHLC34727
9/28/2021,Civil Case Cover Sheet,6.0,21CHLC34727
9/28/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC34727
9/28/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC34727
4/1/2022,Default Judgment,2.0,21CHLC34728
3/30/2022,Declaration re: Attorney's Fees,1.0,21CHLC34728
3/30/2022,Declaration : Re: 1788,23.0,21CHLC34728
3/30/2022,Declaration : Re: Copies,1.0,21CHLC34728
3/30/2022,Declaration : Re: 1033,4.0,21CHLC34728
3/30/2022,Request for Entry of Default / Judgment,3.0,21CHLC34728
3/30/2022,Request for Dismissal,2.0,21CHLC34728
10/12/2021,Proof of Personal Service,2.0,21CHLC34728
9/28/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC34728
9/28/2021,Declaration : Re: Venue,1.0,21CHLC34728
9/28/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC34728
9/28/2021,Summons: on Complaint,1.0,21CHLC34728
9/28/2021,Complaint,15.0,21CHLC34728
9/28/2021,Civil Case Cover Sheet,6.0,21CHLC34728
12/22/2021,Declaration : of Non-Service,2.0,21CHLC34729
12/9/2021,Request for Dismissal,3.0,21CHLC34729
12/8/2021,Declaration : Declaration of Non-Service,2.0,21CHLC34729
11/15/2021,Declaration : of Non-Service,2.0,21CHLC34729
10/20/2021,Declaration : of Non-Service,2.0,21CHLC34729
9/27/2021,Summons: on Complaint,1.0,21CHLC34729
9/27/2021,Complaint,18.0,21CHLC34729
9/27/2021,Civil Case Cover Sheet,6.0,21CHLC34729
9/27/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC34729
9/27/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC34729
8/29/2022,Request for Dismissal,3.0,21CHLC34730
10/12/2021,Declaration : of Non-Service,1.0,21CHLC34730
9/27/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC34730
9/27/2021,Summons: on Complaint,1.0,21CHLC34730
9/27/2021,Complaint,22.0,21CHLC34730
9/27/2021,Declaration in Support of Bus. & Prof. Code 6322.1(c)(1),1.0,21CHLC34730
9/27/2021,Civil Case Cover Sheet,6.0,21CHLC34730
9/27/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC34730
8/30/2022,Request for Dismissal,3.0,21CHLC34731
12/13/2021,Declaration : of Non-Service,1.0,21CHLC34731
12/1/2021,Declaration : of Non-Service,1.0,21CHLC34731
10/12/2021,Declaration : of Non-Service,1.0,21CHLC34731
9/27/2021,Summons: on Complaint,1.0,21CHLC34731
9/27/2021,Complaint,20.0,21CHLC34731
9/27/2021,Declaration in Support of Bus. & Prof. Code 6322.1(c)(1),1.0,21CHLC34731
9/27/2021,Civil Case Cover Sheet,6.0,21CHLC34731
9/27/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC34731
9/27/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC34731
1/23/2023,Writ - Return,3.0,21CHLC34732
7/26/2022,Acknowledgment of Satisfaction of Judgment,2.0,21CHLC34732
4/11/2022,"Memorandum of Costs After Judgment, Acknowledgment of Credit, and Declaration of Accrued Interest",2.0,21CHLC34732
4/11/2022,Notice of Change of Address or Other Contact Information,2.0,21CHLC34732
4/11/2022,Writ of Execution: (LOS ANGELES),3.0,21CHLC34732
2/8/2022,Default Judgment,2.0,21CHLC34732
2/4/2022,Declaration Pursuant to 585 CCP in Support of Default Judgment,23.0,21CHLC34732
2/4/2022,Request for Entry of Default / Judgment,3.0,21CHLC34732
2/4/2022,Request for Dismissal,2.0,21CHLC34732
2/4/2022,Declaration of Costs - CCP 1033,9.0,21CHLC34732
10/20/2021,Proof of Service by Substituted Service,6.0,21CHLC34732
9/27/2021,Complaint,20.0,21CHLC34732
9/27/2021,Declaration in Support of Bus. & Prof. Code 6322.1(c)(1),1.0,21CHLC34732
9/27/2021,Civil Case Cover Sheet,6.0,21CHLC34732
9/27/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC34732
9/27/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC34732
9/27/2021,Summons: on Complaint,1.0,21CHLC34732
8/9/2022,Request for Dismissal,2.0,21CHLC34733
9/28/2021,Complaint,3.0,21CHLC34733
9/28/2021,Civil Case Cover Sheet,6.0,21CHLC34733
9/28/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC34733
9/28/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC34733
9/28/2021,Summons: on Complaint,1.0,21CHLC34733
3/25/2024,Order on Court Fee Waiver (Superior Court),3,21CHLC34734
7/19/2023,Notice of Rejection - Pleadings,2,21CHLC34734
2/27/2023,Writ of Execution: (LOS ANGELES),3,21CHLC34734
2/22/2023,"Memorandum of Costs After Judgment, Acknowledgment of Credit, and Declaration of Accrued Interest",2,21CHLC34734
3/11/2022,Default Judgment,2,21CHLC34734
3/9/2022,Declaration of Costs - CCP 1033,9,21CHLC34734
3/9/2022,Declaration Pursuant to 585 CCP in Support of Default Judgment,22,21CHLC34734
3/9/2022,Request for Entry of Default / Judgment,3,21CHLC34734
3/9/2022,Request for Dismissal,2,21CHLC34734
1/3/2022,Proof of Personal Service,3,21CHLC34734
10/12/2021,Declaration : of Non-Service,1,21CHLC34734
9/27/2021,Notice of Case Assignment - Limited Civil Case,1,21CHLC34734
9/27/2021,Summons: on Complaint,1,21CHLC34734
9/27/2021,Complaint,24,21CHLC34734
9/27/2021,Declaration in Support of Bus. & Prof. Code 6322.1(c)(1),1,21CHLC34734
9/27/2021,Civil Case Cover Sheet,6,21CHLC34734
9/27/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2,21CHLC34734
,RETURNED MAIL,Currently Unavailable,21CHLC34734
3/2/2023,Notice of Case Reassignment and Order for Plaintiff to Give Notice,2.0,21CHLC34735
3/2/2023,Writ of Execution: (RIVERSIDE),3.0,21CHLC34735
3/1/2023,"Memorandum of Costs After Judgment, Acknowledgment of Credit, and Declaration of Accrued Interest",2.0,21CHLC34735
1/11/2022,Default Judgment: Default Judgment,2.0,21CHLC34735
1/7/2022,Declaration of Costs - CCP 1033,6.0,21CHLC34735
1/7/2022,Declaration Pursuant to 585 CCP in Support of Default Judgment,18.0,21CHLC34735
1/7/2022,Request for Entry of Default / Judgment,3.0,21CHLC34735
1/7/2022,Request for Dismissal,2.0,21CHLC34735
10/15/2021,Proof of Service by Substituted Service,6.0,21CHLC34735
9/27/2021,Summons: on Complaint,1.0,21CHLC34735
9/27/2021,Complaint,19.0,21CHLC34735
9/27/2021,Civil Case Cover Sheet,6.0,21CHLC34735
