Filed,Document,Total Pages,case_number
9/1/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC31433
9/1/2021,Summons: on Complaint,1.0,21CHLC31433
9/1/2021,Complaint,12.0,21CHLC31433
9/1/2021,Civil Case Cover Sheet,6.0,21CHLC31433
9/1/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC31433
9/1/2021,Declaration : of Venue,1.0,21CHLC31433
1/10/2022,Request for Dismissal,2.0,21CHLC31434
9/1/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC31434
9/1/2021,Summons: on Complaint,1.0,21CHLC31434
9/1/2021,Complaint,4.0,21CHLC31434
9/1/2021,Civil Case Cover Sheet,6.0,21CHLC31434
9/1/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC31434
4/22/2022,"Memorandum of Costs After Judgment, Acknowledgment of Credit, and Declaration of Accrued Interest",2.0,21CHLC31435
4/22/2022,Writ of Execution: (SACRAMENTO),3.0,21CHLC31435
1/27/2022,Default Judgment,2.0,21CHLC31435
1/24/2022,Request for Entry of Default / Judgment,3.0,21CHLC31435
1/24/2022,Request for Dismissal,2.0,21CHLC31435
1/24/2022,Declaration re: Attorney's Fees,1.0,21CHLC31435
1/24/2022,Declaration : Re: 1788,24.0,21CHLC31435
1/24/2022,Declaration : Re: 1033,4.0,21CHLC31435
1/24/2022,Declaration : Re: Copies,1.0,21CHLC31435
9/14/2021,Proof of Personal Service,3.0,21CHLC31435
9/1/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC31435
9/1/2021,Summons: on Complaint,1.0,21CHLC31435
9/1/2021,Complaint,15.0,21CHLC31435
9/1/2021,Declaration in Support of Bus. & Prof. Code 6322.1(c)(1),2.0,21CHLC31435
9/1/2021,Civil Case Cover Sheet,6.0,21CHLC31435
9/1/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC31435
9/1/2021,Declaration : of Venue,1.0,21CHLC31435
8/29/2022,Request for Dismissal,3.0,21CHLC31436
9/13/2021,Declaration : Declaration of Non-Service,1.0,21CHLC31436
9/1/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC31436
9/1/2021,Summons: on Complaint,1.0,21CHLC31436
9/1/2021,Complaint,3.0,21CHLC31436
9/1/2021,Civil Case Cover Sheet,6.0,21CHLC31436
9/1/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC31436
9/13/2023,Writ of Execution: (LOS ANGELES),3.0,21CHLC31437
9/11/2023,"Memorandum of Costs After Judgment, Acknowledgment of Credit, and Declaration of Accrued Interest",2.0,21CHLC31437
3/29/2023,Abstract of Judgment - Civil and Small Claims,2.0,21CHLC31437
3/21/2023,Certificate of Mailing for: (Hearing on Motion for Stipulated Judgment) of 03/21/2023,1.0,21CHLC31437
3/21/2023,Notice of Entry of Judgment / Dismissal / Other Order,2.0,21CHLC31437
3/21/2023,Judgment,2.0,21CHLC31437
3/21/2023,Judgment,1.0,21CHLC31437
3/21/2023,Minute Order: (Hearing on Motion for Stipulated Judgment),1.0,21CHLC31437
1/17/2023,Proof of Service by Mail,2.0,21CHLC31437
1/17/2023,Motion to Vacate : DISMISSAL TO ENTER JUDGMENT,16.0,21CHLC31437
1/17/2023,Request for Judicial Notice,1.0,21CHLC31437
10/15/2021,Notice of Rejection of Electronic Filing,1.0,21CHLC31437
10/15/2021,Notice of Rejection of Electronic Filing,1.0,21CHLC31437
10/15/2021,Certificate of Mailing for: [Notice of Rejection of Electronic Filing],1.0,21CHLC31437
10/15/2021,Certificate of Mailing for: [Notice of Rejection of Electronic Filing],1.0,21CHLC31437
10/12/2021,Stipulation - No Order: Settlement Agreement,6.0,21CHLC31437
10/12/2021,Notice of Settlement,2.0,21CHLC31437
10/12/2021,Order to Show Cause re: Dismissal (Settlement),2.0,21CHLC31437
9/13/2021,Proof of Personal Service,2.0,21CHLC31437
9/1/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC31437
9/1/2021,Summons: on Complaint,1.0,21CHLC31437
9/1/2021,Complaint,4.0,21CHLC31437
9/1/2021,Civil Case Cover Sheet,6.0,21CHLC31437
9/1/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC31437
,Order : Order,1.0,21CHLC31437
,Stipulation and Order : ON SETTLEMENT AGREEMENT AND STIPULATION JURISDICTION RETAINED UNDER CODE OF CIVIL PROCEDURE 664.6,2.0,21CHLC31437
11/24/2021,Request for Dismissal,2.0,21CHLC31438
9/24/2021,Proof of Service by Substituted Service,4.0,21CHLC31438
9/1/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC31438
9/1/2021,Summons: on Complaint,1.0,21CHLC31438
9/1/2021,Complaint,4.0,21CHLC31438
9/1/2021,Civil Case Cover Sheet,6.0,21CHLC31438
9/1/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC31438
5/18/2023,Writ of Execution: (LOS ANGELES ),3.0,21CHLC31439
5/16/2023,"Memorandum of Costs After Judgment, Acknowledgment of Credit, and Declaration of Accrued Interest",2.0,21CHLC31439
8/17/2022,Writ of Execution: (Los Angeles),3.0,21CHLC31439
8/9/2022,"Memorandum of Costs After Judgment, Acknowledgment of Credit, and Declaration of Accrued Interest",2.0,21CHLC31439
11/17/2021,Default Judgment,2.0,21CHLC31439
11/16/2021,Request for Entry of Default / Judgment,2.0,21CHLC31439
11/16/2021,Declaration : of Non-Military Service,3.0,21CHLC31439
11/16/2021,Declaration : in Support of Calculation of Accrued Interest,1.0,21CHLC31439
11/16/2021,Declaration : Pursuant to Code of Civil Procedure 1033,3.0,21CHLC31439
9/17/2021,Proof of Personal Service,2.0,21CHLC31439
9/1/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC31439
9/1/2021,Summons: on Complaint,1.0,21CHLC31439
9/1/2021,Complaint,3.0,21CHLC31439
9/1/2021,Civil Case Cover Sheet,6.0,21CHLC31439
9/1/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC31439
10/12/2021,Request for Dismissal,3.0,21CHLC31440
9/23/2021,Proof of Personal Service,3.0,21CHLC31440
9/1/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC31440
9/1/2021,Summons: on Complaint,1.0,21CHLC31440
9/1/2021,Complaint,4.0,21CHLC31440
9/1/2021,Civil Case Cover Sheet,6.0,21CHLC31440
9/1/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC31440
9/20/2021,Declaration : of Non-Service,1.0,21CHLC31441
9/13/2021,Request for Dismissal,3.0,21CHLC31441
9/1/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC31441
9/1/2021,Summons: on Complaint,1.0,21CHLC31441
9/1/2021,Complaint,4.0,21CHLC31441
9/1/2021,Civil Case Cover Sheet,6.0,21CHLC31441
9/1/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC31441
5/19/2023,Writ of Execution: (LOS ANGELES ),3.0,21CHLC31442
5/5/2023,"Memorandum of Costs After Judgment, Acknowledgment of Credit, and Declaration of Accrued Interest",2.0,21CHLC31442
7/27/2022,Writ of Execution: (LOS ANGELES),3.0,21CHLC31442
7/21/2022,"Memorandum of Costs After Judgment, Acknowledgment of Credit, and Declaration of Accrued Interest",2.0,21CHLC31442
1/14/2022,Default Judgment: DEFAULT JUDGMENT,2.0,21CHLC31442
1/11/2022,Request for Entry of Default / Judgment,3.0,21CHLC31442
1/11/2022,Request for Dismissal,2.0,21CHLC31442
1/11/2022,Declaration re: Attorney's Fees,1.0,21CHLC31442
1/11/2022,Declaration : Re: ccp 1033,4.0,21CHLC31442
1/11/2022,Declaration : Re: Copies,1.0,21CHLC31442
1/11/2022,Declaration : Re: 1788,20.0,21CHLC31442
9/27/2021,Proof of Personal Service,3.0,21CHLC31442
9/1/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC31442
9/1/2021,Summons: on Complaint,1.0,21CHLC31442
9/1/2021,Complaint,17.0,21CHLC31442
9/1/2021,Civil Case Cover Sheet,6.0,21CHLC31442
9/1/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC31442
9/1/2021,Declaration : of Venue,1.0,21CHLC31442
4/7/2022,Request for Dismissal,2.0,21CHLC31443
3/17/2022,Certificate of Mailing for: [Notice of Rejection of Electronic Filing],1.0,21CHLC31443
9/1/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC31443
9/1/2021,Summons: on Complaint,1.0,21CHLC31443
9/1/2021,Complaint,13.0,21CHLC31443
9/1/2021,Civil Case Cover Sheet,6.0,21CHLC31443
9/1/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC31443
9/1/2021,Declaration : of Venue,1.0,21CHLC31443
,Notice of Rejection of Electronic Filing,1.0,21CHLC31443
,Order : Order,1.0,21CHLC31443
9/7/2022,Minute Order: (Order to Show Cause Re: Failure to File Proof of Service and ...),1.0,21CHLC31444
9/14/2021,Proof of Service by Substituted Service,4.0,21CHLC31444
9/1/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC31444
9/1/2021,Summons: on Complaint,1.0,21CHLC31444
9/1/2021,Complaint,19.0,21CHLC31444
9/1/2021,Civil Case Cover Sheet,6.0,21CHLC31444
9/1/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC31444
9/1/2021,Declaration : of Venue,1.0,21CHLC31444
,Request for Dismissal,2.0,21CHLC31444
1/26/2022,Request for Dismissal,2.0,21CHLC31445
9/1/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC31445
9/1/2021,Summons: on Complaint,1.0,21CHLC31445
9/1/2021,Complaint,4.0,21CHLC31445
9/1/2021,Civil Case Cover Sheet,6.0,21CHLC31445
9/1/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC31445
11/28/2022,Abstract of Judgment - Civil and Small Claims,2.0,21CHLC31446
9/8/2022,Notice : of Entry of Judgment,3.0,21CHLC31446
9/7/2022,Notice of Entry of Judgment / Dismissal / Other Order,2.0,21CHLC31446
9/7/2022,Judgment,3.0,21CHLC31446
9/7/2022,Judgment,1.0,21CHLC31446
9/7/2022,Minute Order: (Non-Jury Trial),1.0,21CHLC31446
8/25/2022,Exhibit List,389.0,21CHLC31446
8/25/2022,Trial Brief,8.0,21CHLC31446
11/1/2021,Answer,2.0,21CHLC31446
11/1/2021,Order on Court Fee Waiver (Superior Court),3.0,21CHLC31446
11/1/2021,Notice of Trial,2.0,21CHLC31446
9/30/2021,Proof of Personal Service,2.0,21CHLC31446
9/1/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC31446
9/1/2021,Summons: on Complaint,1.0,21CHLC31446
9/1/2021,Complaint,4.0,21CHLC31446
9/1/2021,Civil Case Cover Sheet,6.0,21CHLC31446
9/1/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC31446
1/10/2022,Request for Dismissal,2.0,21CHLC31447
9/1/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC31447
9/1/2021,Summons: on Complaint,1.0,21CHLC31447
9/1/2021,Complaint,4.0,21CHLC31447
9/1/2021,Civil Case Cover Sheet,6.0,21CHLC31447
9/1/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC31447
1/6/2022,Request for Dismissal,2.0,21CHLC31448
9/1/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC31448
9/1/2021,Summons: on Complaint,1.0,21CHLC31448
9/1/2021,Complaint,4.0,21CHLC31448
9/1/2021,Civil Case Cover Sheet,6.0,21CHLC31448
9/1/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC31448
3/2/2022,Default Judgment,2.0,21CHLC31449
3/1/2022,Request for Entry of Default / Judgment,3.0,21CHLC31449
3/1/2022,Request for Dismissal,2.0,21CHLC31449
3/1/2022,Declaration re: Attorney's Fees,1.0,21CHLC31449
3/1/2022,Declaration : Re: C.C.P. 1788,17.0,21CHLC31449
3/1/2022,Declaration : Re: Accepting Copies in Lieu of Originals,1.0,21CHLC31449
10/26/2021,Proof of Service by Substituted Service,5.0,21CHLC31449
9/1/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC31449
9/1/2021,Summons: on Complaint,1.0,21CHLC31449
9/1/2021,Complaint,12.0,21CHLC31449
9/1/2021,Civil Case Cover Sheet,6.0,21CHLC31449
9/1/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC31449
9/1/2021,Declaration : of Venue,1.0,21CHLC31449
10/28/2021,Request for Dismissal,2.0,21CHLC31450
9/15/2021,Proof of Personal Service,2.0,21CHLC31450
9/1/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC31450
9/1/2021,Summons: on Complaint,1.0,21CHLC31450
9/1/2021,Complaint,4.0,21CHLC31450
9/1/2021,Civil Case Cover Sheet,6.0,21CHLC31450
9/1/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC31450
4/5/2023,Acknowledgment of Satisfaction of Judgment,2,21CHLC31451
3/13/2023,Writ of Execution: (SACRAMENTO),3,21CHLC31451
3/9/2023,"Memorandum of Costs After Judgment, Acknowledgment of Credit, and Declaration of Accrued Interest",2,21CHLC31451
5/31/2022,Abstract of Judgment - Civil and Small Claims,2,21CHLC31451
4/27/2022,Affidavit of Identity and Order,3,21CHLC31451
2/25/2022,Default Judgment,2,21CHLC31451
2/25/2022,Request for Entry of Default / Judgment,2,21CHLC31451
2/3/2022,Certificate of Mailing for: [Notice of Rejection of Electronic Filing],1,21CHLC31451
1/31/2022,Declaration Pursuant to 585 CCP in Support of Default Judgment,20,21CHLC31451
1/31/2022,Request for Entry of Default / Judgment,2,21CHLC31451
1/31/2022,Request for Dismissal,2,21CHLC31451
1/31/2022,Declaration : DECLARATION FOR USE OF IMAGED DOCUMENTS,1,21CHLC31451
10/14/2021,Proof of Service by Substituted Service,3,21CHLC31451
10/14/2021,Proof of Service by Substituted Service,3,21CHLC31451
9/1/2021,Notice of Case Assignment - Limited Civil Case,1,21CHLC31451
9/1/2021,Summons: on Complaint,1,21CHLC31451
9/1/2021,Complaint,5,21CHLC31451
9/1/2021,Civil Case Cover Sheet,6,21CHLC31451
9/1/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2,21CHLC31451
,Default Judgment,2,21CHLC31451
,Notice of Rejection of Electronic Filing,Currently Unavailable,21CHLC31451
10/13/2022,Request for Dismissal,3.0,21CHLC31452
8/30/2022,Notice of Settlement,2.0,21CHLC31452
8/30/2022,Order to Show Cause re: Dismissal (Settlement),2.0,21CHLC31452
9/13/2021,Proof of Personal Service,3.0,21CHLC31452
9/1/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC31452
9/1/2021,Summons: on Complaint,1.0,21CHLC31452
9/1/2021,Complaint,3.0,21CHLC31452
9/1/2021,Civil Case Cover Sheet,6.0,21CHLC31452
9/1/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC31452
1/9/2023,Default Judgment,2.0,21CHLC31453
1/3/2023,Request for Entry of Default / Judgment,3.0,21CHLC31453
1/3/2023,Request for Dismissal,2.0,21CHLC31453
1/3/2023,Declaration re: Attorney's Fees,16.0,21CHLC31453
1/3/2023,Declaration : Re: 1788,16.0,21CHLC31453
1/3/2023,Declaration : Re: Copies,1.0,21CHLC31453
9/7/2022,Certificate of Mailing for: (Order to Show Cause Re: Failure to File Proof of Service and ...) of 09/07/2022,1.0,21CHLC31453
9/7/2022,Minute Order: (Order to Show Cause Re: Failure to File Proof of Service and ...),1.0,21CHLC31453
9/15/2021,Proof of Personal Service,2.0,21CHLC31453
9/1/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC31453
9/1/2021,Summons: on Complaint,1.0,21CHLC31453
9/1/2021,Complaint,11.0,21CHLC31453
9/1/2021,Civil Case Cover Sheet,6.0,21CHLC31453
9/1/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC31453
9/1/2021,Declaration : of Venue,1.0,21CHLC31453
2/1/2022,Request for Dismissal,2.0,21CHLC31454
9/21/2021,Proof of Personal Service,2.0,21CHLC31454
9/1/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC31454
9/1/2021,Summons: on Complaint,1.0,21CHLC31454
9/1/2021,Complaint,4.0,21CHLC31454
9/1/2021,Civil Case Cover Sheet,6.0,21CHLC31454
9/1/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC31454
9/14/2023,Writ of Execution: (LOS ANGELES),3.0,21CHLC31455
9/13/2023,"Memorandum of Costs After Judgment, Acknowledgment of Credit, and Declaration of Accrued Interest",2.0,21CHLC31455
12/1/2022,Abstract of Judgment - Civil and Small Claims,2.0,21CHLC31455
1/31/2022,Default Judgment,2.0,21CHLC31455
1/27/2022,Request for Entry of Default / Judgment,3.0,21CHLC31455
1/27/2022,Request for Dismissal,2.0,21CHLC31455
1/27/2022,Declaration : 1033,4.0,21CHLC31455
1/27/2022,Declaration : 1788,21.0,21CHLC31455
9/20/2021,Proof of Personal Service,3.0,21CHLC31455
9/1/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC31455
9/1/2021,Summons: on Complaint,1.0,21CHLC31455
9/1/2021,Complaint,16.0,21CHLC31455
9/1/2021,Civil Case Cover Sheet,6.0,21CHLC31455
9/1/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC31455
1/27/2022,Default Judgment,2.0,21CHLC31456
1/24/2022,Request for Entry of Default / Judgment,3.0,21CHLC31456
1/24/2022,Request for Dismissal,2.0,21CHLC31456
1/24/2022,Declaration re: Attorney's Fees,1.0,21CHLC31456
1/24/2022,Declaration : Re: 1788,24.0,21CHLC31456
1/24/2022,Declaration : Re: Copies in Lieu of Originals,1.0,21CHLC31456
1/24/2022,Declaration : Re: 1033 CCP,4.0,21CHLC31456
9/13/2021,Proof of Personal Service,3.0,21CHLC31456
9/1/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC31456
9/1/2021,Summons: on Complaint,1.0,21CHLC31456
9/1/2021,Complaint,15.0,21CHLC31456
9/1/2021,Civil Case Cover Sheet,6.0,21CHLC31456
9/1/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC31456
9/1/2021,Declaration : of Venue,1.0,21CHLC31456
3/24/2023,Acknowledgment of Satisfaction of Judgment,1.0,21CHLC31457
12/16/2022,Writ - Return,3.0,21CHLC31457
2/1/2022,Writ of Execution: (LOS ANGELES),3.0,21CHLC31457
1/31/2022,"Memorandum of Costs After Judgment, Acknowledgment of Credit, and Declaration of Accrued Interest",2.0,21CHLC31457
11/18/2021,Default Judgment,2.0,21CHLC31457
11/16/2021,Request for Entry of Default / Judgment,3.0,21CHLC31457
11/16/2021,Request for Dismissal,2.0,21CHLC31457
11/16/2021,Declaration re: Attorney's Fees,1.0,21CHLC31457
11/16/2021,Declaration : Re: Copies,1.0,21CHLC31457
11/16/2021,Declaration : Re: 1033,4.0,21CHLC31457
11/16/2021,Declaration : Re: 1788,14.0,21CHLC31457
9/21/2021,Proof of Personal Service,3.0,21CHLC31457
9/1/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC31457
9/1/2021,Summons: on Complaint,1.0,21CHLC31457
9/1/2021,Complaint,11.0,21CHLC31457
9/1/2021,Civil Case Cover Sheet,6.0,21CHLC31457
9/1/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC31457
9/1/2021,Declaration : of Venue,1.0,21CHLC31457
11/29/2022,Abstract of Judgment - Civil and Small Claims,2.0,21CHLC31458
12/20/2021,Default Judgment: Default Judgements,2.0,21CHLC31458
12/16/2021,Request for Entry of Default / Judgment,3.0,21CHLC31458
12/16/2021,Request for Dismissal,2.0,21CHLC31458
12/16/2021,Declaration : Declaration 1788,23.0,21CHLC31458
12/16/2021,Declaration : Declaration 1033,4.0,21CHLC31458
9/13/2021,Proof of Personal Service,2.0,21CHLC31458
9/1/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC31458
9/1/2021,Summons: on Complaint,1.0,21CHLC31458
9/1/2021,Complaint,19.0,21CHLC31458
9/1/2021,Civil Case Cover Sheet,6.0,21CHLC31458
9/1/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC31458
8/3/2022,Request for Dismissal,3.0,21CHLC31459
5/24/2022,Declaration : of Non-Service,1.0,21CHLC31459
5/23/2022,Declaration : of Non-Service,1.0,21CHLC31459
10/5/2021,Declaration : Declaration of Non-Service,1.0,21CHLC31459
9/20/2021,Declaration : of Non-Service,1.0,21CHLC31459
9/1/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC31459
9/1/2021,Summons: on Complaint,1.0,21CHLC31459
9/1/2021,Complaint,4.0,21CHLC31459
9/1/2021,Civil Case Cover Sheet,6.0,21CHLC31459
9/1/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC31459
3/3/2023,Request for Dismissal,2.0,21CHLC31460
9/7/2022,Minute Order: (Order to Show Cause Re: Failure to File Proof of Service and ...),1.0,21CHLC31460
8/23/2022,Declaration : IN RESPONSE TO THE COURT'S ORDER TO SHOW CAUSE,2.0,21CHLC31460
9/23/2021,Proof of Service - No Service,1.0,21CHLC31460
9/1/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC31460
9/1/2021,Summons: on Complaint,1.0,21CHLC31460
9/1/2021,Complaint,3.0,21CHLC31460
