Filed,Document,Total Pages,case_number
3/19/2021,Declaration : Waiver of Interest in Excess of 10%,1.0,20CHLC21107
10/13/2020,Proof of Personal Service,2.0,20CHLC21107
9/21/2020,Notice of Case Assignment - Limited Civil Case,1.0,20CHLC21107
9/21/2020,Summons: on Complaint,1.0,20CHLC21107
9/21/2020,Complaint,22.0,20CHLC21107
9/21/2020,Civil Case Cover Sheet,6.0,20CHLC21107
9/21/2020,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,20CHLC21107
9/21/2020,Declaration : of Venue,1.0,20CHLC21107
7/20/2022,Abstract of Judgment - Civil and Small Claims,2.0,20CHLC21108
1/14/2021,Default Judgment,2.0,20CHLC21108
1/6/2021,Request for Entry of Default / Judgment,3.0,20CHLC21108
1/6/2021,Request for Dismissal,2.0,20CHLC21108
1/6/2021,Declaration re: Attorney's Fees,1.0,20CHLC21108
1/6/2021,Declaration : Re: 1788,23.0,20CHLC21108
1/6/2021,Declaration : Re: Copies,1.0,20CHLC21108
1/6/2021,Declaration : Re: 1033,4.0,20CHLC21108
11/13/2020,Proof of Service by Substituted Service,4.0,20CHLC21108
9/21/2020,Notice of Case Assignment - Limited Civil Case,1.0,20CHLC21108
9/21/2020,Summons: on Complaint,1.0,20CHLC21108
9/21/2020,Complaint,13.0,20CHLC21108
9/21/2020,Civil Case Cover Sheet,6.0,20CHLC21108
9/21/2020,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,20CHLC21108
9/21/2020,Declaration : Declaration of Venue,1.0,20CHLC21108
2/1/2021,Request for Dismissal,2.0,20CHLC21109
9/22/2020,Notice of Case Assignment - Limited Civil Case,1.0,20CHLC21109
9/22/2020,Summons: on Complaint,1.0,20CHLC21109
9/22/2020,Complaint,12.0,20CHLC21109
9/22/2020,Declaration in Support of Bus. & Prof. Code 6322.1(c)(1),2.0,20CHLC21109
9/22/2020,Civil Case Cover Sheet,6.0,20CHLC21109
9/22/2020,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,20CHLC21109
10/19/2020,Request for Dismissal,2.0,20CHLC21110
9/30/2020,Proof of Personal Service,2.0,20CHLC21110
9/22/2020,Notice of Case Assignment - Limited Civil Case,1.0,20CHLC21110
9/22/2020,Summons: on Complaint,1.0,20CHLC21110
9/22/2020,Complaint,11.0,20CHLC21110
9/22/2020,Declaration in Support of Bus. & Prof. Code 6322.1(c)(1),2.0,20CHLC21110
9/22/2020,Civil Case Cover Sheet,6.0,20CHLC21110
9/22/2020,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,20CHLC21110
10/17/2023,Acknowledgment of Satisfaction of Judgment,3.0,20CHLC21111
9/13/2022,Writ - Return,3.0,20CHLC21111
11/4/2021,Notice : entry of judgment,4.0,20CHLC21111
10/27/2021,Writ of Execution: (LOS ANGELES),3.0,20CHLC21111
10/26/2021,"Memorandum of Costs After Judgment, Acknowledgment of Credit, and Declaration of Accrued Interest",2.0,20CHLC21111
7/30/2021,Default Judgment,2.0,20CHLC21111
7/29/2021,Declaration Pursuant to 585 CCP in Support of Default Judgment,36.0,20CHLC21111
7/29/2021,Request for Entry of Default / Judgment,3.0,20CHLC21111
7/29/2021,Request for Dismissal,2.0,20CHLC21111
7/29/2021,Declaration : In Support of Default Judgment,12.0,20CHLC21111
10/28/2020,Proof of Service by Substituted Service,3.0,20CHLC21111
9/22/2020,Notice of Case Assignment - Limited Civil Case,1.0,20CHLC21111
9/22/2020,Summons: on Complaint,1.0,20CHLC21111
9/22/2020,Complaint,29.0,20CHLC21111
9/22/2020,Civil Case Cover Sheet,4.0,20CHLC21111
9/22/2020,Civil Case Cover Sheet,2.0,20CHLC21111
9/22/2020,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,20CHLC21111
2/2/2021,Default Judgment,2.0,20CHLC21112
1/28/2021,Declaration Pursuant to 585 CCP in Support of Default Judgment,23.0,20CHLC21112
1/28/2021,Request for Entry of Default / Judgment,3.0,20CHLC21112
1/28/2021,Request for Dismissal,2.0,20CHLC21112
1/28/2021,Declaration : PURSUANT TO CCP 1033,13.0,20CHLC21112
10/2/2020,Proof of Personal Service,2.0,20CHLC21112
9/21/2020,Notice of Case Assignment - Limited Civil Case,1.0,20CHLC21112
9/21/2020,Summons: on Complaint,1.0,20CHLC21112
9/21/2020,Complaint,24.0,20CHLC21112
9/21/2020,Declaration in Support of Bus. & Prof. Code 6322.1(c)(1),1.0,20CHLC21112
9/21/2020,Civil Case Cover Sheet,6.0,20CHLC21112
9/21/2020,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,20CHLC21112
4/25/2022,Default Judgment,2.0,20CHLC21113
4/22/2022,Declaration of Costs - CCP 1033,8.0,20CHLC21113
4/22/2022,Declaration Pursuant to 585 CCP in Support of Default Judgment,19.0,20CHLC21113
4/22/2022,Request for Entry of Default / Judgment,3.0,20CHLC21113
4/22/2022,Request for Dismissal,2.0,20CHLC21113
10/18/2021,Notice Re: Continuance of Hearing and Order,2.0,20CHLC21113
9/28/2021,Minute Order: (Order to Show Cause Re: Failure to File Proof of Service and ...),1.0,20CHLC21113
9/29/2020,Proof of Personal Service,2.0,20CHLC21113
9/22/2020,Notice of Case Assignment - Limited Civil Case,1.0,20CHLC21113
9/22/2020,Summons: on Complaint,1.0,20CHLC21113
9/22/2020,Complaint,23.0,20CHLC21113
9/22/2020,Declaration in Support of Bus. & Prof. Code 6322.1(c)(1),1.0,20CHLC21113
9/22/2020,Civil Case Cover Sheet,6.0,20CHLC21113
9/22/2020,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,20CHLC21113
4/27/2021,Abstract of Judgment - Civil and Small Claims,2.0,20CHLC21114
4/2/2021,Default Judgment,2.0,20CHLC21114
4/1/2021,Request for Entry of Default / Judgment,3.0,20CHLC21114
4/1/2021,"Declaration of Interest, Costs and Attorney Fees",3.0,20CHLC21114
4/1/2021,Notice of Change of Address or Other Contact Information,2.0,20CHLC21114
4/1/2021,Declaration : in Support of Application for Entry of Default Judgment Pursuant to CIV. Code Sec. 1788.60(b),16.0,20CHLC21114
10/13/2020,Proof of Service by Substituted Service,4.0,20CHLC21114
9/22/2020,Notice of Case Assignment - Limited Civil Case,1.0,20CHLC21114
9/22/2020,Summons: on Complaint,1.0,20CHLC21114
9/22/2020,Complaint,10.0,20CHLC21114
9/22/2020,Declaration in Support of Bus. & Prof. Code 6322.1(c)(1),2.0,20CHLC21114
9/22/2020,Civil Case Cover Sheet,6.0,20CHLC21114
9/22/2020,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,20CHLC21114
3/29/2021,Request for Dismissal,2.0,20CHLC21115
3/29/2021,Proof of Service by Mail,2.0,20CHLC21115
10/28/2020,Answer,7.0,20CHLC21115
10/28/2020,Notice of Trial,2.0,20CHLC21115
10/6/2020,Order on Court Fee Waiver (Superior Court),3.0,20CHLC21115
9/28/2020,Proof of Personal Service,2.0,20CHLC21115
9/22/2020,Notice of Case Assignment - Limited Civil Case,1.0,20CHLC21115
9/22/2020,Summons: on Complaint,1.0,20CHLC21115
9/22/2020,Complaint,15.0,20CHLC21115
9/22/2020,Declaration in Support of Bus. & Prof. Code 6322.1(c)(1),2.0,20CHLC21115
9/22/2020,Civil Case Cover Sheet,6.0,20CHLC21115
9/22/2020,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,20CHLC21115
4/8/2021,Abstract of Judgment - Civil and Small Claims,2.0,20CHLC21116
3/29/2021,Default Judgment,2.0,20CHLC21116
3/26/2021,Request for Entry of Default / Judgment,3.0,20CHLC21116
3/26/2021,"Declaration of Interest, Costs and Attorney Fees",3.0,20CHLC21116
3/26/2021,Notice of Change of Address or Other Contact Information,2.0,20CHLC21116
3/26/2021,Declaration : in Support of Application for Entry of Default Judgment Pursuant to CIV. Code Sec. 1788.60(b),18.0,20CHLC21116
10/9/2020,Proof of Service by Substituted Service,4.0,20CHLC21116
9/22/2020,Notice of Case Assignment - Limited Civil Case,1.0,20CHLC21116
9/22/2020,Summons: on Complaint,1.0,20CHLC21116
9/22/2020,Complaint,13.0,20CHLC21116
9/22/2020,Declaration in Support of Bus. & Prof. Code 6322.1(c)(1),2.0,20CHLC21116
9/22/2020,Civil Case Cover Sheet,6.0,20CHLC21116
9/22/2020,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,20CHLC21116
10/23/2020,Request for Dismissal,2.0,20CHLC21117
10/6/2020,Proof of Service by Substituted Service,4.0,20CHLC21117
9/22/2020,Notice of Case Assignment - Limited Civil Case,1.0,20CHLC21117
9/22/2020,Summons: on Complaint,1.0,20CHLC21117
9/22/2020,Complaint,19.0,20CHLC21117
9/22/2020,Civil Case Cover Sheet,6.0,20CHLC21117
9/22/2020,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,20CHLC21117
11/27/2023,Writ - Return,4.0,20CHLC21118
6/28/2023,"Memorandum of Costs After Judgment, Acknowledgment of Credit, and Declaration of Accrued Interest",2.0,20CHLC21118
6/28/2023,Writ of Execution: (SACRAMENTO),3.0,20CHLC21118
5/12/2021,"Memorandum of Costs After Judgment, Acknowledgment of Credit, and Declaration of Accrued Interest",2.0,20CHLC21118
5/12/2021,Writ of Execution: (LOS ANGELES),3.0,20CHLC21118
2/2/2021,Default Judgment,2.0,20CHLC21118
1/29/2021,Declaration Pursuant to 585 CCP in Support of Default Judgment,29.0,20CHLC21118
1/29/2021,Request for Entry of Default / Judgment,3.0,20CHLC21118
1/29/2021,Request for Dismissal,2.0,20CHLC21118
1/29/2021,Declaration : Pursuant to CCP 1033,11.0,20CHLC21118
9/30/2020,Proof of Personal Service,2.0,20CHLC21118
9/22/2020,Notice of Case Assignment - Limited Civil Case,1.0,20CHLC21118
9/22/2020,Summons: on Complaint,1.0,20CHLC21118
9/22/2020,Complaint,29.0,20CHLC21118
9/22/2020,Declaration in Support of Bus. & Prof. Code 6322.1(c)(1),1.0,20CHLC21118
9/22/2020,Civil Case Cover Sheet,6.0,20CHLC21118
9/22/2020,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,20CHLC21118
2/11/2021,Request for Dismissal,2.0,20CHLC21119
9/22/2020,Notice of Case Assignment - Limited Civil Case,1.0,20CHLC21119
9/22/2020,Summons: on Complaint,1.0,20CHLC21119
9/22/2020,Complaint,12.0,20CHLC21119
9/22/2020,Declaration in Support of Bus. & Prof. Code 6322.1(c)(1),2.0,20CHLC21119
9/22/2020,Civil Case Cover Sheet,6.0,20CHLC21119
9/22/2020,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,20CHLC21119
12/16/2020,Default Judgment,2.0,20CHLC21120
12/16/2020,Request for Entry of Default / Judgment,3.0,20CHLC21120
12/16/2020,Request for Dismissal,2.0,20CHLC21120
12/16/2020,Declaration re: Attorney's Fees,1.0,20CHLC21120
12/16/2020,Declaration : Re: 1788,33.0,20CHLC21120
12/16/2020,Declaration : Re: CCP 1033,4.0,20CHLC21120
12/16/2020,Declaration : Re: Copies in Lieu of Originals,1.0,20CHLC21120
10/28/2020,Proof of Personal Service,2.0,20CHLC21120
9/21/2020,Notice of Case Assignment - Limited Civil Case,1.0,20CHLC21120
9/21/2020,Summons: on Complaint,1.0,20CHLC21120
9/21/2020,Complaint,11.0,20CHLC21120
9/21/2020,Declaration in Support of Bus. & Prof. Code 6322.1(c)(1),2.0,20CHLC21120
9/21/2020,Civil Case Cover Sheet,6.0,20CHLC21120
9/21/2020,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,20CHLC21120
9/21/2020,Declaration : Declaration of Venue,1.0,20CHLC21120
2/2/2021,Default Judgment,2.0,20CHLC21121
1/28/2021,Request for Entry of Default / Judgment,3.0,20CHLC21121
1/28/2021,Request for Dismissal,2.0,20CHLC21121
1/28/2021,Declaration re: Attorney's Fees,1.0,20CHLC21121
1/28/2021,Declaration : Re: C.C.P. 1033,4.0,20CHLC21121
1/28/2021,Declaration : RE: ACCEPTING COPIES IN LIEU OF ORIGINALS,1.0,20CHLC21121
1/28/2021,Declaration : Re: C.C.P. 1788,32.0,20CHLC21121
11/12/2020,Proof of Personal Service,2.0,20CHLC21121
11/12/2020,Proof of Personal Service,2.0,20CHLC21121
9/21/2020,Notice of Case Assignment - Limited Civil Case,1.0,20CHLC21121
9/21/2020,Summons: on Complaint,1.0,20CHLC21121
9/21/2020,Complaint,11.0,20CHLC21121
9/21/2020,Declaration in Support of Bus. & Prof. Code 6322.1(c)(1),2.0,20CHLC21121
9/21/2020,Civil Case Cover Sheet,6.0,20CHLC21121
9/21/2020,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,20CHLC21121
9/21/2020,Declaration : Declaration of Venue,1.0,20CHLC21121
1/29/2021,Request for Dismissal,2.0,20CHLC21122
9/22/2020,Notice of Case Assignment - Limited Civil Case,1.0,20CHLC21122
9/22/2020,Summons: on Complaint,1.0,20CHLC21122
9/22/2020,Complaint,11.0,20CHLC21122
9/22/2020,Civil Case Cover Sheet,6.0,20CHLC21122
9/22/2020,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,20CHLC21122
5/4/2021,Abstract of Judgment - Civil and Small Claims,2.0,20CHLC21123
4/28/2021,Default Judgment,2.0,20CHLC21123
4/27/2021,Request for Entry of Default / Judgment,3.0,20CHLC21123
4/27/2021,"Declaration of Interest, Costs and Attorney Fees",3.0,20CHLC21123
4/27/2021,Notice of Change of Address or Other Contact Information,2.0,20CHLC21123
4/27/2021,Declaration : in Support of Application for Entry of Default Judgment Pursuant to CIV. Code Sec 1788.60(b),18.0,20CHLC21123
9/30/2020,Proof of Personal Service,2.0,20CHLC21123
9/22/2020,Notice of Case Assignment - Limited Civil Case,1.0,20CHLC21123
9/22/2020,Summons: on Complaint,1.0,20CHLC21123
9/22/2020,Complaint,13.0,20CHLC21123
9/22/2020,Civil Case Cover Sheet,6.0,20CHLC21123
9/22/2020,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,20CHLC21123
4/5/2021,Request for Dismissal,2.0,20CHLC21124
9/25/2020,Proof of Personal Service,2.0,20CHLC21124
9/25/2020,Proof of Personal Service,2.0,20CHLC21124
9/22/2020,Notice of Case Assignment - Limited Civil Case,1.0,20CHLC21124
9/22/2020,Summons: on Complaint,1.0,20CHLC21124
9/22/2020,Complaint,11.0,20CHLC21124
9/22/2020,Declaration in Support of Bus. & Prof. Code 6322.1(c)(1),2.0,20CHLC21124
9/22/2020,Civil Case Cover Sheet,6.0,20CHLC21124
9/22/2020,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,20CHLC21124
3/2/2022,Writ - Return,2.0,20CHLC21125
8/17/2021,Writ of Execution: (LOS ANGELES),3.0,20CHLC21125
7/15/2021,Abstract of Judgment - Civil and Small Claims,2.0,20CHLC21125
6/15/2021,Judgment: Default Judgment,2.0,20CHLC21125
6/11/2021,Declaration Pursuant to 585 CCP in Support of Default Judgment,25.0,20CHLC21125
6/11/2021,Request for Entry of Default / Judgment,3.0,20CHLC21125
6/11/2021,"Declaration of Interest, Costs and Attorney Fees",3.0,20CHLC21125
6/11/2021,Notice of Change of Address or Other Contact Information,2.0,20CHLC21125
10/5/2020,Proof of Service by Substituted Service,4.0,20CHLC21125
9/22/2020,Notice of Case Assignment - Limited Civil Case,1.0,20CHLC21125
9/22/2020,Summons: on Complaint,1.0,20CHLC21125
9/22/2020,Complaint,21.0,20CHLC21125
9/22/2020,Declaration in Support of Bus. & Prof. Code 6322.1(c)(1),2.0,20CHLC21125
9/22/2020,Civil Case Cover Sheet,6.0,20CHLC21125
9/22/2020,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,20CHLC21125
7/14/2021,Abstract of Judgment - Civil and Small Claims,2.0,20CHLC21126
6/21/2021,Default Judgment,2.0,20CHLC21126
6/14/2021,Request for Entry of Default / Judgment,3.0,20CHLC21126
6/14/2021,"Declaration of Interest, Costs and Attorney Fees",3.0,20CHLC21126
6/14/2021,Notice of Change of Address or Other Contact Information,2.0,20CHLC21126
6/14/2021,Declaration : in Support of Application for Entry of Default Judgment Pursuant to CIV. Code Sec 1788.60(b),23.0,20CHLC21126
10/7/2020,Proof of Service by Substituted Service,4.0,20CHLC21126
9/22/2020,Notice of Case Assignment - Limited Civil Case,1.0,20CHLC21126
9/22/2020,Summons: on Complaint,1.0,20CHLC21126
9/22/2020,Complaint,19.0,20CHLC21126
9/22/2020,Civil Case Cover Sheet,6.0,20CHLC21126
9/22/2020,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,20CHLC21126
4/7/2021,Abstract of Judgment - Civil and Small Claims,2.0,20CHLC21127
3/29/2021,Default Judgment,2.0,20CHLC21127
3/26/2021,Request for Entry of Default / Judgment,3.0,20CHLC21127
3/26/2021,"Declaration of Interest, Costs and Attorney Fees",3.0,20CHLC21127
3/26/2021,Notice of Change of Address or Other Contact Information,2.0,20CHLC21127
3/26/2021,Declaration : in Support of Application for Entry of Default Judgment Pursuant to CIV. Code Sec. 1788.60(b),18.0,20CHLC21127
10/28/2020,Proof of Service by Substituted Service,4.0,20CHLC21127
9/22/2020,Notice of Case Assignment - Limited Civil Case,1.0,20CHLC21127
9/22/2020,Summons: on Complaint,1.0,20CHLC21127
9/22/2020,Complaint,11.0,20CHLC21127
9/22/2020,Declaration in Support of Bus. & Prof. Code 6322.1(c)(1),2.0,20CHLC21127
9/22/2020,Civil Case Cover Sheet,6.0,20CHLC21127
9/22/2020,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,20CHLC21127
4/28/2021,Application : FOR ORDER TO SET ASIDE JUDGMENT AND FOR DISMISSAL AND ORDER THEREON,2.0,20CHLC21128
4/28/2021,Order : ORDER,1.0,20CHLC21128
3/29/2021,Default Judgment,2.0,20CHLC21128
3/26/2021,Request for Entry of Default / Judgment,3.0,20CHLC21128
3/26/2021,"Declaration of Interest, Costs and Attorney Fees",3.0,20CHLC21128
3/26/2021,Notice of Change of Address or Other Contact Information,2.0,20CHLC21128
3/26/2021,Declaration : in Support of Application for Entry of Default Judgment Pursuant to CIV. Code Sec. 1788.60(b),18.0,20CHLC21128
10/5/2020,Proof of Service by Substituted Service,4.0,20CHLC21128
9/22/2020,Notice of Case Assignment - Limited Civil Case,1.0,20CHLC21128
9/22/2020,Summons: on Complaint,1.0,20CHLC21128
9/22/2020,Complaint,12.0,20CHLC21128
9/22/2020,Declaration in Support of Bus. & Prof. Code 6322.1(c)(1),2.0,20CHLC21128
9/22/2020,Civil Case Cover Sheet,6.0,20CHLC21128
9/22/2020,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,20CHLC21128
11/17/2020,Request for Dismissal,2.0,20CHLC21129
9/22/2020,Notice of Case Assignment - Limited Civil Case,1.0,20CHLC21129
9/22/2020,Summons: on Complaint,1.0,20CHLC21129
9/22/2020,Complaint,12.0,20CHLC21129
9/22/2020,Civil Case Cover Sheet,6.0,20CHLC21129
9/22/2020,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,20CHLC21129
9/22/2020,Declaration : Declaration of Venue,1.0,20CHLC21129
12/1/2020,Request for Dismissal,2.0,20CHLC21130
11/13/2020,Proof of Personal Service,2.0,20CHLC21130
9/22/2020,Notice of Case Assignment - Limited Civil Case,1.0,20CHLC21130
9/22/2020,Summons: on Complaint,1.0,20CHLC21130
9/22/2020,Complaint,20.0,20CHLC21130
9/22/2020,Civil Case Cover Sheet,6.0,20CHLC21130
9/22/2020,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,20CHLC21130
9/22/2020,Declaration : Declaration of Venue,1.0,20CHLC21130
7/20/2022,Abstract of Judgment - Civil and Small Claims,2.0,20CHLC21131
12/18/2020,Default Judgment,2.0,20CHLC21131
12/17/2020,Request for Entry of Default / Judgment,3.0,20CHLC21131
12/17/2020,Request for Dismissal,2.0,20CHLC21131
12/17/2020,Declaration re: Attorney's Fees,1.0,20CHLC21131
12/17/2020,Declaration : Re: 1788,30.0,20CHLC21131
12/17/2020,Declaration : Re: Copies in Lieu of Originals,1.0,20CHLC21131
11/5/2020,Proof of Service by Substituted Service,4.0,20CHLC21131
9/22/2020,Notice of Case Assignment - Limited Civil Case,1.0,20CHLC21131
9/22/2020,Summons: on Complaint,1.0,20CHLC21131
9/22/2020,Complaint,11.0,20CHLC21131
9/22/2020,Civil Case Cover Sheet,6.0,20CHLC21131
9/22/2020,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,20CHLC21131
9/22/2020,Declaration : Declaration of Venue,1.0,20CHLC21131
9/14/2021,Abstract of Judgment - Civil and Small Claims,2.0,20CHLC21132
6/3/2021,Default Judgment,2.0,20CHLC21132
5/28/2021,Request for Entry of Default / Judgment,3.0,20CHLC21132
5/28/2021,"Declaration of Interest, Costs and Attorney Fees",3.0,20CHLC21132
5/28/2021,Notice of Change of Address or Other Contact Information,2.0,20CHLC21132
5/28/2021,Declaration : in Support of Application for Entry of Default Judgment Pursuant to CIV. Code Sec. 1788.60(b),18.0,20CHLC21132
10/9/2020,Proof of Service by Substituted Service,4.0,20CHLC21132
9/22/2020,Notice of Case Assignment - Limited Civil Case,1.0,20CHLC21132
9/22/2020,Summons: on Complaint,1.0,20CHLC21132
9/22/2020,Complaint,11.0,20CHLC21132
9/22/2020,Declaration in Support of Bus. & Prof. Code 6322.1(c)(1),2.0,20CHLC21132
9/22/2020,Civil Case Cover Sheet,6.0,20CHLC21132
9/22/2020,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,20CHLC21132
,Writ of Execution: (LOS ANGELES),3.0,20CHLC21132
3/8/2021,Request for Dismissal,2.0,20CHLC21133
9/22/2020,Notice of Case Assignment - Limited Civil Case,1.0,20CHLC21133
9/22/2020,Summons: on Complaint,1.0,20CHLC21133
9/22/2020,Complaint,15.0,20CHLC21133
9/22/2020,Civil Case Cover Sheet,6.0,20CHLC21133
9/22/2020,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,20CHLC21133
7/27/2022,Writ of Execution: (LOS ANGELES),3.0,20CHLC21134
6/23/2022,Abstract of Judgment - Civil and Small Claims,2.0,20CHLC21134
10/20/2021,Notice : of Hearing,2.0,20CHLC21134
9/29/2021,Default Judgment,2.0,20CHLC21134
9/28/2021,Minute Order: (Order to Show Cause Re: Failure to File Proof of Service and ...),1.0,20CHLC21134
9/24/2021,Declaration of Costs - CCP 1033,3.0,20CHLC21134
9/24/2021,Request for Entry of Default / Judgment,3.0,20CHLC21134
9/24/2021,Notice of Change of Address or Other Contact Information,2.0,20CHLC21134
9/24/2021,Declaration : in Support of Application for Entry of Default Judgment Pursuant to CIV. Code Sec. 1788.60(b),21.0,20CHLC21134
11/3/2020,Proof of Personal Service,2.0,20CHLC21134
9/22/2020,Notice of Case Assignment - Limited Civil Case,1.0,20CHLC21134
9/22/2020,Summons: on Complaint,1.0,20CHLC21134
9/22/2020,Complaint,20.0,20CHLC21134
9/22/2020,Declaration in Support of Bus. & Prof. Code 6322.1(c)(1),2.0,20CHLC21134
9/22/2020,Civil Case Cover Sheet,6.0,20CHLC21134
9/22/2020,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,20CHLC21134
,Writ of Execution: (LOS ANGELES),3.0,20CHLC21134
1/29/2021,Request for Dismissal,2.0,20CHLC21135
9/22/2020,Notice of Case Assignment - Limited Civil Case,1.0,20CHLC21135
9/22/2020,Summons: on Complaint,1.0,20CHLC21135
9/22/2020,Complaint,11.0,20CHLC21135
9/22/2020,Declaration in Support of Bus. & Prof. Code 6322.1(c)(1),2.0,20CHLC21135
9/22/2020,Civil Case Cover Sheet,6.0,20CHLC21135
9/22/2020,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,20CHLC21135
7/23/2021,Abstract of Judgment - Civil and Small Claims,2.0,20CHLC21136
6/23/2021,Default Judgment,2.0,20CHLC21136
6/18/2021,Request for Entry of Default / Judgment,3.0,20CHLC21136
6/18/2021,"Declaration of Interest, Costs and Attorney Fees",3.0,20CHLC21136
6/18/2021,Notice of Change of Address or Other Contact Information,2.0,20CHLC21136
6/18/2021,Declaration : in Support of Application for Entry of Default Judgment Pursuant to CIV. Code Sec 1788.60(b),21.0,20CHLC21136
10/7/2020,Proof of Personal Service,2.0,20CHLC21136
9/22/2020,Notice of Case Assignment - Limited Civil Case,1.0,20CHLC21136
9/22/2020,Summons: on Complaint,1.0,20CHLC21136
9/22/2020,Complaint,25.0,20CHLC21136
9/22/2020,Declaration in Support of Bus. & Prof. Code 6322.1(c)(1),2.0,20CHLC21136
9/22/2020,Civil Case Cover Sheet,6.0,20CHLC21136
9/22/2020,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,20CHLC21136
1/29/2021,Request for Dismissal,2.0,20CHLC21137
9/22/2020,Notice of Case Assignment - Limited Civil Case,1.0,20CHLC21137
9/22/2020,Summons: on Complaint,1.0,20CHLC21137
9/22/2020,Complaint,10.0,20CHLC21137
9/22/2020,Declaration in Support of Bus. & Prof. Code 6322.1(c)(1),2.0,20CHLC21137
