Filed,Document,Total Pages,case_number
7/20/2022,Writ of Execution: (LOS ANGELES),3.0,21CHLC38384
7/20/2022,Declaration : Waiver of Post Judgment Costs,1.0,21CHLC38384
6/2/2022,Proof of Service by Mail,1.0,21CHLC38384
6/2/2022,Notice : of entry of judgment,3.0,21CHLC38384
4/27/2022,Default Judgment,2.0,21CHLC38384
4/27/2022,Statement of the Case,1.0,21CHLC38384
4/27/2022,Request for Entry of Default / Judgment,2.0,21CHLC38384
4/27/2022,Declaration : Re non active Military Status,5.0,21CHLC38384
4/27/2022,Declaration : re: ccp 1033,4.0,21CHLC38384
12/8/2021,Proof of Service by Substituted Service,4.0,21CHLC38384
10/28/2021,Complaint,3.0,21CHLC38384
10/28/2021,Civil Case Cover Sheet,6.0,21CHLC38384
10/28/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC38384
10/28/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC38384
10/28/2021,Summons: on Complaint,1.0,21CHLC38384
10/25/2022,Request for Dismissal,3.0,21CHLC38385
11/3/2021,Proof of Personal Service,3.0,21CHLC38385
10/28/2021,Summons: on Complaint,1.0,21CHLC38385
10/28/2021,Complaint,3.0,21CHLC38385
10/28/2021,Civil Case Cover Sheet,6.0,21CHLC38385
10/28/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC38385
10/28/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC38385
11/1/2022,Default Judgment: .,2.0,21CHLC38386
10/31/2022,Declaration : RE: CCP 1033,3.0,21CHLC38386
10/31/2022,Declaration : of Non Military Service,3.0,21CHLC38386
10/31/2022,Declaration : of Interest,1.0,21CHLC38386
10/31/2022,Request for Entry of Default / Judgment: .,2.0,21CHLC38386
11/4/2021,Proof of Personal Service,2.0,21CHLC38386
10/28/2021,Summons: on Complaint,1.0,21CHLC38386
10/28/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC38386
10/28/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC38386
10/28/2021,Civil Case Cover Sheet,6.0,21CHLC38386
10/28/2021,Complaint,3.0,21CHLC38386
5/23/2023,Writ of Execution: (SACRAMENTO),3.0,21CHLC38387
5/17/2023,"Memorandum of Costs After Judgment, Acknowledgment of Credit, and Declaration of Accrued Interest",2.0,21CHLC38387
1/6/2022,Default Judgment: Default Judgment,2.0,21CHLC38387
1/5/2022,Declaration : Declaration pursuant to code 1033,3.0,21CHLC38387
1/5/2022,Declaration : Declaration of non-military service,3.0,21CHLC38387
1/5/2022,Declaration : Declaration in support of calculation of accrued interest,1.0,21CHLC38387
1/5/2022,Request for Entry of Default / Judgment,2.0,21CHLC38387
11/16/2021,Proof of Personal Service,2.0,21CHLC38387
10/28/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC38387
10/28/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC38387
10/28/2021,Summons: on Complaint,1.0,21CHLC38387
10/28/2021,Complaint,3.0,21CHLC38387
10/28/2021,Civil Case Cover Sheet,6.0,21CHLC38387
10/28/2022,Request for Dismissal,3.0,21CHLC38388
11/1/2021,Declaration : Declaration of Non-Service,1.0,21CHLC38388
10/28/2021,Summons: on Complaint,1.0,21CHLC38388
10/28/2021,Complaint,3.0,21CHLC38388
10/28/2021,Civil Case Cover Sheet,6.0,21CHLC38388
10/28/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC38388
10/28/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC38388
11/1/2022,Request for Dismissal,3.0,21CHLC38389
11/22/2021,Declaration : of Non-Service,1.0,21CHLC38389
10/28/2021,Summons: on Complaint,1.0,21CHLC38389
10/28/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC38389
10/28/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC38389
10/28/2021,Civil Case Cover Sheet,6.0,21CHLC38389
10/28/2021,Declaration in Support of Bus. & Prof. Code 6322.1(c)(1),1.0,21CHLC38389
10/28/2021,Complaint,24.0,21CHLC38389
10/28/2022,Request for Dismissal,3.0,21CHLC38390
11/15/2021,Declaration : of Non-Service,1.0,21CHLC38390
10/28/2021,Summons: on Complaint,1.0,21CHLC38390
10/28/2021,Complaint,3.0,21CHLC38390
10/28/2021,Civil Case Cover Sheet,6.0,21CHLC38390
10/28/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC38390
10/28/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC38390
1/18/2022,Request for Dismissal,3.0,21CHLC38391
11/9/2021,Declaration : of Non-Service,1.0,21CHLC38391
10/27/2021,Summons: on Complaint,1.0,21CHLC38391
10/27/2021,Complaint,3.0,21CHLC38391
10/27/2021,Civil Case Cover Sheet,6.0,21CHLC38391
10/27/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC38391
10/27/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC38391
12/10/2021,Default Judgment,2.0,21CHLC38392
12/9/2021,Request for Entry of Default / Judgment,2.0,21CHLC38392
12/9/2021,Request for Dismissal,2.0,21CHLC38392
12/9/2021,Statement of the Case,5.0,21CHLC38392
12/9/2021,Declaration : Re: 1033 CCP,7.0,21CHLC38392
11/2/2021,Proof of Personal Service,3.0,21CHLC38392
10/28/2021,Summons: on Complaint,1.0,21CHLC38392
10/28/2021,Complaint,4.0,21CHLC38392
10/28/2021,Civil Case Cover Sheet,6.0,21CHLC38392
10/28/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC38392
10/28/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC38392
6/14/2022,Request for Dismissal,3.0,21CHLC38393
11/3/2021,Declaration : of Non-Service,1.0,21CHLC38393
10/27/2021,Summons: on Complaint,1.0,21CHLC38393
10/27/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC38393
10/27/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC38393
10/27/2021,Civil Case Cover Sheet,6.0,21CHLC38393
10/27/2021,Complaint,4.0,21CHLC38393
1/13/2023,Acknowledgment of Satisfaction of Judgment,3.0,21CHLC38394
12/29/2021,Default Judgment,2.0,21CHLC38394
12/28/2021,Request for Entry of Default / Judgment,2.0,21CHLC38394
12/28/2021,Declaration : declaration pursuant to code 1033,3.0,21CHLC38394
12/28/2021,Declaration : declaration in support of calculation of accrued interest,1.0,21CHLC38394
12/28/2021,Declaration : declaration of non-military service,3.0,21CHLC38394
11/9/2021,Proof of Personal Service,3.0,21CHLC38394
10/28/2021,Summons: on Complaint,1.0,21CHLC38394
10/28/2021,Complaint,3.0,21CHLC38394
10/28/2021,Civil Case Cover Sheet,6.0,21CHLC38394
10/28/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC38394
10/28/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC38394
6/4/2024,"Memorandum of Costs After Judgment, Acknowledgment of Credit, and Declaration of Accrued Interest: Memorandum of Costs After Judgment, Acknowledgment of Credit, and Declaration of Accrued Interest",2.0,21CHLC38395
6/4/2024,Writ of Execution: Writ of Execution (SACRAMENTO),3.0,21CHLC38395
11/29/2023,Writ - Return,7.0,21CHLC38395
5/26/2023,Writ of Execution: (SAN DIEGO),3.0,21CHLC38395
5/25/2023,"Memorandum of Costs After Judgment, Acknowledgment of Credit, and Declaration of Accrued Interest",2.0,21CHLC38395
12/29/2021,Default Judgment,2.0,21CHLC38395
12/28/2021,Declaration : in support of calculation of accrued interest,1.0,21CHLC38395
12/28/2021,Declaration : of non-military service,3.0,21CHLC38395
12/28/2021,Request for Entry of Default / Judgment,2.0,21CHLC38395
12/28/2021,Declaration : pursuant to code 1033,3.0,21CHLC38395
11/4/2021,Proof of Personal Service,2.0,21CHLC38395
10/28/2021,Complaint,3.0,21CHLC38395
10/28/2021,Civil Case Cover Sheet,6.0,21CHLC38395
10/28/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC38395
10/28/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC38395
10/28/2021,Summons: on Complaint,1.0,21CHLC38395
2/22/2024,"Stipulation and Order : OF DISMISSAL WITHOUT PREJUDICE PURSUANT TO C.C.P. 664.6""",4.0,21CHLC38396
2/22/2024,Stipulation - No Order: AGREEMENT JURISDICTION RETAINED UNDER CODE OF CIVIL PROCEDURE 664.6 as the title.,7.0,21CHLC38396
1/28/2022,Default Judgment,2.0,21CHLC38396
1/27/2022,Request for Entry of Default / Judgment,2.0,21CHLC38396
1/27/2022,Request for Dismissal,2.0,21CHLC38396
1/27/2022,Statement of the Case,7.0,21CHLC38396
1/27/2022,Declaration : Re: C.C.P. 1033,7.0,21CHLC38396
11/10/2021,Proof of Personal Service,2.0,21CHLC38396
10/28/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC38396
10/28/2021,Summons: on Complaint,1.0,21CHLC38396
10/28/2021,Complaint,4.0,21CHLC38396
10/28/2021,Civil Case Cover Sheet,6.0,21CHLC38396
10/28/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC38396
5/29/2024,Writ of Execution: Writ of Execution (Orange ),4.0,21CHLC38397
5/24/2024,"Memorandum of Costs After Judgment, Acknowledgment of Credit, and Declaration of Accrued Interest: Memorandum of Costs After Judgment, Acknowledgment of Credit, and Declaration of Accrued Interest",2.0,21CHLC38397
6/2/2022,Default Judgment,2.0,21CHLC38397
5/20/2022,Request for Entry of Default / Judgment,3.0,21CHLC38397
5/20/2022,Request for Dismissal,2.0,21CHLC38397
5/20/2022,Declaration of Costs - CCP 1033,9.0,21CHLC38397
5/20/2022,Declaration Pursuant to 585 CCP in Support of Default Judgment,22.0,21CHLC38397
12/6/2021,Proof of Personal Service,3.0,21CHLC38397
10/28/2021,Civil Case Cover Sheet,6.0,21CHLC38397
10/28/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC38397
10/28/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC38397
10/28/2021,Summons: on Complaint,1.0,21CHLC38397
10/28/2021,Complaint,25.0,21CHLC38397
10/28/2021,Declaration in Support of Bus. & Prof. Code 6322.1(c)(1),1.0,21CHLC38397
8/16/2023,Abstract of Judgment - Civil and Small Claims,2.0,21CHLC38398
11/22/2022,Default Judgment,2.0,21CHLC38398
11/22/2022,Request for Entry of Default / Judgment,2.0,21CHLC38398
11/22/2022,Request for Dismissal,2.0,21CHLC38398
11/22/2022,Statement of the Case,5.0,21CHLC38398
11/22/2022,Declaration : 1033,17.0,21CHLC38398
11/3/2022,Certificate of Mailing for: (Order to Show Cause Re: Failure to File Proof of Service and ...) of 11/03/2022,1.0,21CHLC38398
11/3/2022,Minute Order: (Order to Show Cause Re: Failure to File Proof of Service and ...),1.0,21CHLC38398
8/18/2022,Declaration of Mailing,1.0,21CHLC38398
8/18/2022,Proof of Service by Substituted Service,4.0,21CHLC38398
6/27/2022,Request for Entry of Default / Judgment,2.0,21CHLC38398
6/27/2022,Statement of the Case,5.0,21CHLC38398
6/27/2022,Notice of Rejection Default/Clerk's Judgment,2.0,21CHLC38398
6/27/2022,Declaration : Re: 1033 CCP,7.0,21CHLC38398
4/20/2022,Proof of Service by Substituted Service,3.0,21CHLC38398
4/1/2022,Request for Entry of Default / Judgment,2.0,21CHLC38398
4/1/2022,Request for Dismissal,2.0,21CHLC38398
4/1/2022,Statement of the Case,5.0,21CHLC38398
4/1/2022,Declaration : 1033,9.0,21CHLC38398
11/10/2021,Proof of Service by Substituted Service,4.0,21CHLC38398
11/9/2021,Proof of Service by Substituted Service,4.0,21CHLC38398
10/28/2021,Complaint,4.0,21CHLC38398
10/28/2021,Civil Case Cover Sheet,6.0,21CHLC38398
10/28/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC38398
10/28/2021,Summons: on Complaint,1.0,21CHLC38398
10/28/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC38398
12/8/2022,Request for Dismissal,3.0,21CHLC38399
10/25/2022,Notice of Settlement,2.0,21CHLC38399
10/25/2022,Order to Show Cause re: Dismissal (Settlement),2.0,21CHLC38399
11/8/2021,Proof of Service by Substituted Service,4.0,21CHLC38399
10/28/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC38399
10/28/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC38399
10/28/2021,Civil Case Cover Sheet,6.0,21CHLC38399
10/28/2021,Complaint,3.0,21CHLC38399
10/28/2021,Summons: on Complaint,1.0,21CHLC38399
8/30/2023,Writ of Execution,3.0,21CHLC38400
8/29/2023,"Memorandum of Costs After Judgment, Acknowledgment of Credit, and Declaration of Accrued Interest",2.0,21CHLC38400
2/17/2023,Writ of Execution: (LOS ANGELES),3.0,21CHLC38400
2/16/2023,"Memorandum of Costs After Judgment, Acknowledgment of Credit, and Declaration of Accrued Interest",2.0,21CHLC38400
8/25/2022,Abstract of Judgment - Civil and Small Claims,2.0,21CHLC38400
12/14/2021,Default Judgment,2.0,21CHLC38400
12/9/2021,Declaration : Re: 1033 CCP,7.0,21CHLC38400
12/9/2021,Request for Entry of Default / Judgment,2.0,21CHLC38400
12/9/2021,Request for Dismissal,2.0,21CHLC38400
12/9/2021,Statement of the Case,7.0,21CHLC38400
11/1/2021,Proof of Personal Service,2.0,21CHLC38400
10/28/2021,Complaint,4.0,21CHLC38400
10/28/2021,Summons: on Complaint,1.0,21CHLC38400
10/28/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC38400
10/28/2021,Civil Case Cover Sheet,6.0,21CHLC38400
10/28/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC38400
3/1/2022,Proof of Service by Mail,1.0,21CHLC38401
3/1/2022,Notice : of Entry of Judgment,3.0,21CHLC38401
2/23/2022,Statement of the Case,1.0,21CHLC38401
2/23/2022,Declaration : Declaration Re Non-Active Military Status,5.0,21CHLC38401
2/23/2022,Default Judgment: Default Judgment,2.0,21CHLC38401
2/23/2022,Request for Entry of Default / Judgment,2.0,21CHLC38401
1/6/2022,Proof of Service by Substituted Service,4.0,21CHLC38401
10/28/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC38401
10/28/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC38401
10/28/2021,Summons: on Complaint,1.0,21CHLC38401
10/28/2021,Complaint,3.0,21CHLC38401
10/28/2021,Civil Case Cover Sheet,6.0,21CHLC38401
12/14/2022,Order : of Dismissal without Prejudice Pursuant to CCP 664.6,3.0,21CHLC38402
12/9/2022,Stipulation and Order : for Entry of Judgment,7.0,21CHLC38402
11/3/2022,Certificate of Mailing for: (Order to Show Cause Re: Failure to File Proof of Service and ...) of 11/03/2022,1.0,21CHLC38402
11/3/2022,Minute Order: (Order to Show Cause Re: Failure to File Proof of Service and ...),1.0,21CHLC38402
11/18/2021,Declaration : of Non-Service,1.0,21CHLC38402
10/28/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC38402
10/28/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC38402
10/28/2021,Summons: on Complaint,1.0,21CHLC38402
10/28/2021,Complaint,4.0,21CHLC38402
10/28/2021,Civil Case Cover Sheet,6.0,21CHLC38402
3/1/2024,Writ of Execution: (LOS ANGELES),3.0,21CHLC38403
2/27/2024,"Memorandum of Costs After Judgment, Acknowledgment of Credit, and Declaration of Accrued Interest",2.0,21CHLC38403
12/29/2021,Default Judgment,2.0,21CHLC38403
12/28/2021,Declaration : in support of calculation of accrued interest,1.0,21CHLC38403
12/28/2021,Declaration : of non-military service,3.0,21CHLC38403
12/28/2021,Declaration : pursuant to code 1033,3.0,21CHLC38403
12/28/2021,Request for Entry of Default / Judgment,2.0,21CHLC38403
11/15/2021,Proof of Personal Service,3.0,21CHLC38403
10/28/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC38403
10/28/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC38403
10/28/2021,Civil Case Cover Sheet,6.0,21CHLC38403
10/28/2021,Complaint,3.0,21CHLC38403
10/28/2021,Summons: on Complaint,1.0,21CHLC38403
4/19/2023,Request for Dismissal,3.0,21CHLC38404
12/14/2022,Order : of Dismissal without Prejudice Pursuant to CCP 664.6,3.0,21CHLC38404
12/9/2022,Stipulation and Order : for Entry of Judgment,8.0,21CHLC38404
11/3/2022,Minute Order: (Order to Show Cause Re: Failure to File Proof of Service and ...),1.0,21CHLC38404
11/3/2022,Certificate of Mailing for: (Order to Show Cause Re: Failure to File Proof of Service and ...) of 11/03/2022,1.0,21CHLC38404
11/8/2021,Proof of Personal Service,2.0,21CHLC38404
10/28/2021,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,21CHLC38404
10/28/2021,Notice of Case Assignment - Limited Civil Case,1.0,21CHLC38404
10/28/2021,Summons: on Complaint,1.0,21CHLC38404
10/28/2021,Complaint,4.0,21CHLC38404
10/28/2021,Civil Case Cover Sheet,6.0,21CHLC38404
10/5/2022,Request for Dismissal,3.0,21CHLC38405
11/1/2021,Declaration : of Non-Service,1.0,21CHLC38405
10/28/2021,Summons: on Complaint,1.0,21CHLC38405
10/28/2021,Complaint,4.0,21CHLC38405
