Filed,Document,Total Pages,case_number
10/17/2022,Opposition : TO MOTION TO COMPEL,75.0,22NWLC08651
8/9/2022,"Motion to Compel Discovery (not Further Discovery) - 1 moving party, 1 motion: Notice and Motion to Compel Responses to Defendant's Discovery Requests, Set One, Motion for Order Establishing Admissions and for Monetary Sanctions",12.0,22NWLC08651
8/9/2022,Declaration : of Loyst P. Fletcher in Support,61.0,22NWLC08651
6/1/2022,Answer,9.0,22NWLC08651
4/18/2022,Summons: on Complaint,1.0,22NWLC08651
4/18/2022,Complaint,6.0,22NWLC08651
4/18/2022,Notice of Case Assignment - Limited Civil Case,1.0,22NWLC08651
4/18/2022,Civil Case Cover Sheet,6.0,22NWLC08651
4/18/2022,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,22NWLC08651
,Order : PROPOSED ORDER,2.0,22NWLC08651
,Order : PROPOSED ORDER,2.0,22NWLC08651
,Summons: on First Amended Complaint,1.0,22NWLC08651
,Order : [PROPOSED] ORDER GRANTING PLAINTIFFS MOTION FOR LEAVE TO FILE FIRST AMENDED COMPLAINT,2.0,22NWLC08651
,Order : [PROPOSED] ORDER GRANTING LEAVE TO AMEND PLAINTIFF'S RESPONSES TO DEFENDANT'S REQUESTS FOR ADMISSIONS - SET ONE,3.0,22NWLC08651
,Order : [PROPOSED] RE OPPOSITION TO PLAINTIFFS SECOND MOTION FOR LEAVE TO FILE PLAINTIFFS FIRST AMENDED COMPLAINT,2.0,22NWLC08651
,Order : [PROPOSED] RE OPPOSITION TO PLAINTIFFS MOTION FOR LEAVE TO AMEND ADMISSIONS,3.0,22NWLC08651
,Order : [PROPOSED] GRANTING DEFENDANT'S MOTION FOR SUMMARY JUDGMENT,2.0,22NWLC08651
,"Order : PROPOSED ORDER GRANTING MOTION FOR SUMMARY JUDGMENT AGAINST VERITEXT, LLC",3.0,22NWLC08651
,Order : MOTION FOR LEAVE TO FILE PLAINTIFF'S FIRST AMENDED COMPLAINT,3.0,22NWLC08651
,Stipulation and Order : STIPULATION TO CONTINUE TRIAL DATE,3.0,22NWLC08651
4/21/2023,Default Judgment,2.0,22NWLC08652
4/20/2023,Declaration of Costs - CCP 1033,3.0,22NWLC08652
4/20/2023,Declaration Pursuant to 585 CCP in Support of Default Judgment,5.0,22NWLC08652
4/20/2023,Request for Entry of Default / Judgment,3.0,22NWLC08652
4/20/2023,Request for Dismissal,2.0,22NWLC08652
5/9/2022,Proof of Personal Service,2.0,22NWLC08652
4/18/2022,Summons: on Complaint,1.0,22NWLC08652
4/18/2022,Complaint,3.0,22NWLC08652
4/18/2022,Civil Case Cover Sheet,6.0,22NWLC08652
4/18/2022,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,22NWLC08652
4/18/2022,Notice of Case Assignment - Limited Civil Case,1.0,22NWLC08652
2/2/2023,Judgment: by Court,1.0,22NWLC08653
2/2/2023,Order : (Proposed) Order,1.0,22NWLC08653
2/2/2023,Minute Order: (Hearing on Motion for Judgment on the Pleadings),1.0,22NWLC08653
12/1/2022,Declaration of Demurring Party Regarding Meet and Confer,1.0,22NWLC08653
12/1/2022,Memorandum of Points & Authorities,4.0,22NWLC08653
12/1/2022,Motion for Judgment on the Pleadings,3.0,22NWLC08653
12/1/2022,Proof of Service by Mail,2.0,22NWLC08653
12/1/2022,Declaration : of Stephanie Boone,3.0,22NWLC08653
5/16/2022,Certificate of Mailing for: [Order on Court Fee Waiver (Superior Court)],1.0,22NWLC08653
5/16/2022,Order on Court Fee Waiver (Superior Court),3.0,22NWLC08653
5/13/2022,Answer,3.0,22NWLC08653
5/4/2022,Proof of Service by Substituted Service,4.0,22NWLC08653
4/18/2022,Notice of Case Assignment - Limited Civil Case,1.0,22NWLC08653
4/18/2022,Summons: on Complaint,1.0,22NWLC08653
4/18/2022,Complaint,3.0,22NWLC08653
4/18/2022,Civil Case Cover Sheet,6.0,22NWLC08653
4/18/2022,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,22NWLC08653
1/2/2024,Writ - Return: County of San Diego (Unsatisfied),5.0,22NWLC08654
6/29/2023,"Memorandum of Costs After Judgment, Acknowledgment of Credit, and Declaration of Accrued Interest",2.0,22NWLC08654
6/29/2023,Writ of Execution: (SAN DIEGO),3.0,22NWLC08654
9/2/2022,Default Judgment,2.0,22NWLC08654
8/31/2022,Declaration Pursuant to 585 CCP in Support of Default Judgment,11.0,22NWLC08654
8/31/2022,Request for Entry of Default / Judgment,2.0,22NWLC08654
8/31/2022,Request for Dismissal,2.0,22NWLC08654
5/6/2022,Proof of Service by Substituted Service,4.0,22NWLC08654
4/18/2022,Summons: on Complaint,1.0,22NWLC08654
4/18/2022,Complaint,3.0,22NWLC08654
4/18/2022,Civil Case Cover Sheet,6.0,22NWLC08654
4/18/2022,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,22NWLC08654
4/18/2022,Notice of Case Assignment - Limited Civil Case,1.0,22NWLC08654
3/22/2023,Request for Dismissal,3.0,22NWLC08655
4/20/2022,Declaration : of Non-Service,1.0,22NWLC08655
4/18/2022,Notice of Case Assignment - Limited Civil Case,1.0,22NWLC08655
4/18/2022,Summons: on Complaint,1.0,22NWLC08655
4/18/2022,Complaint,22.0,22NWLC08655
4/18/2022,Declaration in Support of Bus. & Prof. Code 6322.1(c)(1),1.0,22NWLC08655
4/18/2022,Civil Case Cover Sheet,6.0,22NWLC08655
4/18/2022,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,22NWLC08655
6/13/2022,Request for Dismissal,2.0,22NWLC08656
4/18/2022,Complaint,3.0,22NWLC08656
4/18/2022,Civil Case Cover Sheet,6.0,22NWLC08656
4/18/2022,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,22NWLC08656
4/18/2022,Notice of Case Assignment - Limited Civil Case,1.0,22NWLC08656
4/18/2022,Summons: on Complaint,1.0,22NWLC08656
8/31/2022,Default Judgment,2.0,22NWLC08657
8/30/2022,Declaration of Costs - CCP 1033,9.0,22NWLC08657
8/30/2022,Declaration Pursuant to 585 CCP in Support of Default Judgment,11.0,22NWLC08657
8/30/2022,Request for Entry of Default / Judgment,2.0,22NWLC08657
8/30/2022,Request for Dismissal,2.0,22NWLC08657
6/7/2022,Proof of Service by Substituted Service,4.0,22NWLC08657
4/18/2022,Civil Case Cover Sheet,6.0,22NWLC08657
4/18/2022,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,22NWLC08657
4/18/2022,Notice of Case Assignment - Limited Civil Case,1.0,22NWLC08657
4/18/2022,Summons: on Complaint,1.0,22NWLC08657
4/18/2022,Complaint,3.0,22NWLC08657
1/9/2023,Acknowledgment of Satisfaction of Judgment,1.0,22NWLC08658
8/31/2022,Default Judgment,2.0,22NWLC08658
8/30/2022,Declaration Pursuant to 585 CCP in Support of Default Judgment,23.0,22NWLC08658
8/30/2022,Request for Entry of Default / Judgment,2.0,22NWLC08658
8/30/2022,Request for Dismissal,2.0,22NWLC08658
6/7/2022,Proof of Service by Substituted Service,4.0,22NWLC08658
4/18/2022,Summons: on Complaint,1.0,22NWLC08658
4/18/2022,Complaint,3.0,22NWLC08658
4/18/2022,Civil Case Cover Sheet,6.0,22NWLC08658
4/18/2022,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,22NWLC08658
4/18/2022,Notice of Case Assignment - Limited Civil Case,1.0,22NWLC08658
5/20/2024,Writ - Return: Writ - Return Merced County,5.0,22NWLC08659
6/28/2023,Writ of Execution: Writ of Execution (MERCED),3.0,22NWLC08659
11/22/2022,Writ of Execution: (Merced),3.0,22NWLC08659
10/5/2022,Abstract of Judgment - Civil and Small Claims,2.0,22NWLC08659
8/4/2022,Default Judgment,2.0,22NWLC08659
8/3/2022,Request for Entry of Default / Judgment,2.0,22NWLC08659
8/3/2022,"Declaration of Interest, Costs and Attorney Fees",3.0,22NWLC08659
4/26/2022,Proof of Personal Service,3.0,22NWLC08659
4/18/2022,Summons: on Complaint,1.0,22NWLC08659
4/18/2022,Complaint,4.0,22NWLC08659
4/18/2022,Civil Case Cover Sheet,6.0,22NWLC08659
4/18/2022,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,22NWLC08659
4/18/2022,Notice of Case Assignment - Limited Civil Case,1.0,22NWLC08659
9/26/2022,Default Judgment,2.0,22NWLC08660
9/22/2022,Declaration of Costs - CCP 1033,5.0,22NWLC08660
9/22/2022,Declaration Pursuant to 585 CCP in Support of Default Judgment,6.0,22NWLC08660
9/22/2022,Request for Entry of Default / Judgment,2.0,22NWLC08660
9/22/2022,Request for Dismissal,2.0,22NWLC08660
6/7/2022,Proof of Service by Substituted Service,4.0,22NWLC08660
4/18/2022,Summons: on Complaint,1.0,22NWLC08660
4/18/2022,Complaint,3.0,22NWLC08660
4/18/2022,Civil Case Cover Sheet,6.0,22NWLC08660
4/18/2022,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,22NWLC08660
4/18/2022,Notice of Case Assignment - Limited Civil Case,1.0,22NWLC08660
11/14/2022,Judgment,2.0,22NWLC08661
11/9/2022,Declaration of Costs - CCP 1033,5.0,22NWLC08661
11/9/2022,Request for Dismissal,2.0,22NWLC08661
11/9/2022,Request for Entry of Default / Judgment,2.0,22NWLC08661
11/9/2022,Declaration Pursuant to 585 CCP in Support of Default Judgment,6.0,22NWLC08661
5/6/2022,Proof of Service by Substituted Service,4.0,22NWLC08661
4/18/2022,Notice of Case Assignment - Limited Civil Case,1.0,22NWLC08661
4/18/2022,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,22NWLC08661
4/18/2022,Civil Case Cover Sheet,6.0,22NWLC08661
4/18/2022,Complaint,3.0,22NWLC08661
4/18/2022,Summons: on Complaint,1.0,22NWLC08661
11/15/2023,Writ of Execution: (Los Angeles),3.0,22NWLC08662
11/9/2023,"Memorandum of Costs After Judgment, Acknowledgment of Credit, and Declaration of Accrued Interest",2.0,22NWLC08662
10/17/2023,Default Judgment,2.0,22NWLC08662
10/11/2023,Request for Entry of Default / Judgment,3.0,22NWLC08662
10/11/2023,Declaration : Declaration in support of Application,15.0,22NWLC08662
10/11/2023,Declaration : Declaration in support,15.0,22NWLC08662
6/7/2023,Notice : of Order to Show Cause,1.0,22NWLC08662
6/7/2023,Proof of Service by Mail,2.0,22NWLC08662
4/24/2023,Minute Order: (Order to Show Cause Re: Failure to File Proof of Service and ...),1.0,22NWLC08662
5/5/2022,Proof of Personal Service,2.0,22NWLC08662
5/5/2022,Proof of Personal Service,2.0,22NWLC08662
4/18/2022,Notice of Case Assignment - Limited Civil Case,1.0,22NWLC08662
4/18/2022,Summons: on Complaint,1.0,22NWLC08662
4/18/2022,Complaint,11.0,22NWLC08662
4/18/2022,Civil Case Cover Sheet,6.0,22NWLC08662
4/18/2022,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,22NWLC08662
4/18/2022,Declaration : Declaration Re: Venue,2.0,22NWLC08662
9/8/2022,Request for Dismissal,2.0,22NWLC08663
4/18/2022,Complaint,3.0,22NWLC08663
4/18/2022,Civil Case Cover Sheet,6.0,22NWLC08663
4/18/2022,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,22NWLC08663
4/18/2022,Notice of Case Assignment - Limited Civil Case,1.0,22NWLC08663
4/18/2022,Summons: on Complaint,1.0,22NWLC08663
8/3/2023,Writ of Execution: (SACRAMENTO),3.0,22NWLC08664
8/2/2023,"Memorandum of Costs After Judgment, Acknowledgment of Credit, and Declaration of Accrued Interest",2.0,22NWLC08664
5/24/2023,Default Judgment,2.0,22NWLC08664
5/19/2023,Declaration Pursuant to 585 CCP in Support of Default Judgment,22.0,22NWLC08664
5/19/2023,Request for Entry of Default / Judgment,3.0,22NWLC08664
5/19/2023,Declaration : in Support of Default Judgment,24.0,22NWLC08664
4/24/2023,Minute Order: (Order to Show Cause Re: Failure to File Proof of Service and ...),1.0,22NWLC08664
5/24/2022,Declaration re: Due Diligence,1.0,22NWLC08664
5/24/2022,Declaration re: Due Diligence,1.0,22NWLC08664
5/24/2022,Proof of Service by Substituted Service,2.0,22NWLC08664
5/24/2022,Proof of Service by Substituted Service,2.0,22NWLC08664
4/18/2022,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,22NWLC08664
4/18/2022,Declaration : Re: Venue,2.0,22NWLC08664
4/18/2022,Complaint,14.0,22NWLC08664
4/18/2022,Civil Case Cover Sheet,6.0,22NWLC08664
4/18/2022,Notice of Case Assignment - Limited Civil Case,1.0,22NWLC08664
4/18/2022,Summons: on Complaint,1.0,22NWLC08664
1/31/2024,Acknowledgment of Satisfaction of Judgment,3.0,22NWLC08665
8/12/2022,Abstract of Judgment - Civil and Small Claims,2.0,22NWLC08665
8/5/2022,Notice of Rejection Default/Clerk's Judgment: NOT REJECTED PROCESSED,2.0,22NWLC08665
8/5/2022,Default Judgment,2.0,22NWLC08665
8/4/2022,"Declaration of Interest, Costs and Attorney Fees",2.0,22NWLC08665
8/4/2022,Request for Entry of Default / Judgment,4.0,22NWLC08665
4/27/2022,Proof of Service by Substituted Service,5.0,22NWLC08665
4/18/2022,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,22NWLC08665
4/18/2022,Notice of Case Assignment - Limited Civil Case,1.0,22NWLC08665
4/18/2022,Summons: on Complaint,1.0,22NWLC08665
4/18/2022,Complaint,4.0,22NWLC08665
4/18/2022,Civil Case Cover Sheet,6.0,22NWLC08665
5/14/2024,Writ of Execution: Writ of Execution (Sacramento),3.0,22NWLC08666
5/8/2024,"Memorandum of Costs After Judgment, Acknowledgment of Credit, and Declaration of Accrued Interest: Memorandum of Costs After Judgment, Acknowledgment of Credit, and Declaration of Accrued Interest",2.0,22NWLC08666
4/5/2023,Default Judgment,2.0,22NWLC08666
4/4/2023,Supplemental Declaration : SUPPLEMENTAL DECLARATION IN SUPPORT OF DEFAULT JUDGMENT,2.0,22NWLC08666
4/4/2023,Declaration Pursuant to 585 CCP in Support of Default Judgment,4.0,22NWLC08666
4/4/2023,Request for Entry of Default / Judgment,3.0,22NWLC08666
4/4/2023,Request for Dismissal,2.0,22NWLC08666
5/9/2022,Proof of Service by Substituted Service,4.0,22NWLC08666
4/18/2022,Civil Case Cover Sheet,6.0,22NWLC08666
4/18/2022,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,22NWLC08666
4/18/2022,Notice of Case Assignment - Limited Civil Case,1.0,22NWLC08666
4/18/2022,Summons: on Complaint,1.0,22NWLC08666
4/18/2022,Complaint,3.0,22NWLC08666
3/14/2023,Writ - Return: COUNTY OF LOS ANGELES( UNSATISFIED ),2.0,22NWLC08667
9/21/2022,Writ of Execution: (los angeles),3.0,22NWLC08667
9/20/2022,"Memorandum of Costs After Judgment, Acknowledgment of Credit, and Declaration of Accrued Interest",2.0,22NWLC08667
6/29/2022,Default Judgment,2.0,22NWLC08667
6/27/2022,Request for Dismissal,2.0,22NWLC08667
6/27/2022,Request for Entry of Default / Judgment,2.0,22NWLC08667
5/2/2022,Proof of Service by Substituted Service,5.0,22NWLC08667
4/18/2022,Notice of Case Assignment - Limited Civil Case,1.0,22NWLC08667
4/18/2022,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,22NWLC08667
4/18/2022,Civil Case Cover Sheet,6.0,22NWLC08667
4/18/2022,Complaint,6.0,22NWLC08667
4/18/2022,Summons: on Complaint,1.0,22NWLC08667
6/28/2022,Request for Dismissal,2.0,22NWLC08668
4/18/2022,Complaint,4.0,22NWLC08668
4/18/2022,Civil Case Cover Sheet,6.0,22NWLC08668
4/18/2022,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,22NWLC08668
4/18/2022,Notice of Case Assignment - Limited Civil Case,1.0,22NWLC08668
4/18/2022,Summons: on Complaint,1.0,22NWLC08668
4/7/2023,Request for Dismissal,2.0,22NWLC08669
4/18/2022,Complaint,3.0,22NWLC08669
4/18/2022,Civil Case Cover Sheet,6.0,22NWLC08669
4/18/2022,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,22NWLC08669
4/18/2022,Notice of Case Assignment - Limited Civil Case,1.0,22NWLC08669
4/18/2022,Summons: on Complaint,1.0,22NWLC08669
6/3/2024,Writ of Execution: Writ of Execution (Sacramento),3.0,22NWLC08670
5/21/2024,"Memorandum of Costs After Judgment, Acknowledgment of Credit, and Declaration of Accrued Interest: Memorandum of Costs After Judgment, Acknowledgment of Credit, and Declaration of Accrued Interest",2.0,22NWLC08670
7/29/2022,Default Judgment,2.0,22NWLC08670
7/28/2022,Request for Dismissal,2.0,22NWLC08670
7/28/2022,Declaration : Regarding Code of Civil Procedure 1033,3.0,22NWLC08670
7/28/2022,Declaration : Waiver of Security Interest,1.0,22NWLC08670
7/28/2022,Declaration : Waiver of Interest in Excess of 10%,1.0,22NWLC08670
7/28/2022,Declaration : In Support of Application for Entry of Default Judgment Pursuant to Civil Code 1788.60,17.0,22NWLC08670
7/28/2022,Request for Entry of Default / Judgment,3.0,22NWLC08670
4/26/2022,Proof of Personal Service,3.0,22NWLC08670
4/18/2022,Summons: on Complaint,1.0,22NWLC08670
4/18/2022,Civil Case Cover Sheet,6.0,22NWLC08670
4/18/2022,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,22NWLC08670
4/18/2022,Declaration : Regarding Statement of Venue,1.0,22NWLC08670
4/18/2022,Notice of Case Assignment - Limited Civil Case,1.0,22NWLC08670
4/18/2022,Complaint,13.0,22NWLC08670
2/15/2023,Notice of Ruling,2.0,22NWLC08671
2/6/2023,Certificate of Mailing for: (Hearing on Motion for Summary Judgment) of 02/06/2023,1.0,22NWLC08671
2/6/2023,Judgment: [Proposed],1.0,22NWLC08671
2/6/2023,Order : [Proposed] Granting Motion for Summary Judgment [Summary Adjudication],2.0,22NWLC08671
2/6/2023,Minute Order: (Hearing on Motion for Summary Judgment),1.0,22NWLC08671
12/14/2022,Notice : of Trial,2.0,22NWLC08671
8/22/2022,Memorandum of Points & Authorities: in Support of Its Motion for Summary Judgment or in the Alternative for Summary Adjudication,5.0,22NWLC08671
8/22/2022,Motion for Summary Judgment: or in the Alternative for Summary Adjudication,3.0,22NWLC08671
8/22/2022,Proof of Service by Mail,3.0,22NWLC08671
8/22/2022,Separate Statement: of Undisputed Material Facts in Support of Its Motion for Summary Judgment or in the Alternative for Summary Adjudication,4.0,22NWLC08671
8/22/2022,Declaration : Plaintiff's Evidence in Support of its Motion for Summary Judgment,86.0,22NWLC08671
5/20/2022,Order on Court Fee Waiver (Superior Court),3.0,22NWLC08671
5/20/2022,Answer,2.0,22NWLC08671
5/20/2022,Proof of Service by Mail: (on Answer),1.0,22NWLC08671
4/25/2022,Proof of Service by Substituted Service,5.0,22NWLC08671
4/18/2022,Summons: on Complaint,1.0,22NWLC08671
4/18/2022,Civil Case Cover Sheet,6.0,22NWLC08671
4/18/2022,Notice of Case Assignment - Limited Civil Case,1.0,22NWLC08671
4/18/2022,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,22NWLC08671
4/18/2022,Complaint,6.0,22NWLC08671
11/15/2022,Request for Dismissal,2.0,22NWLC08672
4/25/2022,Declaration : of Non-Service,1.0,22NWLC08672
4/18/2022,Summons: on Complaint,1.0,22NWLC08672
4/18/2022,Complaint,5.0,22NWLC08672
4/18/2022,Civil Case Cover Sheet,6.0,22NWLC08672
4/18/2022,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,22NWLC08672
4/18/2022,Notice of Case Assignment - Limited Civil Case,1.0,22NWLC08672
7/27/2023,Writ of Execution: (sacramento),3.0,22NWLC08673
7/25/2023,"Memorandum of Costs After Judgment, Acknowledgment of Credit, and Declaration of Accrued Interest",2.0,22NWLC08673
9/8/2022,Judgment,2.0,22NWLC08673
9/7/2022,Request for Entry of Default / Judgment,2.0,22NWLC08673
9/7/2022,Request for Dismissal,2.0,22NWLC08673
5/9/2022,Proof of Personal Service,2.0,22NWLC08673
4/18/2022,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,22NWLC08673
4/18/2022,Notice of Case Assignment - Limited Civil Case,1.0,22NWLC08673
4/18/2022,Summons: on Complaint,1.0,22NWLC08673
4/18/2022,Complaint,3.0,22NWLC08673
4/18/2022,Civil Case Cover Sheet,6.0,22NWLC08673
8/30/2022,Request for Dismissal,2.0,22NWLC08674
4/18/2022,Complaint,4.0,22NWLC08674
4/18/2022,Civil Case Cover Sheet,6.0,22NWLC08674
4/18/2022,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,22NWLC08674
4/18/2022,Notice of Case Assignment - Limited Civil Case,1.0,22NWLC08674
4/18/2022,Summons: on Complaint,1.0,22NWLC08674
1/10/2024,Writ of Execution: (Los Angeles),3.0,22NWLC08675
10/4/2022,Abstract of Judgment - Civil and Small Claims,2.0,22NWLC08675
8/4/2022,Default Judgment,2.0,22NWLC08675
8/3/2022,Request for Entry of Default / Judgment,2.0,22NWLC08675
8/3/2022,"Declaration of Interest, Costs and Attorney Fees",3.0,22NWLC08675
4/20/2022,Proof of Personal Service,3.0,22NWLC08675
4/18/2022,Summons: on Complaint,1.0,22NWLC08675
4/18/2022,Complaint,4.0,22NWLC08675
4/18/2022,Civil Case Cover Sheet,6.0,22NWLC08675
4/18/2022,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,22NWLC08675
4/18/2022,Notice of Case Assignment - Limited Civil Case,1.0,22NWLC08675
5/8/2024,Default Judgment,2.0,22NWLC08676
4/24/2024,Declaration Pursuant to 585 CCP in Support of Default Judgment,6.0,22NWLC08676
4/24/2024,Request for Entry of Default / Judgment,3.0,22NWLC08676
4/24/2024,Request for Dismissal,2.0,22NWLC08676
4/24/2024,Minute Order: (Order to Show Cause Re: Failure to File Default Judgment Purs...),1.0,22NWLC08676
4/24/2023,Minute Order: (Order to Show Cause Re: Failure to File Proof of Service and ...),1.0,22NWLC08676
