Filed,Document,Total Pages,case_number
9/29/2020,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,20CHLC21669
10/16/2020,Proof of Personal Service,2.0,20CHLC21670
9/29/2020,Notice of Case Assignment - Limited Civil Case,1.0,20CHLC21670
9/29/2020,Summons: on Complaint,1.0,20CHLC21670
9/29/2020,Complaint,3.0,20CHLC21670
9/29/2020,Civil Case Cover Sheet,6.0,20CHLC21670
9/29/2020,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,20CHLC21670
2/8/2021,Judgment: Default Judgment,3.0,20CHLC21671
1/28/2021,Declaration Pursuant to 1717.5 CC re: Attorney Fees,8.0,20CHLC21671
1/28/2021,Declaration Pursuant to 585 CCP in Support of Default Judgment,53.0,20CHLC21671
1/28/2021,Request for Entry of Default / Judgment,3.0,20CHLC21671
1/28/2021,Request for Dismissal,2.0,20CHLC21671
1/28/2021,"Declaration : RE: Lack of original contract, loan and security agreement, personal guarantee, UCC and statement location",2.0,20CHLC21671
12/18/2020,Proof of Personal Service,2.0,20CHLC21671
12/11/2020,Proof of Personal Service,2.0,20CHLC21671
9/29/2020,Notice of Case Assignment - Limited Civil Case,1.0,20CHLC21671
9/29/2020,Summons: on Complaint,2.0,20CHLC21671
9/29/2020,Complaint,53.0,20CHLC21671
9/29/2020,Civil Case Cover Sheet,6.0,20CHLC21671
9/29/2020,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,20CHLC21671
4/28/2022,Notice : of entry of judgment,3.0,20CHLC21672
4/28/2022,Proof of Service by Mail,1.0,20CHLC21672
5/14/2021,Default Judgment,2.0,20CHLC21672
5/13/2021,Request for Entry of Default / Judgment,2.0,20CHLC21672
5/13/2021,Statement of the Case,1.0,20CHLC21672
5/13/2021,Declaration : Re Non-Active Military Status,5.0,20CHLC21672
3/12/2021,Proof of Service by Substituted Service,3.0,20CHLC21672
9/29/2020,Notice of Case Assignment - Limited Civil Case,1.0,20CHLC21672
9/29/2020,Summons: on Complaint,1.0,20CHLC21672
9/29/2020,Complaint,3.0,20CHLC21672
9/29/2020,Civil Case Cover Sheet,6.0,20CHLC21672
9/29/2020,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,20CHLC21672
4/23/2024,"Memorandum of Costs After Judgment, Acknowledgment of Credit, and Declaration of Accrued Interest",2.0,20CHLC21673
10/11/2022,Writ of Execution: (LOS ANGELES),3.0,20CHLC21673
9/28/2022,"Memorandum of Costs After Judgment, Acknowledgment of Credit, and Declaration of Accrued Interest",2.0,20CHLC21673
4/20/2021,Default Judgment,2.0,20CHLC21673
4/20/2021,Request for Entry of Default / Judgment,2.0,20CHLC21673
4/20/2021,Declaration : pursuant to code 1033,3.0,20CHLC21673
4/20/2021,Declaration : in support of calculation of accrued interest,1.0,20CHLC21673
4/20/2021,Declaration : of non-military service,3.0,20CHLC21673
10/6/2020,Proof of Personal Service,2.0,20CHLC21673
9/29/2020,Notice of Case Assignment - Limited Civil Case,1.0,20CHLC21673
9/29/2020,Summons: on Complaint,1.0,20CHLC21673
9/29/2020,Complaint,3.0,20CHLC21673
9/29/2020,Civil Case Cover Sheet,6.0,20CHLC21673
9/29/2020,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,20CHLC21673
,Writ of Execution: (Sacramento),3.0,20CHLC21673
5/4/2022,Acknowledgment of Satisfaction of Judgment,4.0,20CHLC21674
4/20/2021,Default Judgment,2.0,20CHLC21674
4/20/2021,Request for Entry of Default / Judgment,2.0,20CHLC21674
4/20/2021,Declaration : pursuant to code 1033,3.0,20CHLC21674
4/20/2021,Declaration : in support of calculation of accrued interest,1.0,20CHLC21674
4/20/2021,Declaration : of non-military service,3.0,20CHLC21674
10/15/2020,Proof of Service by Substituted Service,4.0,20CHLC21674
9/29/2020,Notice of Case Assignment - Limited Civil Case,1.0,20CHLC21674
9/29/2020,Summons: on Complaint,1.0,20CHLC21674
9/29/2020,Complaint,3.0,20CHLC21674
9/29/2020,Civil Case Cover Sheet,6.0,20CHLC21674
9/29/2020,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,20CHLC21674
11/23/2020,Request for Dismissal,2.0,20CHLC21675
9/28/2020,Notice of Case Assignment - Limited Civil Case,1.0,20CHLC21675
9/28/2020,Summons: on Complaint,1.0,20CHLC21675
9/28/2020,Complaint,7.0,20CHLC21675
9/28/2020,Declaration in Support of Bus. & Prof. Code 6322.1(c)(1),1.0,20CHLC21675
9/28/2020,Civil Case Cover Sheet,6.0,20CHLC21675
9/28/2020,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,20CHLC21675
1/8/2021,Request for Dismissal,2.0,20CHLC21676
10/21/2020,Summons: on Complaint,1.0,20CHLC21676
10/21/2020,Civil Case Cover Sheet,6.0,20CHLC21676
9/29/2020,Notice of Case Assignment - Limited Civil Case,1.0,20CHLC21676
9/29/2020,Complaint,3.0,20CHLC21676
9/29/2020,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,20CHLC21676
4/20/2021,Default Judgment,2.0,20CHLC21677
4/20/2021,Request for Entry of Default / Judgment,2.0,20CHLC21677
4/20/2021,Declaration : pursuant to code 1033,3.0,20CHLC21677
4/20/2021,Declaration : in support of calculation of accrued interest,1.0,20CHLC21677
4/20/2021,Declaration : of non-military service,3.0,20CHLC21677
10/9/2020,Proof of Personal Service,2.0,20CHLC21677
9/29/2020,Notice of Case Assignment - Limited Civil Case,1.0,20CHLC21677
9/29/2020,Summons: on Complaint,1.0,20CHLC21677
9/29/2020,Complaint,3.0,20CHLC21677
9/29/2020,Civil Case Cover Sheet,6.0,20CHLC21677
9/29/2020,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,20CHLC21677
10/6/2020,Proof of Service - No Service,1.0,20CHLC21678
9/29/2020,Notice of Case Assignment - Limited Civil Case,1.0,20CHLC21678
9/29/2020,Summons: on Complaint,1.0,20CHLC21678
9/29/2020,Complaint,3.0,20CHLC21678
9/29/2020,Civil Case Cover Sheet,6.0,20CHLC21678
9/29/2020,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,20CHLC21678
9/30/2021,Request for Dismissal,3.0,20CHLC21679
9/29/2021,Notice Re: Continuance of Hearing and Order,2.0,20CHLC21679
1/12/2021,Proof of Service by Substituted Service,3.0,20CHLC21679
9/29/2020,Notice of Case Assignment - Limited Civil Case,1.0,20CHLC21679
9/29/2020,Summons: on Complaint,1.0,20CHLC21679
9/29/2020,Complaint,10.0,20CHLC21679
9/29/2020,Civil Case Cover Sheet,2.0,20CHLC21679
9/29/2020,Civil Case Cover Sheet,4.0,20CHLC21679
9/29/2020,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,20CHLC21679
9/10/2021,Request for Dismissal,2.0,20CHLC21680
4/1/2021,Proof of Service - No Service,1.0,20CHLC21680
10/20/2020,Proof of Service - No Service,1.0,20CHLC21680
9/28/2020,Notice of Case Assignment - Limited Civil Case,1.0,20CHLC21680
9/28/2020,Summons: on Complaint,1.0,20CHLC21680
9/28/2020,Complaint,28.0,20CHLC21680
9/28/2020,Civil Case Cover Sheet,6.0,20CHLC21680
9/28/2020,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,20CHLC21680
4/20/2021,Default Judgment,2.0,20CHLC21681
4/20/2021,Request for Entry of Default / Judgment,2.0,20CHLC21681
4/20/2021,Declaration : pursuant to code 1033,3.0,20CHLC21681
4/20/2021,Declaration : of non-military service,3.0,20CHLC21681
4/20/2021,Declaration : in support of calculation of accrued interest,1.0,20CHLC21681
10/16/2020,Proof of Service by Substituted Service,4.0,20CHLC21681
9/29/2020,Notice of Case Assignment - Limited Civil Case,1.0,20CHLC21681
9/29/2020,Summons: on Complaint,1.0,20CHLC21681
9/29/2020,Complaint,3.0,20CHLC21681
9/29/2020,Civil Case Cover Sheet,6.0,20CHLC21681
9/29/2020,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,20CHLC21681
12/21/2020,Request for Dismissal,3.0,20CHLC21682
10/2/2020,Proof of Personal Service,2.0,20CHLC21682
9/29/2020,Notice of Case Assignment - Limited Civil Case,1.0,20CHLC21682
9/29/2020,Summons: on Complaint,1.0,20CHLC21682
9/29/2020,Complaint,3.0,20CHLC21682
9/29/2020,Civil Case Cover Sheet,6.0,20CHLC21682
9/29/2020,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,20CHLC21682
4/26/2021,Default Judgment,2.0,20CHLC21683
4/23/2021,Request for Entry of Default / Judgment,3.0,20CHLC21683
4/23/2021,Declaration : Re: COMPLIANCE WITH CCP § 1033 2) Waiver of Attorney Fees),5.0,20CHLC21683
4/23/2021,Declaration : IN SUPPORT OF ENTRY OF DEFAULT JUDGMENT (CCP §585 DEC),14.0,20CHLC21683
12/9/2020,Proof of Service by Substituted Service,3.0,20CHLC21683
9/28/2020,Notice of Case Assignment - Limited Civil Case,1.0,20CHLC21683
9/28/2020,Summons: on Complaint,1.0,20CHLC21683
9/28/2020,Complaint,8.0,20CHLC21683
9/28/2020,Declaration in Support of Bus. & Prof. Code 6322.1(c)(1),1.0,20CHLC21683
9/28/2020,Civil Case Cover Sheet,6.0,20CHLC21683
9/28/2020,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,20CHLC21683
10/28/2021,Request for Dismissal,3.0,20CHLC21684
9/21/2021,Order to Show Cause re: Dismissal (Settlement),2.0,20CHLC21684
9/20/2021,Notice of Settlement,2.0,20CHLC21684
10/15/2020,Proof of Personal Service,2.0,20CHLC21684
9/29/2020,Notice of Case Assignment - Limited Civil Case,1.0,20CHLC21684
9/29/2020,Summons: on Complaint,1.0,20CHLC21684
9/29/2020,Complaint,3.0,20CHLC21684
9/29/2020,Civil Case Cover Sheet,6.0,20CHLC21684
9/29/2020,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,20CHLC21684
1/2/2024,"Memorandum of Costs After Judgment, Acknowledgment of Credit, and Declaration of Accrued Interest",2.0,20CHLC21685
1/2/2024,Writ of Execution: (LOS ANGELES ),3.0,20CHLC21685
4/20/2021,Default Judgment,2.0,20CHLC21685
4/20/2021,Request for Entry of Default / Judgment,2.0,20CHLC21685
4/20/2021,Declaration : pursuant to code 1033,3.0,20CHLC21685
4/20/2021,Declaration : of non-military service,3.0,20CHLC21685
4/20/2021,Declaration : in support of calculation of accrued interest,1.0,20CHLC21685
10/16/2020,Proof of Personal Service,2.0,20CHLC21685
9/29/2020,Notice of Case Assignment - Limited Civil Case,1.0,20CHLC21685
9/29/2020,Summons: on Complaint,1.0,20CHLC21685
9/29/2020,Complaint,3.0,20CHLC21685
9/29/2020,Civil Case Cover Sheet,6.0,20CHLC21685
9/29/2020,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,20CHLC21685
9/21/2021,Request for Dismissal,2.0,20CHLC21686
9/29/2020,Notice of Case Assignment - Limited Civil Case,1.0,20CHLC21686
9/29/2020,Summons: on Complaint,1.0,20CHLC21686
9/29/2020,Complaint,3.0,20CHLC21686
9/29/2020,Civil Case Cover Sheet,6.0,20CHLC21686
9/29/2020,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,20CHLC21686
4/4/2022,Abstract of Judgment - Civil and Small Claims,2.0,20CHLC21687
5/12/2021,Judgment: Default Judgment,2.0,20CHLC21687
5/11/2021,Request for Entry of Default / Judgment,2.0,20CHLC21687
5/11/2021,"Affidavit : OF WELLS FARGO BANK, N.A. RE: NON-MILITARY STATUS",8.0,20CHLC21687
5/11/2021,Declaration : PLAINTIFF'S DECLARATION IN SUPPORT OF DEFAULT JUDGMENT PURSUANT TO CCP 585,20.0,20CHLC21687
5/11/2021,Declaration : OF JON O BLANDA RE: ATTORNEY FEES AND MAILING DEMAND PURSUANT TO C.C.P. 1033;,5.0,20CHLC21687
3/18/2021,Request for Entry of Default / Judgment,2.0,20CHLC21687
1/14/2021,Proof of Service by Substituted Service,3.0,20CHLC21687
9/29/2020,Notice of Case Assignment - Limited Civil Case,1.0,20CHLC21687
9/29/2020,Summons: on Complaint,1.0,20CHLC21687
9/29/2020,Complaint,15.0,20CHLC21687
9/29/2020,Civil Case Cover Sheet,6.0,20CHLC21687
9/29/2020,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,20CHLC21687
9/28/2022,Writ of Execution: (LOS ANGELES ),3.0,20CHLC21688
9/16/2022,"Memorandum of Costs After Judgment, Acknowledgment of Credit, and Declaration of Accrued Interest",2.0,20CHLC21688
4/20/2021,Default Judgment,2.0,20CHLC21688
4/20/2021,Request for Entry of Default / Judgment,2.0,20CHLC21688
4/20/2021,Declaration : pursuant to code 1033,3.0,20CHLC21688
4/20/2021,Declaration : of non-military service,3.0,20CHLC21688
4/20/2021,Declaration : in support of calculation of accrued interest,1.0,20CHLC21688
10/9/2020,Proof of Personal Service,2.0,20CHLC21688
9/29/2020,Notice of Case Assignment - Limited Civil Case,1.0,20CHLC21688
9/29/2020,Summons: on Complaint,1.0,20CHLC21688
9/29/2020,Complaint,3.0,20CHLC21688
9/29/2020,Civil Case Cover Sheet,6.0,20CHLC21688
9/29/2020,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,20CHLC21688
3/9/2021,Request for Dismissal,2.0,20CHLC21689
9/28/2020,Notice of Case Assignment - Limited Civil Case,1.0,20CHLC21689
9/28/2020,Summons: on Complaint,1.0,20CHLC21689
9/28/2020,Complaint,13.0,20CHLC21689
9/28/2020,Civil Case Cover Sheet,6.0,20CHLC21689
9/28/2020,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,20CHLC21689
4/18/2022,Request for Dismissal,3.0,20CHLC21690
9/29/2021,Notice Re: Continuance of Hearing and Order,2.0,20CHLC21690
10/9/2020,Proof of Personal Service,2.0,20CHLC21690
9/29/2020,Notice of Case Assignment - Limited Civil Case,1.0,20CHLC21690
9/29/2020,Summons: on Complaint,1.0,20CHLC21690
9/29/2020,Complaint,3.0,20CHLC21690
9/29/2020,Civil Case Cover Sheet,6.0,20CHLC21690
9/29/2020,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,20CHLC21690
10/13/2021,Proof of Service - No Service,1.0,20CHLC21691
11/23/2020,Request for Dismissal,2.0,20CHLC21691
9/28/2020,Notice of Case Assignment - Limited Civil Case,1.0,20CHLC21691
9/28/2020,Summons: on Complaint,1.0,20CHLC21691
9/28/2020,Complaint,31.0,20CHLC21691
9/28/2020,Civil Case Cover Sheet,6.0,20CHLC21691
9/28/2020,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,20CHLC21691
1/11/2022,Request for Dismissal,3.0,20CHLC21692
9/21/2021,Order to Show Cause re: Dismissal (Settlement),2.0,20CHLC21692
9/20/2021,Notice of Settlement,2.0,20CHLC21692
10/30/2020,Proof of Personal Service,2.0,20CHLC21692
10/26/2020,Proof of Service - No Service,1.0,20CHLC21692
9/29/2020,Notice of Case Assignment - Limited Civil Case,1.0,20CHLC21692
9/29/2020,Summons: on Complaint,1.0,20CHLC21692
9/29/2020,Complaint,3.0,20CHLC21692
9/29/2020,Civil Case Cover Sheet,6.0,20CHLC21692
9/29/2020,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,20CHLC21692
12/6/2023,Writ - Return,Currently Unavailable,20CHLC21694
9/20/2023,Writ of Execution: (LOS ANGELES ),3,20CHLC21694
2/17/2023,Writ of Execution: (LOS ANGELES),3,20CHLC21694
10/5/2021,Abstract of Judgment - Civil and Small Claims,2,20CHLC21694
3/12/2021,Judgment: Default Judgment,2,20CHLC21694
3/11/2021,Declaration Pursuant to 585 CCP in Support of Default Judgment,20,20CHLC21694
3/11/2021,Request for Entry of Default / Judgment,2,20CHLC21694
3/11/2021,Affidavit : RE: NON-MILITARY STATUS,8,20CHLC21694
3/11/2021,Declaration re: Attorney's Fees,5,20CHLC21694
1/8/2021,Request for Entry of Default / Judgment,2,20CHLC21694
11/25/2020,Proof of Service by Substituted Service,3,20CHLC21694
9/29/2020,Notice of Case Assignment - Limited Civil Case,1,20CHLC21694
9/29/2020,Summons: on Complaint,1,20CHLC21694
9/29/2020,Complaint,15,20CHLC21694
9/29/2020,Civil Case Cover Sheet,6,20CHLC21694
9/29/2020,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2,20CHLC21694
2/3/2023,Abstract of Judgment - Civil and Small Claims,2.0,20CHLC21695
3/23/2022,Notice : of Judgment of Entry,3.0,20CHLC21695
3/23/2022,Proof of Service by Mail,1.0,20CHLC21695
9/23/2021,Default Judgment,2.0,20CHLC21695
9/22/2021,Request for Entry of Default / Judgment,2.0,20CHLC21695
9/22/2021,Statement of the Case,1.0,20CHLC21695
9/22/2021,Declaration : Re Non-Active Military Status,5.0,20CHLC21695
9/2/2021,Proof of Personal Service,2.0,20CHLC21695
9/29/2020,Notice of Case Assignment - Limited Civil Case,1.0,20CHLC21695
9/29/2020,Summons: on Complaint,1.0,20CHLC21695
9/29/2020,Complaint,3.0,20CHLC21695
9/29/2020,Civil Case Cover Sheet,6.0,20CHLC21695
9/29/2020,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,20CHLC21695
10/2/2020,Proof of Personal Service,2.0,20CHLC21696
9/29/2020,Notice of Case Assignment - Limited Civil Case,1.0,20CHLC21696
9/29/2020,Summons: on Complaint,1.0,20CHLC21696
9/29/2020,Complaint,3.0,20CHLC21696
9/29/2020,Civil Case Cover Sheet,6.0,20CHLC21696
9/29/2020,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,20CHLC21696
7/19/2022,Minute Order: (Court Order),1.0,20CHLC21697
7/18/2022,Order : Vacating Judgment,1.0,20CHLC21697
7/18/2022,Minute Order: (Hearing on Motion to Set Aside/Vacate Default and Default Jud...),1.0,20CHLC21697
1/6/2022,Proof of Service by Mail,3.0,20CHLC21697
1/6/2022,Motion to Set Aside/Vacate Default and / or Default Judgment,5.0,20CHLC21697
12/14/2021,Abstract of Judgment - Civil and Small Claims,2.0,20CHLC21697
3/10/2021,Judgment: Default Judgment,2.0,20CHLC21697
3/8/2021,Declaration Pursuant to 585 CCP in Support of Default Judgment,32.0,20CHLC21697
3/8/2021,Request for Entry of Default / Judgment,2.0,20CHLC21697
3/8/2021,"Affidavit : OF WELLS FARGO BANK, N.A. RE: NON-MILITARY STATUS",8.0,20CHLC21697
3/8/2021,Declaration re: Attorney's Fees,5.0,20CHLC21697
1/8/2021,Request for Entry of Default / Judgment,2.0,20CHLC21697
11/6/2020,Proof of Personal Service,2.0,20CHLC21697
9/29/2020,Notice of Case Assignment - Limited Civil Case,1.0,20CHLC21697
9/29/2020,Summons: on Complaint,1.0,20CHLC21697
9/29/2020,Complaint,27.0,20CHLC21697
9/29/2020,Civil Case Cover Sheet,6.0,20CHLC21697
9/29/2020,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2.0,20CHLC21697
9/13/2023,Writ - Return,Currently Unavailable,20CHLC21698
1/12/2023,Writ of Execution: (LOS ANGELES),3,20CHLC21698
3/15/2022,Abstract of Judgment - Civil and Small Claims,2,20CHLC21698
7/9/2021,Judgment: Default Judgment,2,20CHLC21698
7/8/2021,Declaration Pursuant to 585 CCP in Support of Default Judgment,32,20CHLC21698
7/8/2021,Request for Entry of Default / Judgment,2,20CHLC21698
7/8/2021,Affidavit : RE: NON-MILITARY STATUS,8,20CHLC21698
7/8/2021,Declaration : RE: ATTORNEY FEES AND MAILING DEMAND PURSUANT TO C.C.P. 1033;,5,20CHLC21698
5/4/2021,Request for Entry of Default / Judgment,2,20CHLC21698
12/18/2020,Proof of Service by Substituted Service,3,20CHLC21698
9/29/2020,Notice of Case Assignment - Limited Civil Case,1,20CHLC21698
9/29/2020,Summons: on Complaint,1,20CHLC21698
9/29/2020,Complaint,27,20CHLC21698
9/29/2020,Civil Case Cover Sheet,6,20CHLC21698
9/29/2020,"Order to Show Cause Hearing/Trial Date (Cal. Rules of Court, rule 3.740)",2,20CHLC21698
11/1/2022,Abstract of Judgment - Civil and Small Claims,2.0,20CHLC21699
10/31/2022,Notice : of Entry of Judgment or Order,4.0,20CHLC21699
10/13/2022,Default Judgment,2.0,20CHLC21699
9/29/2022,Minute Order: (Order to Show Cause Re: Failure to File Proof of Service and ...),1.0,20CHLC21699
9/26/2022,Declaration Pursuant to 585 CCP in Support of Default Judgment,20.0,20CHLC21699
9/26/2022,Request for Entry of Default / Judgment,2.0,20CHLC21699
9/26/2022,Request for Dismissal,2.0,20CHLC21699
9/26/2022,Declaration : of Plaintiff's Attorney re: Calculation of Interest,2.0,20CHLC21699
9/26/2022,Declaration : of Jerry Jen re: Notice of Client's Right to Fee Arbitration,6.0,20CHLC21699
9/12/2022,Certificate of Mailing for: [Notice of Rejection of Electronic Filing],1.0,20CHLC21699
